"V1","V2","V3"
643,602,"2"
572,610,"2"
567,542,"2"
398,622,"2"
617,619,"2"
606,559,"2"
782,577,"2"
461,508,"2"
513,428,"2"
671,588,"2"
477,580,"2"
618,680,"2"
732,534,"2"
722,585,"2"
552,661,"2"
464,669,"2"
594,514,"2"
577,670,"2"
585,650,"2"
611,516,"2"
677,541,"2"
669,536,"2"
490,518,"2"
563,593,"2"
602,716,"2"
608,565,"2"
471,632,"2"
538,502,"2"
708,417,"2"
621,778,"2"
447,669,"2"
756,675,"2"
558,438,"2"
639,693,"2"
593,645,"2"
599,588,"2"
691,628,"2"
566,484,"2"
618,538,"2"
464,741,"2"
710,555,"2"
526,634,"2"
709,547,"2"
611,576,"2"
546,459,"2"
413,624,"2"
574,593,"2"
611,675,"2"
693,703,"2"
510,551,"2"
586,675,"2"
703,730,"2"
702,714,"2"
655,602,"2"
659,651,"2"
636,490,"2"
548,566,"2"
631,620,"2"
510,628,"2"
598,513,"2"
525,631,"2"
677,505,"2"
573,681,"2"
644,509,"2"
556,671,"2"
593,634,"2"
557,518,"2"
702,472,"2"
486,435,"2"
736,564,"2"
609,662,"2"
570,296,"2"
533,610,"2"
597,548,"2"
600,577,"2"
676,581,"2"
498,573,"2"
651,500,"2"
469,571,"2"
459,588,"2"
505,720,"2"
635,631,"2"
652,668,"2"
545,730,"2"
631,693,"2"
608,681,"2"
518,604,"2"
577,658,"2"
763,668,"2"
645,526,"2"
705,577,"2"
729,641,"2"
569,604,"2"
618,632,"2"
639,697,"2"
606,573,"2"
717,728,"2"
573,705,"2"
587,548,"2"
836,618,"2"
730,778,"2"
500,556,"2"
720,721,"2"
683,441,"2"
561,474,"2"
585,576,"2"
541,637,"2"
641,564,"2"
674,473,"2"
663,563,"2"
666,524,"2"
721,651,"2"
674,699,"2"
550,480,"2"
651,624,"2"
639,807,"2"
649,632,"2"
450,649,"2"
742,624,"2"
588,619,"2"
777,481,"2"
596,486,"2"
519,491,"2"
803,718,"2"
749,744,"2"
711,634,"2"
591,553,"2"
655,511,"2"
514,554,"2"
459,650,"2"
578,592,"2"
627,633,"2"
577,562,"2"
598,511,"2"
481,598,"2"
613,589,"2"
712,684,"2"
506,625,"2"
675,583,"2"
543,596,"2"
655,642,"2"
504,525,"2"
618,441,"2"
534,562,"2"
649,597,"2"
795,615,"2"
579,521,"2"
617,518,"2"
523,572,"2"
438,727,"2"
663,452,"2"
652,535,"2"
570,561,"2"
804,697,"2"
681,857,"2"
644,540,"2"
558,621,"2"
568,489,"2"
465,549,"2"
646,487,"2"
727,496,"2"
683,397,"2"
527,622,"2"
612,637,"2"
540,567,"2"
635,626,"2"
644,578,"2"
595,548,"2"
648,618,"2"
640,549,"2"
671,560,"2"
576,748,"2"
595,560,"2"
471,576,"2"
556,702,"2"
640,551,"2"
607,532,"2"
659,415,"2"
729,563,"2"
641,560,"2"
506,537,"2"
620,710,"2"
617,545,"2"
764,696,"2"
664,628,"2"
441,545,"2"
660,529,"2"
643,434,"2"
565,617,"2"
853,652,"2"
504,578,"2"
616,443,"2"
796,646,"2"
616,643,"2"
759,492,"2"
625,557,"2"
562,657,"2"
489,587,"2"
550,518,"2"
782,653,"2"
552,496,"2"
674,540,"2"
680,723,"2"
517,554,"2"
425,613,"2"
534,658,"2"
724,440,"2"
543,549,"2"
588,675,"2"
395,686,"2"
597,687,"2"
674,632,"2"
568,808,"2"
617,587,"2"
592,542,"2"
678,609,"2"
577,565,"2"
592,509,"2"
611,724,"2"
689,633,"2"
614,664,"2"
539,878,"2"
569,469,"2"
566,551,"2"
697,636,"2"
577,629,"2"
662,710,"2"
725,718,"2"
645,613,"2"
546,650,"2"
544,688,"2"
444,577,"2"
719,611,"2"
434,619,"2"
721,617,"2"
581,478,"2"
618,659,"2"
404,725,"2"
600,526,"2"
494,489,"2"
750,747,"2"
521,523,"2"
542,615,"2"
610,496,"2"
745,406,"2"
655,598,"2"
621,634,"2"
506,577,"2"
701,544,"2"
578,567,"2"
587,540,"2"
612,523,"2"
579,555,"2"
537,526,"2"
640,643,"2"
535,674,"2"
590,698,"2"
555,563,"2"
580,702,"2"
560,587,"2"
502,660,"2"
601,580,"2"
683,562,"2"
532,666,"2"
515,683,"2"
567,584,"2"
596,578,"2"
528,652,"2"
636,459,"2"
573,751,"2"
488,661,"2"
631,555,"2"
719,612,"2"
632,608,"2"
496,689,"2"
800,656,"2"
615,639,"2"
573,451,"2"
544,788,"2"
593,719,"2"
544,643,"2"
611,538,"2"
562,602,"2"
471,553,"2"
744,775,"2"
559,563,"2"
581,578,"2"
507,584,"2"
675,614,"2"
558,724,"2"
388,605,"2"
613,659,"2"
734,499,"2"
643,556,"2"
477,693,"2"
467,742,"2"
524,518,"2"
635,660,"2"
569,559,"2"
620,620,"2"
615,575,"2"
