"V1","V2","V3","V4","V5","V6","V7","V8","V9"
736,598,626,599,447,527,453,541,"1"
415,588,660,568,656,600,471,521,"1"
507,467,508,685,465,673,535,473,"1"
563,562,429,532,371,491,352,445,"1"
435,764,379,603,636,530,509,686,"1"
613,318,735,403,594,524,456,564,"1"
409,511,524,429,588,430,360,587,"1"
421,547,461,582,528,571,562,658,"1"
426,658,380,429,428,633,379,669,"1"
587,482,617,408,433,562,573,514,"1"
438,483,564,624,526,549,496,618,"1"
526,569,663,481,478,482,578,375,"1"
456,548,462,536,496,561,439,800,"1"
484,548,549,510,560,473,544,429,"1"
590,488,542,608,529,482,488,344,"1"
532,417,509,436,608,441,563,528,"1"
414,311,453,645,540,405,521,505,"1"
522,355,361,525,449,474,321,577,"1"
577,490,333,371,571,597,506,428,"1"
378,578,538,564,537,360,570,532,"1"
393,487,552,401,444,561,321,486,"1"
570,620,363,540,530,380,515,647,"1"
740,644,447,389,559,396,735,532,"1"
453,381,451,775,437,704,413,514,"1"
603,571,502,444,401,421,472,625,"1"
475,484,448,586,475,606,431,496,"1"
336,467,539,485,289,660,443,385,"1"
539,742,422,711,648,681,425,438,"1"
408,572,517,713,253,559,328,468,"1"
510,542,414,480,384,486,539,358,"1"
503,481,542,550,509,559,488,483,"1"
430,568,480,465,437,507,527,476,"1"
431,523,487,595,575,315,663,454,"1"
517,656,408,514,372,656,541,553,"1"
454,566,365,420,542,437,442,497,"1"
456,620,466,591,493,385,343,438,"1"
511,583,416,507,446,334,478,362,"1"
574,611,537,499,430,458,543,375,"1"
435,657,670,417,495,592,715,301,"1"
497,556,443,583,546,386,479,449,"1"
615,455,681,477,238,448,471,300,"1"
494,483,379,494,537,681,554,525,"1"
446,563,585,551,480,609,568,355,"1"
465,493,648,556,438,551,536,497,"1"
648,563,408,445,387,532,596,472,"1"
432,509,570,559,494,518,426,546,"1"
511,436,582,520,724,479,419,503,"1"
578,415,470,661,568,715,215,537,"1"
481,384,506,360,326,352,513,461,"1"
435,719,300,420,590,608,444,521,"1"
534,630,470,470,559,252,396,453,"1"
355,504,621,564,551,517,472,763,"1"
516,464,530,538,370,533,653,340,"1"
651,344,532,584,309,570,329,603,"1"
590,578,562,455,371,516,484,561,"1"
381,248,456,279,461,432,486,568,"1"
319,451,438,586,624,509,699,510,"1"
392,368,423,654,542,546,667,365,"1"
431,556,462,447,470,375,551,439,"1"
703,570,504,595,525,491,361,341,"1"
347,384,544,405,557,645,597,614,"1"
590,526,539,465,659,492,642,459,"1"
442,354,590,486,518,405,409,623,"1"
495,472,592,531,467,456,365,530,"1"
495,468,620,522,515,639,428,464,"1"
371,501,592,422,471,596,577,630,"1"
361,581,319,526,389,313,566,550,"1"
533,585,437,416,406,324,545,290,"1"
430,441,427,537,545,417,578,600,"1"
342,523,348,578,551,567,519,524,"1"
576,636,540,350,648,418,562,376,"1"
516,357,396,534,402,353,534,580,"1"
510,450,735,453,544,492,446,523,"1"
491,535,304,518,476,525,540,302,"1"
514,536,447,475,333,350,550,493,"1"
593,441,560,466,549,310,353,372,"1"
499,384,606,441,501,535,459,490,"1"
421,611,577,439,547,605,319,571,"1"
399,619,584,254,522,507,487,521,"1"
537,619,243,588,339,685,656,353,"1"
668,406,557,427,463,530,68,480,"1"
260,294,507,373,382,395,480,363,"1"
452,435,346,329,396,348,551,341,"1"
481,529,398,535,490,454,589,320,"1"
411,393,536,477,412,483,480,421,"1"
410,642,386,568,513,383,503,382,"1"
416,518,571,363,593,552,439,395,"1"
488,563,564,674,508,522,482,447,"1"
664,413,624,461,518,580,711,619,"1"
458,606,416,428,609,622,632,364,"1"
381,416,537,493,625,601,576,768,"1"
717,540,510,469,194,379,399,567,"1"
562,594,583,559,464,776,388,323,"1"
698,552,648,373,487,236,402,606,"1"
443,660,779,554,585,563,510,414,"1"
387,483,390,523,607,567,483,479,"1"
397,408,425,279,456,630,677,415,"1"
522,589,160,398,668,416,526,451,"1"
475,446,633,551,422,489,408,498,"1"
452,489,488,480,453,404,562,579,"1"
677,425,482,604,212,614,425,607,"1"
521,520,610,517,576,316,674,450,"1"
522,435,525,537,544,554,521,611,"1"
503,614,472,614,277,604,367,543,"1"
424,481,488,505,497,449,477,466,"1"
453,605,428,556,449,367,478,453,"1"
528,578,459,445,520,578,551,484,"1"
529,600,313,642,460,463,540,566,"1"
470,487,486,541,550,475,479,485,"1"
471,607,472,503,559,557,349,555,"1"
479,533,444,402,311,414,616,389,"1"
509,502,474,563,594,481,596,331,"1"
648,501,507,570,467,504,469,495,"1"
465,393,473,393,713,540,332,444,"1"
381,505,445,415,513,560,328,789,"1"
576,444,685,501,432,473,439,549,"1"
643,542,597,557,436,352,607,554,"1"
682,560,535,359,610,405,383,541,"1"
638,392,538,585,342,481,421,591,"1"
468,372,732,378,627,392,526,545,"1"
546,132,638,429,306,589,533,540,"1"
401,415,525,580,519,581,702,396,"1"
456,449,569,457,442,575,486,599,"1"
309,527,565,499,570,551,444,431,"1"
620,469,399,425,637,438,418,426,"1"
476,493,635,497,341,484,488,461,"1"
377,691,421,613,382,677,468,454,"1"
749,485,459,549,534,382,539,523,"1"
500,542,331,489,251,477,562,541,"1"
455,465,641,464,548,377,473,629,"1"
477,430,439,317,566,537,505,458,"1"
659,494,550,549,369,613,511,485,"1"
499,535,441,425,502,593,559,613,"1"
557,507,459,347,464,389,547,583,"1"
469,633,662,428,463,380,516,557,"1"
266,487,522,420,633,247,577,562,"1"
582,312,513,512,655,365,463,471,"1"
668,428,595,624,533,585,554,587,"1"
440,467,530,584,408,481,548,278,"1"
455,385,585,645,387,518,546,316,"1"
516,460,454,494,467,495,462,640,"1"
589,484,449,474,516,503,613,301,"1"
435,631,591,628,534,558,630,642,"1"
496,515,504,574,442,408,272,513,"1"
658,404,438,458,406,474,492,778,"1"
407,463,466,427,328,616,874,501,"1"
476,594,278,495,414,516,539,455,"1"
328,354,402,512,389,327,488,320,"1"
570,347,463,539,537,364,388,693,"1"
494,457,392,488,504,558,473,585,"1"
478,749,502,468,633,574,504,478,"1"
580,607,551,537,645,400,488,672,"1"
299,520,550,252,374,576,543,596,"1"
383,471,525,641,379,461,393,627,"1"
399,625,596,522,565,383,220,208,"1"
275,577,528,456,349,546,509,650,"1"
584,301,433,560,558,510,318,836,"1"
554,436,648,621,502,358,478,543,"1"
450,303,581,317,508,620,621,353,"1"
701,544,440,559,634,431,502,497,"1"
292,531,564,635,312,668,489,413,"1"
361,444,633,675,537,578,583,445,"1"
516,671,615,437,425,491,445,397,"1"
356,443,678,364,588,261,410,474,"1"
583,297,429,618,320,470,578,801,"1"
493,487,503,439,532,534,767,457,"1"
608,572,448,490,524,631,547,535,"1"
673,494,330,406,565,468,584,354,"1"
465,503,509,433,481,266,463,677,"1"
641,412,496,565,626,424,494,372,"1"
486,508,466,377,421,263,526,554,"1"
436,536,527,422,631,578,445,492,"1"
513,482,536,563,639,493,571,415,"1"
664,594,453,439,348,472,490,454,"1"
426,552,389,512,582,473,517,704,"1"
463,382,579,390,475,501,450,384,"1"
571,543,528,584,506,459,410,682,"1"
583,536,453,400,315,546,602,762,"1"
655,484,497,542,670,506,582,466,"1"
495,484,524,604,621,418,337,653,"1"
729,483,477,384,581,353,555,580,"1"
502,464,485,437,298,399,599,387,"1"
482,456,340,422,442,447,500,534,"1"
382,458,547,525,281,342,517,514,"1"
526,381,535,414,467,647,411,547,"1"
505,585,662,299,448,549,488,509,"1"
531,445,475,441,437,482,449,540,"1"
515,502,592,600,313,371,668,563,"1"
515,394,349,348,450,461,580,611,"1"
479,692,437,540,654,510,598,453,"1"
450,505,576,552,581,514,416,532,"1"
390,527,477,467,447,519,378,664,"1"
614,394,510,415,654,554,713,470,"1"
480,658,457,375,394,454,390,497,"1"
364,663,392,383,488,380,751,442,"1"
443,505,666,531,543,596,399,522,"1"
438,845,418,525,611,581,466,374,"1"
550,738,524,653,410,475,570,619,"1"
428,464,473,389,335,472,436,504,"1"
506,590,667,679,524,449,706,643,"1"
489,477,466,562,580,594,445,428,"1"
607,662,556,471,416,565,378,553,"1"
464,530,733,559,537,459,442,429,"1"
496,482,543,462,515,338,529,548,"1"
434,455,443,564,528,489,472,357,"1"
593,493,611,442,535,451,460,631,"1"
470,697,395,390,590,401,305,385,"1"
393,379,472,511,393,245,377,587,"1"
550,640,607,359,268,508,440,486,"1"
575,609,484,679,383,549,504,531,"1"
481,424,537,456,542,771,421,468,"1"
593,666,361,580,433,490,309,568,"1"
508,506,412,640,494,248,447,336,"1"
531,610,466,398,451,545,538,473,"1"
588,465,461,424,562,490,470,626,"1"
493,433,581,352,403,409,397,493,"1"
519,390,671,763,391,720,609,587,"1"
266,413,330,425,520,411,392,504,"1"
462,367,482,642,326,487,384,544,"1"
459,521,491,538,428,540,581,536,"1"
547,603,515,658,456,417,352,684,"1"
735,484,618,286,476,206,622,534,"1"
309,415,408,308,421,425,605,503,"1"
340,651,415,678,600,570,462,468,"1"
688,563,655,523,482,543,517,576,"1"
396,427,439,526,572,469,644,340,"1"
444,453,461,646,490,340,528,475,"1"
403,491,465,468,394,694,602,541,"1"
643,434,427,518,643,428,524,504,"1"
442,435,492,506,383,611,490,481,"1"
595,351,505,364,376,507,298,583,"1"
481,603,482,455,658,543,588,487,"1"
497,547,358,550,463,560,326,501,"1"
350,609,343,465,564,495,494,554,"1"
485,519,523,374,402,411,414,548,"1"
535,666,557,466,583,392,259,545,"1"
529,284,604,518,716,495,472,443,"1"
475,642,382,573,517,432,619,419,"1"
583,438,450,572,456,522,547,594,"1"
343,371,604,642,474,500,846,426,"1"
572,409,486,423,435,609,509,531,"1"
387,596,469,493,481,751,552,446,"1"
506,565,487,347,507,558,424,438,"1"
599,580,680,506,555,350,566,450,"1"
482,519,425,609,410,377,608,396,"1"
358,530,333,615,521,510,353,497,"1"
415,548,539,636,482,548,354,510,"1"
649,532,481,443,605,601,436,360,"1"
428,528,470,430,414,507,351,646,"1"
433,539,486,384,330,592,538,642,"1"
484,364,461,290,399,453,612,369,"1"
532,420,483,472,462,448,453,528,"1"
601,457,404,458,423,400,356,484,"1"
638,637,545,561,353,537,600,388,"1"
488,767,507,482,512,402,422,507,"1"
648,459,547,587,553,722,635,285,"1"
462,489,455,532,456,567,500,410,"1"
498,582,420,419,486,609,369,472,"1"
455,501,500,595,549,570,518,466,"1"
545,419,464,444,396,568,566,342,"1"
538,465,367,403,475,420,450,482,"1"
432,495,477,426,618,678,289,329,"1"
734,469,343,696,573,575,653,390,"1"
691,512,367,605,487,596,508,470,"1"
299,543,531,395,436,474,663,568,"1"
517,396,441,584,567,341,596,203,"1"
604,460,460,378,390,714,443,455,"1"
591,230,427,453,505,427,437,664,"1"
611,550,733,546,387,526,440,413,"1"
351,566,399,316,561,539,407,448,"1"
546,460,607,533,531,421,447,507,"1"
543,480,540,653,570,409,615,464,"1"
492,458,379,603,519,397,564,406,"1"
537,634,337,565,565,540,499,442,"1"
482,577,449,485,530,325,548,608,"1"
534,544,566,440,402,388,443,488,"1"
449,495,487,399,699,410,430,529,"1"
588,372,711,593,602,410,391,685,"1"
388,547,578,568,526,495,522,472,"1"
390,525,543,587,384,352,532,368,"1"
669,428,619,599,529,380,413,504,"1"
554,452,437,694,596,555,401,368,"1"
506,618,660,381,427,405,369,593,"1"
397,422,395,441,561,479,659,387,"1"
633,605,568,569,612,618,499,472,"1"
505,480,536,651,383,472,356,565,"1"
348,591,499,306,249,475,618,424,"1"
574,379,352,550,321,578,427,515,"1"
451,498,465,334,707,544,474,495,"1"
361,566,448,496,603,627,456,445,"1"
596,384,502,655,425,415,589,599,"1"
570,614,491,495,494,443,372,551,"1"
454,559,389,536,469,488,482,581,"1"
536,546,521,557,603,502,392,575,"1"
527,528,565,539,528,349,616,489,"1"
467,515,496,537,654,533,309,498,"1"
562,583,445,642,499,507,457,415,"1"
464,477,409,518,461,305,407,527,"1"
355,536,455,480,594,397,653,438,"1"
280,545,562,425,583,312,378,467,"1"
451,438,507,512,562,472,482,477,"1"
516,535,613,337,564,674,430,691,"1"
603,519,469,453,516,435,513,223,"1"
610,624,535,457,645,468,538,546,"1"
354,440,426,519,398,327,457,402,"1"
437,487,503,404,469,379,574,302,"1"
604,405,623,399,555,316,658,386,"1"
328,599,537,592,651,333,545,551,"1"
535,385,522,653,408,424,576,465,"1"
591,568,607,503,547,584,538,449,"1"
426,434,443,646,504,537,644,439,"1"
447,322,423,593,539,353,323,660,"1"
538,569,330,564,546,578,511,547,"1"
317,487,618,554,553,640,463,458,"1"
672,511,667,554,544,366,465,402,"1"
487,503,518,538,356,680,590,537,"1"
353,413,518,544,647,343,503,524,"1"
634,427,635,527,554,550,617,536,"1"
449,495,371,455,336,268,388,363,"1"
435,406,508,474,612,575,415,645,"1"
507,470,392,431,504,504,590,393,"1"
390,443,681,576,507,570,629,481,"1"
491,350,463,375,543,616,385,475,"1"
454,441,701,528,441,564,482,567,"1"
484,641,449,411,515,317,640,692,"1"
416,577,343,575,421,461,640,416,"1"
442,614,474,485,516,478,633,348,"1"
693,465,592,567,487,540,658,703,"2"
549,669,672,478,611,537,720,521,"2"
586,627,497,677,624,737,650,647,"2"
665,420,426,645,607,623,510,812,"2"
426,556,581,438,438,844,452,749,"2"
476,633,633,566,553,495,615,452,"2"
547,729,538,467,634,608,553,505,"2"
727,489,743,599,486,642,611,599,"2"
687,676,609,638,524,524,752,513,"2"
701,539,522,490,634,478,497,405,"2"
591,575,671,651,767,564,524,753,"2"
635,531,695,540,637,566,753,459,"2"
600,689,543,685,590,575,570,488,"2"
656,775,446,493,569,641,535,780,"2"
663,608,664,649,579,449,641,534,"2"
797,485,463,553,489,764,595,592,"2"
653,651,507,495,546,555,543,686,"2"
738,683,495,650,493,706,643,484,"2"
485,673,456,593,561,463,797,793,"2"
580,669,784,502,736,543,537,563,"2"
714,715,432,730,593,540,569,596,"2"
541,538,684,622,609,651,549,795,"2"
529,527,700,460,550,551,593,736,"2"
608,662,797,445,576,749,582,528,"2"
699,509,545,487,543,544,604,716,"2"
479,554,542,536,598,459,621,523,"2"
538,598,600,502,750,656,623,787,"2"
631,594,666,735,667,656,611,703,"2"
659,677,618,634,633,496,657,720,"2"
460,561,667,700,698,629,523,622,"2"
675,606,645,579,703,559,652,630,"2"
713,570,573,624,696,555,552,625,"2"
513,819,640,765,385,525,752,713,"2"
461,808,435,686,725,713,663,568,"2"
463,626,495,626,446,481,717,727,"2"
515,677,644,651,550,715,744,587,"2"
629,469,480,556,527,466,561,566,"2"
582,606,672,735,632,631,530,572,"2"
520,587,764,693,663,545,575,580,"2"
642,617,773,815,609,629,458,498,"2"
527,796,618,611,633,564,401,495,"2"
319,681,675,642,593,608,610,470,"2"
570,680,689,397,637,583,534,566,"2"
792,674,676,720,657,520,561,598,"2"
684,583,731,635,706,620,585,625,"2"
829,619,597,370,534,440,504,656,"2"
494,635,739,482,666,522,681,591,"2"
577,493,611,638,573,566,675,554,"2"
532,529,579,554,486,577,278,447,"2"
546,735,711,564,568,496,537,497,"2"
770,681,620,661,707,334,501,691,"2"
671,478,587,648,648,726,727,693,"2"
600,659,534,743,682,632,586,440,"2"
738,666,579,598,600,723,680,344,"2"
646,721,738,716,673,650,507,557,"2"
662,503,638,618,636,547,640,556,"2"
642,866,419,735,471,605,497,661,"2"
487,376,579,598,643,525,456,536,"2"
537,356,605,557,581,812,642,673,"2"
574,737,685,650,778,677,445,570,"2"
641,581,585,600,657,634,625,565,"2"
691,628,686,528,669,484,573,626,"2"
663,621,599,578,784,482,622,690,"2"
650,615,715,545,632,541,626,773,"2"
541,596,709,794,681,559,769,447,"2"
608,547,523,720,745,607,465,620,"2"
545,754,704,493,436,606,465,445,"2"
604,729,679,661,603,643,752,615,"2"
558,643,542,751,385,417,574,493,"2"
668,728,767,612,612,597,633,624,"2"
677,616,661,684,685,461,573,830,"2"
714,733,655,488,604,726,467,625,"2"
596,460,673,628,479,791,671,603,"2"
815,543,503,529,598,612,585,833,"2"
445,585,656,565,540,627,478,592,"2"
649,594,483,551,685,494,562,640,"2"
619,696,649,521,635,540,749,697,"2"
509,456,802,522,486,528,361,485,"2"
701,526,499,674,612,647,527,631,"2"
476,407,605,573,673,650,757,622,"2"
485,640,579,723,525,665,790,794,"2"
534,511,742,606,572,618,658,600,"2"
849,681,498,730,606,729,728,567,"2"
572,535,580,714,547,615,664,505,"2"
791,686,648,586,614,873,509,654,"2"
707,697,803,536,751,640,592,552,"2"
531,598,628,446,518,581,748,447,"2"
672,521,881,719,651,507,577,500,"2"
704,496,611,499,420,814,678,545,"2"
817,573,480,627,468,656,565,320,"2"
581,711,560,528,699,555,434,506,"2"
588,642,573,592,559,551,653,568,"2"
726,570,684,598,425,713,703,605,"2"
379,516,559,657,595,484,664,611,"2"
549,485,552,588,562,615,466,653,"2"
756,576,649,608,628,645,600,493,"2"
669,461,623,579,630,670,659,742,"2"
611,611,540,613,564,620,379,678,"2"
359,472,428,595,685,583,738,576,"2"
769,760,706,723,491,681,604,439,"2"
759,741,751,619,665,751,687,720,"2"
616,451,416,728,507,566,709,760,"2"
649,616,635,655,578,570,664,496,"2"
625,557,472,571,603,687,573,664,"2"
689,663,449,373,564,767,703,564,"2"
538,779,675,735,740,609,643,489,"2"
411,669,693,427,601,777,487,699,"2"
509,517,539,491,600,769,655,696,"2"
614,830,532,718,563,875,639,435,"2"
605,538,654,667,573,636,380,644,"2"
659,581,463,574,326,537,688,656,"2"
558,612,619,487,677,545,760,691,"2"
456,553,598,549,630,519,655,704,"2"
599,689,677,660,834,801,728,462,"2"
685,672,299,571,541,582,699,689,"2"
647,601,591,551,719,527,666,602,"2"
583,645,490,609,423,718,618,528,"2"
534,714,737,715,533,440,506,486,"2"
482,309,605,478,478,679,668,688,"2"
512,617,555,537,617,597,680,734,"2"
765,513,664,561,608,567,785,535,"2"
666,724,555,551,692,586,651,617,"2"
731,572,674,526,635,856,721,536,"2"
492,607,547,761,458,456,455,580,"2"
537,448,496,589,548,589,665,639,"2"
555,794,605,622,725,544,589,333,"2"
644,647,760,469,526,540,378,566,"2"
424,671,605,578,696,768,636,643,"2"
605,520,472,626,602,375,477,681,"2"
479,460,589,627,549,734,570,728,"2"
704,548,627,708,626,774,490,615,"2"
661,630,515,655,659,701,614,716,"2"
562,397,579,743,544,645,587,613,"2"
642,582,739,620,656,689,753,506,"2"
533,741,604,620,614,634,779,690,"2"
721,712,676,711,433,628,666,557,"2"
499,637,524,385,538,608,521,689,"2"
676,774,663,564,575,542,494,566,"2"
526,648,766,615,586,740,444,449,"2"
632,760,649,580,664,708,586,612,"2"
626,596,692,531,731,631,581,614,"2"
661,667,523,626,450,757,525,554,"2"
747,750,693,745,712,711,585,495,"2"
687,723,466,585,529,599,643,530,"2"
688,585,565,578,735,530,502,740,"2"
587,671,714,563,647,673,673,609,"2"
575,638,728,660,437,753,495,497,"2"
548,599,699,771,489,550,630,639,"2"
627,677,558,461,381,657,755,673,"2"
665,649,690,405,625,572,707,568,"2"
649,504,586,570,525,636,545,549,"2"
625,496,641,593,493,499,512,521,"2"
577,645,629,640,530,540,781,724,"2"
500,670,489,677,731,601,542,468,"2"
708,566,675,656,699,647,714,760,"2"
691,711,632,811,472,569,393,586,"2"
521,569,660,677,633,593,652,777,"2"
338,664,471,702,568,452,683,449,"2"
673,614,562,454,693,817,502,650,"2"
629,433,600,630,432,730,643,570,"2"
648,507,583,599,680,526,615,784,"2"
755,578,602,568,585,662,589,727,"2"
619,556,674,528,675,579,534,419,"2"
792,587,758,551,638,573,479,590,"2"
508,828,507,639,620,607,539,649,"2"
523,472,595,727,672,674,560,713,"2"
737,597,431,628,649,665,748,629,"2"
640,618,576,647,635,550,614,788,"2"
714,580,542,530,689,706,437,647,"2"
717,576,708,595,620,479,622,544,"2"
672,640,446,703,793,821,855,752,"2"
498,608,709,589,690,601,566,740,"2"
621,642,416,689,531,650,630,463,"2"
700,776,470,652,546,528,578,561,"2"
545,737,730,637,562,639,680,504,"2"
543,591,849,627,364,486,564,585,"2"
497,592,559,639,454,542,754,478,"2"
690,718,602,799,469,718,646,572,"2"
482,734,532,739,557,506,667,591,"2"
706,705,770,766,692,598,427,500,"2"
505,684,519,548,529,763,702,879,"2"
436,560,493,590,595,660,580,548,"2"
647,586,516,620,631,644,599,593,"2"
394,621,568,474,648,665,565,656,"2"
627,434,536,423,489,692,640,484,"2"
503,475,591,463,537,651,559,513,"2"
515,494,564,564,545,543,603,879,"2"
637,586,656,349,581,527,620,520,"2"
604,737,595,649,577,569,684,641,"2"
749,363,514,722,641,710,614,535,"2"
568,486,574,548,710,634,500,586,"2"
711,706,689,534,575,624,672,688,"2"
557,531,757,614,403,765,607,653,"2"
495,503,546,761,503,673,604,618,"2"
646,576,692,513,518,538,441,743,"2"
586,487,671,501,413,735,597,731,"2"
478,549,502,698,644,818,619,615,"2"
326,691,655,598,558,710,717,543,"2"
588,680,574,480,442,824,518,559,"2"
742,309,533,498,669,393,613,653,"2"
450,660,652,821,463,649,426,637,"2"
580,557,701,590,502,421,736,440,"2"
653,590,469,521,615,692,731,626,"2"
704,384,659,689,578,713,607,588,"2"
505,591,594,436,604,504,403,645,"2"
510,598,618,758,669,543,584,365,"2"
634,791,535,718,598,488,617,569,"2"
526,690,604,443,643,631,557,615,"2"
583,394,484,579,499,507,623,490,"2"
550,450,260,520,736,663,555,596,"2"
644,613,562,469,494,551,667,788,"2"
390,609,500,471,775,659,890,665,"2"
638,741,774,549,654,593,489,682,"2"
709,652,584,621,559,613,633,641,"2"
491,463,643,733,553,654,466,724,"2"
427,511,541,497,627,556,533,638,"2"
522,522,424,572,585,551,454,685,"2"
614,641,578,607,663,730,682,811,"2"
598,631,523,631,548,447,579,367,"2"
538,778,528,683,567,648,569,583,"2"
562,583,566,668,798,700,755,623,"2"
681,481,594,450,569,801,531,528,"2"
670,480,753,611,472,585,518,609,"2"
714,637,717,462,607,579,733,627,"2"
608,480,438,662,650,559,631,519,"2"
599,513,605,428,468,714,560,315,"2"
461,606,592,669,540,562,602,461,"2"
502,482,523,730,589,604,642,638,"2"
523,709,734,686,730,614,615,621,"2"
603,577,659,648,759,498,503,506,"2"
544,741,745,519,643,606,759,556,"2"
670,475,529,550,745,587,519,734,"2"
645,658,776,351,700,587,752,704,"2"
457,621,816,634,538,519,797,718,"2"
501,663,661,602,587,558,490,548,"2"
652,719,690,555,600,692,681,634,"2"
593,662,505,617,718,679,518,671,"2"
585,636,659,584,639,825,670,479,"2"
552,627,571,685,777,678,632,543,"2"
578,722,488,651,607,567,666,708,"2"
486,533,607,609,755,589,499,455,"2"
644,652,689,562,454,702,575,460,"2"
532,661,651,704,348,543,489,550,"2"
574,527,515,540,673,805,660,569,"2"
458,516,497,420,539,436,691,438,"2"
650,492,621,596,700,397,726,568,"2"
551,551,591,620,721,708,695,836,"2"
602,517,503,608,644,448,634,571,"2"
548,529,469,622,560,677,701,571,"2"
381,605,592,689,657,668,771,534,"2"
419,548,586,507,789,510,530,478,"2"
562,579,573,524,570,807,649,492,"2"
587,511,640,551,465,920,692,701,"2"
711,511,426,644,802,567,508,661,"2"
580,443,640,654,466,623,576,602,"2"
485,696,516,622,413,566,645,640,"2"
747,587,617,425,452,501,479,638,"2"
611,628,575,564,618,603,733,539,"2"
469,449,496,625,821,592,661,460,"2"
715,531,665,462,563,513,649,521,"2"
510,562,447,602,694,632,633,710,"2"
765,712,554,441,606,585,508,746,"2"
626,594,596,681,549,494,644,581,"2"
776,474,772,632,574,872,569,566,"2"
527,451,557,559,744,594,716,506,"2"
535,761,608,527,419,639,793,623,"2"
620,525,515,555,707,674,607,626,"2"
633,574,619,707,575,572,719,533,"2"
973,460,512,706,380,593,644,574,"2"
573,798,605,506,576,499,750,705,"2"
540,400,590,623,522,552,706,820,"2"
681,706,322,474,480,642,419,737,"2"
653,515,614,684,516,612,382,751,"2"
463,632,579,501,787,530,582,529,"2"
586,635,593,540,601,509,699,472,"2"
615,747,602,604,639,650,651,568,"2"
626,465,562,724,637,548,656,631,"2"
560,600,449,567,590,809,558,794,"2"
608,694,471,765,629,736,707,600,"2"
519,584,486,464,639,528,784,642,"2"
726,621,542,514,657,615,348,713,"2"
621,563,556,588,751,420,644,615,"2"
721,708,740,379,593,607,604,617,"2"
534,659,492,622,513,548,618,690,"2"
520,480,481,639,561,727,673,672,"2"
484,487,694,773,688,590,693,580,"2"
639,683,542,825,717,476,353,866,"2"
638,684,750,736,727,547,624,827,"2"
456,748,644,407,624,760,541,709,"2"
504,653,596,523,684,702,766,653,"2"
353,663,699,618,610,676,569,562,"2"
594,888,732,594,704,491,630,510,"2"
653,746,627,677,556,735,607,616,"2"
511,560,442,538,663,564,626,768,"2"
562,721,567,581,587,455,559,735,"2"
691,524,455,816,707,515,538,526,"2"
586,724,699,609,637,630,743,607,"2"
590,388,480,566,581,541,636,529,"2"
544,737,644,608,755,532,575,610,"2"
659,620,611,575,664,550,732,514,"2"
763,732,457,657,539,498,556,482,"2"
734,503,437,640,536,596,635,727,"2"
533,758,554,663,639,549,549,560,"2"
529,711,513,548,515,641,655,617,"2"
662,468,501,530,726,717,631,596,"2"
597,549,467,610,441,540,901,599,"2"
523,583,615,622,661,504,735,561,"2"
572,568,772,561,603,593,686,659,"2"
540,625,758,552,598,635,637,459,"2"
517,611,804,464,659,640,644,528,"2"
468,601,652,433,616,706,577,647,"2"
801,569,689,624,672,719,708,640,"2"
766,638,660,651,612,474,610,605,"2"
423,631,612,467,476,630,689,578,"2"
679,633,650,397,608,636,756,624,"2"
697,612,490,508,473,670,610,681,"2"
641,536,605,516,659,542,693,520,"2"
623,447,564,799,486,759,673,677,"2"
686,625,516,646,668,502,553,444,"2"
615,700,619,642,623,586,720,605,"2"
559,531,506,680,591,528,615,760,"2"
616,589,553,585,560,550,515,810,"2"
558,449,601,652,722,499,450,663,"2"
451,597,550,748,555,617,699,687,"2"
695,587,636,677,613,430,625,813,"2"
707,654,386,722,580,486,624,681,"2"
618,641,760,609,682,581,638,603,"2"
638,573,841,945,638,526,709,622,"2"
684,891,694,547,486,651,591,506,"2"
601,576,676,394,862,662,533,696,"2"
664,668,494,486,458,484,640,482,"2"
677,620,410,535,512,780,634,590,"2"
690,620,620,567,506,510,851,673,"2"
784,563,526,598,909,661,600,635,"2"
739,464,579,625,515,746,549,654,"2"
488,636,542,738,724,565,546,474,"2"
712,727,488,582,457,614,538,622,"2"
711,623,547,709,568,690,715,539,"2"
673,377,660,635,489,639,476,625,"2"
445,621,800,475,538,320,395,516,"2"
671,772,562,611,563,517,427,525,"2"
612,505,543,598,580,617,636,577,"2"
733,590,686,610,565,789,571,679,"2"
624,317,440,584,560,355,540,411,"2"
453,361,586,559,492,624,758,462,"2"
572,580,494,497,435,530,812,478,"2"
554,518,484,518,618,566,653,575,"2"
768,696,481,600,661,498,654,608,"2"
649,721,720,597,658,772,748,483,"2"
589,679,808,504,458,658,564,456,"2"
655,754,581,576,597,598,682,548,"2"
770,682,634,670,639,624,522,703,"2"
597,625,477,619,671,491,587,636,"2"
558,666,565,619,400,714,717,558,"2"
673,647,533,475,520,718,562,605,"2"
588,540,652,656,670,720,595,658,"2"
449,471,533,678,574,488,596,718,"2"
497,577,593,792,802,656,809,646,"2"
622,608,531,598,518,699,671,547,"2"
672,686,592,702,668,711,569,546,"2"
463,759,672,573,652,553,557,648,"2"
555,541,584,740,529,678,672,595,"2"
800,616,478,609,677,601,584,625,"2"
596,493,572,470,477,643,677,735,"2"
611,550,503,549,344,538,650,620,"2"
786,698,647,750,429,543,342,564,"2"
570,575,442,674,628,543,536,591,"2"
536,546,539,511,612,576,560,592,"2"
600,658,560,693,724,658,503,672,"2"
651,701,521,521,697,550,691,740,"2"
639,475,755,654,714,588,611,453,"2"
