"V1","V2","V3","V4","V5","V6","V7","V8","V9"
526,549,530,529,491,493,514,475,"1"
523,462,502,470,489,465,531,528,"1"
478,509,481,474,514,502,473,503,"1"
487,528,446,518,474,491,517,528,"1"
473,496,481,458,498,523,472,509,"1"
539,507,584,534,511,524,488,530,"1"
510,476,501,473,475,508,437,546,"1"
512,473,491,457,520,500,518,510,"1"
485,514,471,474,472,491,578,481,"1"
470,456,518,481,489,470,508,514,"1"
493,472,593,502,488,501,529,538,"1"
444,484,491,460,422,529,549,485,"1"
501,456,477,490,533,518,509,494,"1"
474,521,536,509,521,484,476,507,"1"
494,541,506,452,482,446,559,461,"1"
470,508,501,505,477,538,488,495,"1"
531,589,536,510,543,498,559,549,"1"
497,498,497,533,523,499,467,541,"1"
492,464,441,428,550,542,459,537,"1"
503,533,493,537,497,468,487,519,"1"
478,483,462,480,476,476,525,459,"1"
522,500,468,468,466,484,480,519,"1"
506,533,506,469,465,486,494,567,"1"
469,472,479,466,456,503,474,526,"1"
516,529,495,504,550,503,475,503,"1"
498,503,487,486,494,481,492,509,"1"
514,485,446,511,441,501,473,503,"1"
479,494,541,513,507,504,503,463,"1"
503,465,510,569,522,433,503,499,"1"
535,537,458,480,519,512,482,527,"1"
461,498,527,525,477,552,506,529,"1"
465,552,561,541,517,582,532,509,"1"
492,487,544,473,492,516,522,564,"1"
471,511,526,486,490,456,467,546,"1"
507,521,512,517,495,535,490,441,"1"
487,467,482,535,542,499,485,494,"1"
500,499,508,518,521,498,498,500,"1"
525,483,503,466,477,538,540,476,"1"
505,511,474,591,478,489,477,529,"1"
484,457,478,570,503,491,511,478,"1"
471,501,523,518,472,462,468,528,"1"
534,512,532,509,499,497,493,502,"1"
553,481,482,518,572,510,475,495,"1"
487,484,464,526,464,518,487,499,"1"
500,531,525,525,501,510,521,517,"1"
489,502,522,465,453,490,454,475,"1"
453,531,509,489,543,518,527,559,"1"
501,489,493,551,458,503,463,474,"1"
441,506,529,502,476,454,540,495,"1"
534,493,482,490,506,429,487,556,"1"
516,457,468,516,511,490,477,495,"1"
578,482,521,516,463,455,509,563,"1"
482,435,465,511,492,482,520,477,"1"
530,497,511,494,540,548,457,494,"1"
518,476,533,520,531,536,509,522,"1"
528,500,439,488,536,492,480,515,"1"
489,499,517,539,523,507,474,489,"1"
467,508,502,476,455,483,498,527,"1"
481,472,520,547,584,505,549,499,"1"
532,507,522,506,474,526,486,480,"1"
543,464,555,494,505,524,488,516,"1"
540,507,509,528,474,467,503,500,"1"
444,537,523,471,515,469,518,473,"1"
480,554,453,500,470,483,510,481,"1"
473,480,495,490,514,490,509,513,"1"
468,454,480,508,521,501,509,513,"1"
539,453,546,519,513,503,466,477,"1"
459,521,483,512,440,517,493,500,"1"
503,523,413,498,540,495,458,506,"1"
491,533,443,497,470,500,497,524,"1"
517,456,497,457,514,482,540,533,"1"
501,471,452,529,514,507,524,485,"1"
559,566,580,540,425,471,503,473,"1"
470,540,504,503,518,521,561,533,"1"
474,513,519,493,464,519,480,519,"1"
510,520,488,494,447,496,456,474,"1"
471,497,490,475,478,487,524,440,"1"
538,506,507,465,510,523,514,466,"1"
520,467,498,529,512,512,546,539,"1"
575,506,515,536,447,516,505,592,"1"
532,501,517,514,522,469,500,499,"1"
449,489,535,527,524,543,436,513,"1"
488,449,491,461,523,436,491,491,"1"
521,521,484,495,492,487,488,500,"1"
525,517,491,540,512,476,526,454,"1"
552,456,463,454,487,465,490,524,"1"
536,520,549,501,506,476,504,437,"1"
469,472,530,490,493,515,519,550,"1"
524,475,446,524,507,494,549,499,"1"
481,515,508,477,492,516,448,532,"1"
493,496,453,512,477,529,542,449,"1"
499,537,475,499,617,481,562,490,"1"
503,467,484,453,483,568,508,466,"1"
494,479,511,491,438,470,503,480,"1"
535,521,562,518,506,525,535,475,"1"
480,490,548,505,531,506,456,512,"1"
539,501,550,509,468,517,530,524,"1"
528,475,514,518,455,454,519,524,"1"
460,463,474,463,446,523,403,503,"1"
478,513,459,494,468,537,561,515,"1"
567,485,498,493,459,477,511,474,"1"
472,486,525,521,524,467,490,537,"1"
505,488,458,528,494,514,485,469,"1"
525,486,515,478,512,477,565,449,"1"
480,507,478,542,529,508,493,502,"1"
467,465,517,498,590,503,567,503,"1"
441,556,502,464,446,445,491,472,"1"
511,506,572,509,534,489,533,514,"1"
562,501,536,494,488,592,494,558,"1"
508,481,498,490,496,510,445,488,"1"
501,527,465,524,521,523,505,554,"1"
502,556,497,433,475,474,476,509,"1"
503,518,467,502,514,466,479,479,"1"
492,506,509,512,496,458,542,500,"1"
536,442,498,464,495,518,503,548,"1"
515,515,499,483,531,507,528,514,"1"
476,500,496,505,565,453,516,514,"1"
478,510,507,516,573,451,450,465,"1"
509,464,511,524,484,512,444,500,"1"
461,502,519,516,492,533,540,416,"1"
482,473,449,499,537,510,440,489,"1"
556,513,478,452,524,550,514,462,"1"
552,550,467,529,498,519,530,571,"1"
529,460,500,505,501,509,510,526,"1"
530,550,523,488,496,505,515,507,"1"
487,511,521,477,490,510,481,467,"1"
503,500,488,486,535,553,501,483,"1"
488,500,509,518,498,468,512,513,"1"
505,530,578,518,494,489,433,517,"1"
490,481,512,477,467,459,498,498,"1"
472,505,497,462,506,555,499,464,"1"
511,525,495,505,537,449,485,482,"1"
527,494,489,485,465,460,502,488,"1"
506,469,466,452,505,493,503,487,"1"
512,517,487,530,541,473,533,423,"1"
466,536,514,490,515,526,513,529,"1"
521,502,519,500,520,467,510,504,"1"
475,466,528,491,488,494,514,535,"1"
468,543,538,553,548,526,515,539,"1"
490,455,498,496,496,516,490,569,"1"
512,500,526,538,498,561,533,527,"1"
461,477,448,514,484,480,478,476,"1"
481,450,517,538,494,502,480,464,"1"
483,553,517,560,549,455,487,463,"1"
478,489,531,535,521,539,522,496,"1"
507,535,537,503,494,552,501,494,"1"
528,445,470,496,448,464,540,492,"1"
482,540,490,550,515,550,464,528,"1"
528,531,525,458,505,465,520,518,"1"
564,496,462,470,476,496,523,487,"1"
510,463,517,538,464,509,526,532,"1"
499,476,545,522,519,565,490,497,"1"
505,490,481,477,545,532,494,482,"1"
513,557,431,501,467,461,516,547,"1"
517,526,469,529,533,427,516,473,"1"
512,510,516,518,486,490,515,449,"1"
551,499,480,519,523,489,513,466,"1"
500,522,519,558,513,475,470,517,"1"
478,528,483,526,503,515,497,485,"1"
500,483,482,517,473,499,492,471,"1"
491,540,467,522,543,518,484,499,"1"
536,529,470,493,547,586,472,523,"1"
451,531,473,448,539,517,427,505,"1"
492,522,508,505,506,505,480,500,"1"
487,511,496,551,521,513,529,496,"1"
515,526,505,537,515,566,504,511,"1"
469,477,570,473,516,512,452,541,"1"
469,504,464,472,495,489,461,479,"1"
542,429,528,497,470,518,495,496,"1"
487,503,480,515,563,480,491,467,"1"
486,495,485,541,473,516,494,503,"1"
460,457,435,516,527,547,549,490,"1"
460,545,526,525,468,554,527,504,"1"
538,555,488,464,503,460,473,481,"1"
540,522,502,530,514,556,507,448,"1"
451,543,497,532,474,523,488,471,"1"
501,500,479,456,550,486,405,486,"1"
528,551,463,509,489,512,456,485,"1"
535,466,485,493,508,512,547,537,"1"
536,470,492,463,520,513,472,460,"1"
521,507,547,462,503,463,513,472,"1"
504,538,459,531,507,525,548,475,"1"
483,484,495,486,514,535,464,486,"1"
498,470,479,487,484,554,533,487,"1"
503,486,481,532,480,535,518,542,"1"
526,532,472,445,512,538,447,539,"1"
507,509,493,438,535,475,471,511,"1"
518,415,471,457,504,520,513,494,"1"
478,513,492,532,489,529,500,512,"1"
502,475,487,478,476,538,545,470,"1"
497,516,475,492,532,467,525,546,"1"
479,505,501,512,459,513,537,528,"1"
477,528,517,503,471,484,458,442,"1"
458,511,481,531,492,489,456,460,"1"
509,493,521,547,453,479,472,495,"1"
519,476,557,531,567,495,535,517,"1"
532,552,472,451,541,463,558,474,"1"
538,480,486,493,517,460,461,512,"1"
570,494,524,486,485,468,486,516,"1"
473,412,510,451,497,520,525,505,"1"
539,467,484,515,498,429,552,504,"1"
546,490,511,510,550,511,498,525,"1"
554,505,506,503,497,495,490,519,"1"
512,476,450,514,494,492,526,529,"1"
484,520,463,486,545,442,525,501,"1"
489,510,522,502,539,548,547,519,"1"
500,530,502,508,485,505,567,469,"1"
480,489,551,507,455,508,498,516,"1"
519,481,517,471,501,535,514,531,"1"
518,479,457,524,529,465,448,467,"1"
518,515,529,473,477,444,497,503,"1"
472,459,458,547,484,469,475,446,"1"
520,560,541,493,501,460,516,505,"1"
503,479,504,457,481,508,471,426,"1"
490,469,452,454,512,528,520,479,"1"
539,531,492,516,501,476,559,488,"1"
513,514,489,519,490,533,529,515,"1"
482,563,510,504,463,507,551,546,"1"
467,550,525,493,527,473,488,479,"1"
455,507,536,530,540,456,476,517,"1"
427,542,543,502,531,523,533,491,"1"
489,483,515,539,484,521,443,468,"1"
496,497,510,541,468,541,530,469,"1"
496,447,562,524,493,493,492,483,"1"
464,566,488,485,469,520,499,495,"1"
459,489,498,517,500,526,441,487,"1"
533,496,488,525,497,478,491,508,"1"
492,498,513,470,500,507,523,448,"1"
522,541,493,510,482,508,432,466,"1"
560,471,527,490,473,423,556,498,"1"
510,566,497,489,514,528,542,537,"1"
422,532,515,477,492,493,466,511,"1"
541,441,459,470,480,452,466,506,"1"
475,529,533,569,485,534,477,516,"1"
476,455,455,514,511,506,532,512,"1"
512,499,481,469,526,536,527,498,"1"
481,460,496,448,529,508,494,524,"1"
485,523,508,506,496,516,569,506,"1"
449,500,525,496,488,559,524,539,"1"
496,508,451,516,466,509,497,479,"1"
541,455,503,531,497,481,550,481,"1"
478,561,559,493,532,494,499,478,"1"
473,507,523,507,521,417,439,524,"1"
523,470,502,477,475,485,460,506,"1"
512,474,518,485,508,497,538,517,"1"
532,489,482,512,533,498,478,493,"1"
547,502,518,482,486,416,535,510,"1"
525,523,531,498,524,521,451,482,"1"
532,525,521,460,538,518,494,513,"1"
491,518,540,466,491,460,535,464,"1"
438,465,486,477,481,516,502,545,"1"
484,472,491,521,479,505,454,498,"1"
556,508,453,505,520,516,468,500,"1"
465,479,482,508,485,476,533,540,"1"
483,479,474,543,528,524,477,483,"1"
487,475,496,484,449,467,452,499,"1"
495,517,518,491,543,439,478,528,"1"
550,516,499,512,504,466,430,495,"1"
480,508,546,526,474,506,479,456,"1"
533,545,493,511,540,525,466,494,"1"
471,501,494,542,503,490,446,560,"1"
493,565,496,510,539,479,497,425,"1"
531,554,524,504,427,442,541,480,"1"
563,467,472,477,493,545,483,540,"1"
446,526,499,473,504,560,462,487,"1"
510,552,503,505,506,546,535,565,"1"
537,465,500,574,522,523,471,457,"1"
486,502,516,491,508,523,485,536,"1"
485,486,505,521,529,510,511,505,"1"
520,480,505,488,493,485,506,497,"1"
529,500,559,497,536,490,524,531,"1"
503,454,475,425,469,532,480,521,"1"
525,505,490,481,486,491,513,484,"1"
440,527,540,498,545,509,472,485,"1"
482,513,426,486,528,515,503,537,"1"
553,528,452,504,512,471,512,482,"1"
495,463,514,497,535,509,528,476,"1"
468,496,517,465,500,514,505,514,"1"
474,524,514,546,447,462,479,500,"1"
441,520,543,499,434,478,417,470,"1"
476,504,467,467,450,494,480,525,"1"
489,522,538,498,522,446,499,531,"1"
501,456,478,478,515,540,485,474,"1"
479,523,498,528,522,527,475,468,"1"
526,502,489,534,547,502,508,465,"1"
529,459,496,494,569,506,517,512,"1"
524,549,474,495,524,524,530,509,"1"
491,528,511,478,516,446,499,543,"1"
465,510,501,518,487,470,511,511,"1"
544,513,472,507,540,490,504,473,"1"
503,513,524,492,558,487,560,470,"1"
499,512,444,479,482,491,470,506,"1"
521,475,475,495,466,529,536,486,"1"
516,535,523,470,474,539,459,486,"1"
469,516,485,492,493,547,484,504,"1"
442,579,428,474,500,539,513,528,"1"
547,453,503,525,473,514,492,507,"1"
518,522,513,467,457,546,546,497,"1"
467,492,442,519,536,466,482,488,"1"
492,495,523,496,477,515,508,483,"1"
448,451,449,499,480,440,438,493,"1"
486,470,524,567,486,478,446,484,"1"
497,507,495,500,457,503,494,530,"1"
511,512,503,533,535,506,469,441,"1"
532,458,485,511,502,483,497,465,"1"
512,529,518,492,562,533,466,483,"1"
517,506,540,542,496,468,517,462,"1"
542,456,545,515,505,497,504,533,"1"
547,539,495,503,522,514,525,483,"1"
546,492,522,506,474,498,517,425,"1"
481,483,469,515,482,524,476,471,"1"
532,556,529,499,534,466,480,461,"1"
571,492,508,508,542,475,535,500,"1"
515,516,465,495,522,490,533,523,"1"
475,485,447,463,480,538,497,491,"1"
465,530,541,514,510,491,515,523,"1"
524,492,470,535,521,489,513,532,"1"
520,516,511,500,468,465,526,518,"1"
514,502,531,514,497,531,526,502,"1"
497,503,469,502,539,448,529,478,"1"
547,518,525,435,458,474,484,497,"1"
533,518,477,488,516,492,509,523,"1"
507,491,457,456,559,495,511,526,"1"
505,487,501,531,484,476,523,538,"1"
531,476,492,452,534,466,522,482,"1"
495,536,476,502,509,473,492,518,"1"
496,468,546,465,457,505,560,500,"1"
634,597,630,612,573,631,625,619,"2"
603,622,556,579,617,572,667,587,"2"
617,542,578,643,612,651,590,572,"2"
616,628,627,618,622,549,618,603,"2"
613,576,571,577,563,593,617,565,"2"
619,581,614,591,607,595,633,609,"2"
629,554,621,642,609,586,569,660,"2"
613,564,609,554,583,648,626,580,"2"
590,613,612,576,589,612,578,560,"2"
582,653,623,576,635,615,574,619,"2"
560,583,631,619,632,560,604,634,"2"
579,613,584,595,598,604,603,614,"2"
628,586,584,603,618,622,651,640,"2"
610,550,545,594,584,585,512,585,"2"
568,537,606,607,575,586,627,612,"2"
608,626,623,575,603,571,556,582,"2"
642,591,606,605,561,591,555,620,"2"
597,607,579,568,591,629,532,580,"2"
624,578,570,610,589,580,636,550,"2"
623,540,664,603,586,573,613,632,"2"
602,607,589,630,612,594,576,584,"2"
559,567,581,630,551,587,590,605,"2"
620,599,569,641,616,604,591,505,"2"
607,599,636,671,562,579,633,620,"2"
573,662,622,609,554,596,606,598,"2"
585,588,568,628,610,575,609,622,"2"
622,564,583,591,599,604,611,657,"2"
629,619,621,556,528,625,541,615,"2"
605,672,564,647,573,571,561,597,"2"
608,645,584,569,582,603,567,572,"2"
617,603,623,594,570,657,577,602,"2"
529,624,576,608,614,551,591,536,"2"
624,619,616,652,631,573,600,602,"2"
584,595,639,543,555,571,552,623,"2"
650,575,566,583,604,508,591,562,"2"
582,583,574,609,579,616,644,559,"2"
545,622,556,613,679,626,564,512,"2"
631,611,578,585,580,606,622,657,"2"
540,639,597,584,586,593,626,619,"2"
653,604,598,624,633,575,634,528,"2"
558,579,625,634,627,638,618,602,"2"
612,602,585,611,581,575,577,558,"2"
626,612,599,590,621,629,554,585,"2"
610,617,641,584,594,619,592,673,"2"
576,658,600,562,620,622,554,613,"2"
644,579,583,600,599,598,620,619,"2"
529,570,592,588,564,600,563,592,"2"
585,616,582,612,595,649,637,618,"2"
586,577,670,587,629,567,625,619,"2"
589,563,596,635,556,578,568,581,"2"
578,670,642,614,528,582,638,566,"2"
574,562,606,570,592,576,613,558,"2"
656,596,585,594,558,578,624,550,"2"
606,602,657,634,632,560,505,571,"2"
605,576,585,596,586,562,593,614,"2"
571,598,563,606,590,623,638,609,"2"
631,631,601,612,541,593,585,620,"2"
591,615,596,599,695,597,613,622,"2"
630,645,615,572,605,591,597,629,"2"
650,639,607,613,631,653,598,619,"2"
593,602,663,612,626,603,687,559,"2"
580,604,573,568,605,599,605,630,"2"
608,559,568,596,578,623,578,602,"2"
593,616,664,549,545,605,551,570,"2"
613,588,621,608,555,552,601,616,"2"
588,596,602,638,593,547,574,659,"2"
605,582,651,580,628,655,635,602,"2"
586,594,570,556,636,608,554,656,"2"
592,590,604,599,619,610,588,598,"2"
616,586,594,608,591,598,634,586,"2"
622,545,595,618,587,641,577,575,"2"
569,628,632,615,577,642,563,643,"2"
592,606,614,615,582,577,582,541,"2"
621,639,652,589,586,650,569,611,"2"
586,587,613,610,616,598,560,589,"2"
654,571,605,617,583,616,568,587,"2"
607,619,573,627,622,584,578,612,"2"
572,544,613,577,611,613,546,588,"2"
641,582,623,583,578,579,596,553,"2"
598,572,619,567,596,618,520,605,"2"
627,630,586,533,590,624,619,595,"2"
574,601,619,587,614,678,610,647,"2"
639,575,568,605,575,584,620,646,"2"
581,638,584,627,599,594,604,615,"2"
654,589,570,585,526,561,586,593,"2"
566,619,612,643,568,577,593,613,"2"
601,563,584,601,554,592,625,595,"2"
608,558,608,610,576,662,545,579,"2"
621,627,556,608,599,550,570,616,"2"
582,631,570,580,564,535,618,646,"2"
547,625,556,621,578,598,597,587,"2"
630,570,643,601,578,613,547,592,"2"
596,577,592,642,624,619,566,568,"2"
594,596,615,575,556,622,591,569,"2"
601,592,632,632,530,552,619,587,"2"
635,651,632,606,589,624,651,617,"2"
539,598,651,624,634,604,580,581,"2"
624,610,632,608,561,626,636,614,"2"
550,566,549,577,619,579,634,575,"2"
574,550,526,603,642,677,623,630,"2"
617,573,597,586,630,541,589,588,"2"
574,571,643,580,572,594,593,607,"2"
563,555,621,568,559,599,590,597,"2"
572,609,606,587,573,605,610,592,"2"
625,612,595,603,642,581,649,602,"2"
590,617,584,651,607,600,546,560,"2"
551,625,642,593,632,576,583,609,"2"
616,602,555,588,616,606,562,665,"2"
613,564,616,624,616,666,602,613,"2"
605,605,631,590,589,628,648,614,"2"
580,603,619,615,576,603,581,619,"2"
605,602,589,569,606,566,615,592,"2"
600,624,593,561,607,598,557,541,"2"
572,588,628,624,575,590,630,646,"2"
650,607,562,601,593,594,581,584,"2"
591,532,586,638,601,603,589,595,"2"
557,653,605,595,567,588,592,629,"2"
559,601,609,620,633,660,621,578,"2"
650,619,569,642,574,583,528,597,"2"
643,586,583,617,602,607,624,613,"2"
558,579,648,617,539,592,652,622,"2"
603,568,599,594,574,633,631,600,"2"
575,661,627,558,608,548,595,633,"2"
594,569,623,606,600,626,587,601,"2"
579,606,636,548,668,606,618,595,"2"
550,615,580,658,594,563,644,634,"2"
569,561,584,587,625,641,582,605,"2"
568,564,557,644,577,577,614,611,"2"
620,606,613,603,612,569,610,547,"2"
538,604,575,610,610,615,589,627,"2"
617,587,609,553,604,549,593,577,"2"
601,600,630,599,551,616,612,602,"2"
610,631,608,639,566,603,554,625,"2"
595,553,532,612,637,573,605,564,"2"
643,645,552,568,614,542,626,609,"2"
618,577,586,613,542,613,600,633,"2"
630,587,580,547,628,620,625,551,"2"
670,557,546,684,590,556,526,546,"2"
578,650,646,641,606,588,599,627,"2"
589,627,592,644,627,636,591,577,"2"
613,615,639,574,567,636,589,614,"2"
589,602,585,577,587,556,590,590,"2"
577,613,577,599,559,587,596,636,"2"
580,626,643,615,586,599,534,603,"2"
602,603,632,581,596,576,580,567,"2"
596,647,601,588,634,585,584,586,"2"
579,635,682,600,553,581,554,571,"2"
588,572,656,610,597,622,560,619,"2"
602,611,658,618,598,608,627,599,"2"
612,577,616,622,631,545,629,622,"2"
569,610,657,572,609,587,655,580,"2"
573,581,609,625,560,584,603,582,"2"
573,573,498,617,597,623,535,566,"2"
576,534,576,620,585,646,604,603,"2"
521,608,619,584,577,597,633,561,"2"
567,597,557,600,589,606,596,562,"2"
577,635,583,552,590,543,586,594,"2"
611,620,628,594,610,572,626,568,"2"
611,601,587,606,537,622,601,580,"2"
581,589,553,581,561,589,552,618,"2"
614,613,567,520,603,567,668,582,"2"
638,591,590,602,605,623,591,641,"2"
585,589,629,585,596,597,591,557,"2"
614,585,571,623,601,586,594,611,"2"
601,626,628,604,570,574,605,556,"2"
685,624,561,622,586,591,562,613,"2"
571,623,588,597,555,601,576,607,"2"
614,550,576,569,632,577,583,598,"2"
554,568,618,616,683,592,604,544,"2"
586,576,593,545,556,580,593,597,"2"
595,598,576,587,563,589,587,581,"2"
594,589,583,594,603,592,639,580,"2"
684,619,594,562,580,604,623,662,"2"
622,598,545,600,597,642,596,627,"2"
576,581,597,623,581,586,514,636,"2"
599,607,585,574,611,543,583,646,"2"
592,624,586,581,612,573,570,628,"2"
588,588,571,558,561,578,581,612,"2"
623,547,583,613,590,619,596,600,"2"
593,579,643,658,587,570,587,584,"2"
528,605,608,592,631,634,575,546,"2"
641,587,557,651,631,599,603,612,"2"
608,555,593,569,575,631,615,607,"2"
617,611,616,606,605,612,596,604,"2"
586,607,604,628,587,599,639,573,"2"
564,559,600,633,613,537,607,569,"2"
606,594,584,608,605,581,628,596,"2"
563,592,593,647,617,615,594,616,"2"
612,631,623,635,604,638,612,564,"2"
564,657,607,517,608,610,549,570,"2"
592,521,618,561,633,640,602,588,"2"
596,573,634,606,637,642,556,634,"2"
635,549,635,571,621,582,638,630,"2"
628,658,608,561,585,620,652,677,"2"
555,573,615,622,631,596,598,592,"2"
557,598,567,588,573,599,625,594,"2"
562,601,641,624,573,658,559,609,"2"
567,649,580,599,562,560,577,601,"2"
594,628,575,601,550,650,591,548,"2"
589,646,608,598,543,649,598,616,"2"
575,611,592,600,623,627,604,620,"2"
643,610,581,585,651,605,621,640,"2"
590,603,554,586,603,582,603,560,"2"
628,573,600,578,624,624,609,619,"2"
615,592,608,554,661,609,617,562,"2"
617,559,581,567,605,592,624,634,"2"
604,582,570,626,611,563,630,603,"2"
591,619,587,607,596,562,642,544,"2"
624,628,615,615,582,617,633,567,"2"
583,580,644,530,607,579,612,574,"2"
640,614,571,613,622,566,605,601,"2"
592,623,584,634,607,685,544,559,"2"
606,643,565,611,586,608,583,549,"2"
548,593,611,640,627,601,609,629,"2"
575,605,531,584,597,627,641,574,"2"
509,607,575,653,570,590,533,608,"2"
584,583,629,586,617,563,640,658,"2"
627,528,588,575,641,624,610,609,"2"
609,589,577,639,547,603,563,591,"2"
603,669,614,619,572,563,637,592,"2"
612,603,588,608,595,560,599,563,"2"
593,552,623,562,554,601,588,568,"2"
640,587,601,648,556,574,602,633,"2"
605,630,636,550,620,603,606,639,"2"
590,617,582,623,586,623,607,570,"2"
627,563,569,625,575,635,604,628,"2"
547,598,592,577,612,523,678,598,"2"
631,590,609,566,621,569,646,607,"2"
574,586,599,603,613,604,582,590,"2"
607,611,591,636,603,617,605,559,"2"
623,590,617,628,642,583,575,574,"2"
596,541,597,625,594,657,644,614,"2"
618,610,587,554,584,595,604,613,"2"
543,591,578,587,574,616,560,595,"2"
557,554,664,638,611,596,600,592,"2"
576,607,603,598,633,632,591,595,"2"
586,644,596,587,569,588,563,582,"2"
597,615,618,552,630,610,584,612,"2"
600,612,563,577,631,614,602,581,"2"
595,639,601,580,599,586,654,566,"2"
637,600,566,650,652,593,629,528,"2"
575,601,552,609,636,595,678,567,"2"
590,617,620,650,583,615,722,631,"2"
569,576,584,557,672,621,598,620,"2"
602,667,591,631,579,576,579,534,"2"
526,600,641,602,565,559,572,608,"2"
654,555,562,600,591,605,582,565,"2"
546,550,578,579,571,577,542,602,"2"
616,607,639,581,612,616,603,553,"2"
624,519,604,593,603,649,605,602,"2"
581,524,582,610,646,573,624,587,"2"
600,613,576,594,643,623,640,585,"2"
618,546,628,623,619,580,606,607,"2"
601,598,620,602,566,628,624,581,"2"
645,620,541,564,613,623,568,604,"2"
568,641,622,573,605,618,538,560,"2"
629,651,615,630,593,660,591,586,"2"
615,568,593,565,640,593,644,648,"2"
587,596,578,650,638,576,658,613,"2"
612,645,557,597,574,646,615,582,"2"
627,570,636,649,638,600,578,620,"2"
583,592,611,598,570,662,598,582,"2"
559,595,544,604,587,572,647,596,"2"
671,629,573,592,587,572,574,583,"2"
599,586,554,600,585,616,595,570,"2"
615,637,593,560,546,563,643,515,"2"
593,567,596,573,593,622,637,634,"2"
595,629,597,691,600,593,623,633,"2"
625,639,608,595,626,628,584,599,"2"
577,574,653,573,626,595,611,627,"2"
606,621,630,583,637,553,579,648,"2"
555,595,610,584,604,572,633,596,"2"
612,606,574,592,598,615,542,605,"2"
617,587,628,602,608,584,624,588,"2"
639,552,580,581,614,588,619,623,"2"
527,588,595,568,576,595,594,618,"2"
588,615,596,605,596,617,604,632,"2"
596,603,572,583,596,625,573,645,"2"
610,650,632,585,581,665,615,613,"2"
611,612,582,607,575,614,610,529,"2"
586,570,595,589,625,579,611,630,"2"
570,558,593,604,584,586,668,614,"2"
575,598,601,592,606,606,541,619,"2"
580,608,618,564,626,577,570,594,"2"
563,600,593,634,579,588,593,621,"2"
584,625,611,592,647,646,629,657,"2"
556,603,569,686,570,609,657,660,"2"
601,601,609,574,631,596,580,551,"2"
572,622,587,603,594,607,568,605,"2"
569,587,635,571,592,533,544,614,"2"
642,618,652,565,568,609,614,614,"2"
571,635,556,595,610,691,581,556,"2"
563,555,567,635,622,596,618,595,"2"
605,545,677,643,599,635,619,583,"2"
575,652,568,635,654,610,613,580,"2"
628,599,602,606,574,629,646,561,"2"
583,558,600,637,612,558,626,590,"2"
613,640,618,584,546,616,586,578,"2"
609,665,607,598,564,571,635,656,"2"
627,607,553,585,571,600,583,589,"2"
603,619,575,655,562,573,570,551,"2"
606,605,602,616,620,609,611,623,"2"
621,618,582,603,595,558,585,584,"2"
611,591,622,596,579,582,665,597,"2"
587,602,601,572,572,585,600,549,"2"
648,575,604,605,594,600,564,533,"2"
620,594,594,568,586,582,569,651,"2"
621,617,605,603,616,652,637,589,"2"
544,629,561,598,583,589,590,577,"2"
539,604,617,562,612,581,572,567,"2"
602,629,554,607,619,593,589,575,"2"
600,579,601,562,619,594,552,636,"2"
640,630,573,622,583,607,638,578,"2"
573,594,595,600,568,611,606,606,"2"
588,613,652,605,577,581,599,536,"2"
543,639,587,598,588,606,544,601,"2"
548,616,582,656,596,588,612,528,"2"
587,580,618,675,579,576,572,580,"2"
615,586,607,589,594,635,581,588,"2"
579,617,621,605,579,546,638,604,"2"
592,621,556,637,557,585,645,577,"2"
621,623,598,559,624,604,604,596,"2"
573,585,606,582,536,576,604,584,"2"
560,558,608,555,572,627,566,634,"2"
623,592,534,599,556,625,601,643,"2"
588,606,644,638,551,583,623,609,"2"
627,624,602,559,629,641,611,566,"2"
522,559,561,569,608,598,592,571,"2"
634,617,612,568,581,578,622,601,"2"
547,639,568,676,553,625,583,629,"2"
596,595,541,607,613,608,612,593,"2"
632,576,588,610,607,563,598,603,"2"
574,587,647,609,633,604,563,603,"2"
634,577,580,633,597,590,568,625,"2"
616,586,632,574,569,564,665,600,"2"
563,591,636,595,629,583,605,588,"2"
585,618,563,660,602,593,582,591,"2"
636,607,582,528,572,671,607,598,"2"
588,629,622,609,585,551,577,554,"2"
617,591,644,584,572,617,614,574,"2"
614,548,626,563,536,612,599,620,"2"
567,574,577,618,617,589,610,572,"2"
616,612,649,600,570,537,564,579,"2"
616,609,560,580,617,639,564,550,"2"
595,618,656,624,640,612,587,680,"2"
639,611,562,592,584,673,591,624,"2"
579,594,574,598,637,596,609,605,"2"
559,590,662,619,527,585,648,571,"2"
597,636,643,562,549,654,591,611,"2"
647,590,596,634,669,615,583,668,"2"
618,617,618,644,566,607,575,589,"2"
594,605,526,593,534,572,637,514,"2"
610,626,584,601,629,548,563,595,"2"
669,590,626,634,527,529,549,573,"2"
648,692,565,608,622,614,557,616,"2"
589,620,588,578,584,587,588,565,"2"
582,611,607,619,546,627,582,625,"2"
546,588,589,591,627,649,660,629,"2"
609,625,590,666,560,583,547,613,"2"
599,574,599,609,613,622,570,646,"2"
538,616,579,617,576,608,590,563,"2"
588,598,646,628,606,635,588,560,"2"
633,587,566,652,609,677,588,578,"2"
612,571,623,574,590,617,607,659,"2"
586,595,592,533,605,566,655,577,"2"
603,585,581,644,545,652,619,623,"2"
575,604,587,611,575,672,640,628,"2"
576,607,604,562,586,560,581,496,"2"
583,550,597,586,667,607,629,569,"2"
574,533,592,567,593,550,589,568,"2"
647,605,608,586,610,594,540,594,"2"
