"V1","V2","V3"
551,593,"2"
530,594,"2"
605,653,"2"
512,621,"2"
599,557,"2"
605,652,"2"
584,526,"2"
537,639,"2"
693,582,"2"
595,747,"2"
658,569,"2"
572,699,"2"
616,598,"2"
625,699,"2"
532,613,"2"
525,551,"2"
495,567,"2"
576,597,"2"
730,586,"2"
616,633,"2"
617,692,"2"
646,618,"2"
501,582,"2"
592,476,"2"
594,556,"2"
605,602,"2"
592,619,"2"
592,573,"2"
542,577,"2"
647,710,"2"
558,674,"2"
725,560,"2"
625,632,"2"
717,675,"2"
639,571,"2"
560,581,"2"
645,570,"2"
565,597,"2"
602,664,"2"
596,513,"2"
707,569,"2"
579,558,"2"
423,572,"2"
603,638,"2"
521,682,"2"
581,564,"2"
606,656,"2"
575,517,"2"
633,596,"2"
625,509,"2"
620,603,"2"
590,686,"2"
608,538,"2"
474,595,"2"
723,564,"2"
541,667,"2"
532,610,"2"
523,543,"2"
641,565,"2"
639,646,"2"
570,606,"2"
597,633,"2"
692,569,"2"
684,605,"2"
653,510,"2"
667,571,"2"
594,622,"2"
625,634,"2"
670,471,"2"
646,685,"2"
746,626,"2"
636,591,"2"
549,619,"2"
653,598,"2"
592,573,"2"
637,595,"2"
564,529,"2"
562,638,"2"
679,601,"2"
653,658,"2"
503,513,"2"
613,578,"2"
667,601,"2"
624,545,"2"
627,644,"2"
554,576,"2"
549,633,"2"
682,536,"2"
700,710,"2"
546,596,"2"
581,609,"2"
608,594,"2"
564,544,"2"
732,627,"2"
634,618,"2"
634,676,"2"
595,502,"2"
573,605,"2"
570,627,"2"
577,576,"2"
569,591,"2"
638,571,"2"
629,568,"2"
674,661,"2"
701,740,"2"
573,652,"2"
621,553,"2"
550,528,"2"
611,680,"2"
575,488,"2"
548,676,"2"
663,621,"2"
749,623,"2"
539,678,"2"
602,523,"2"
581,593,"2"
654,631,"2"
617,530,"2"
632,640,"2"
566,616,"2"
546,612,"2"
575,663,"2"
602,516,"2"
654,574,"2"
579,614,"2"
555,730,"2"
648,672,"2"
644,679,"2"
439,582,"2"
536,546,"2"
593,658,"2"
624,650,"2"
602,639,"2"
619,559,"2"
493,546,"2"
613,652,"2"
573,634,"2"
636,591,"2"
574,608,"2"
622,634,"2"
592,652,"2"
557,613,"2"
574,652,"2"
587,534,"2"
528,546,"2"
518,543,"2"
559,678,"2"
559,667,"2"
615,663,"2"
601,712,"2"
596,574,"2"
583,569,"2"
538,626,"2"
659,627,"2"
516,608,"2"
550,584,"2"
510,604,"2"
582,603,"2"
623,561,"2"
630,584,"2"
581,571,"2"
586,533,"2"
510,652,"2"
601,611,"2"
548,604,"2"
608,645,"2"
495,562,"2"
644,727,"2"
685,644,"2"
634,541,"2"
671,516,"2"
683,558,"2"
559,603,"2"
544,560,"2"
615,630,"2"
588,530,"2"
587,568,"2"
521,551,"2"
491,556,"2"
725,607,"2"
655,512,"2"
584,644,"2"
660,575,"2"
593,557,"2"
512,495,"2"
682,531,"2"
615,449,"2"
555,576,"2"
619,554,"2"
578,588,"2"
545,584,"2"
695,551,"2"
624,569,"2"
599,599,"2"
584,723,"2"
614,594,"2"
516,536,"2"
541,555,"2"
687,595,"2"
556,591,"2"
591,604,"2"
528,565,"2"
660,628,"2"
609,548,"2"
559,665,"2"
517,581,"2"
708,589,"2"
614,585,"2"
571,601,"2"
647,647,"2"
558,558,"2"
604,538,"2"
558,575,"2"
678,704,"2"
553,602,"2"
526,590,"2"
504,576,"2"
651,610,"2"
648,764,"2"
673,472,"2"
576,546,"2"
646,599,"2"
522,636,"2"
598,549,"2"
612,709,"2"
654,586,"2"
676,671,"2"
721,598,"2"
713,632,"2"
556,479,"2"
523,760,"2"
656,627,"2"
567,641,"2"
528,679,"2"
566,610,"2"
599,603,"2"
587,586,"2"
568,558,"2"
662,506,"2"
566,601,"2"
640,496,"2"
646,663,"2"
694,538,"2"
594,670,"2"
597,670,"2"
527,667,"2"
568,582,"2"
705,584,"2"
599,562,"2"
569,580,"2"
506,560,"2"
639,563,"2"
604,457,"2"
537,612,"2"
510,619,"2"
660,614,"2"
555,638,"2"
599,562,"2"
470,669,"2"
616,598,"2"
549,499,"2"
682,658,"2"
617,681,"2"
606,592,"2"
456,632,"2"
629,614,"2"
606,638,"2"
651,517,"2"
713,574,"2"
653,522,"2"
557,632,"2"
660,618,"2"
595,551,"2"
600,602,"2"
592,561,"2"
604,631,"2"
710,582,"2"
658,647,"2"
650,539,"2"
585,639,"2"
568,648,"2"
696,606,"2"
547,768,"2"
626,628,"2"
548,628,"2"
631,559,"2"
536,633,"2"
560,652,"2"
640,628,"2"
521,723,"2"
529,565,"2"
551,563,"2"
593,567,"2"
682,558,"2"
643,653,"2"
582,575,"2"
618,642,"2"
601,513,"2"
671,578,"2"
673,690,"2"
633,646,"2"
