"V1","V2","V3","V4","V5","V6","V7","V8","V9"
583,435,539,469,513,584,629,563,"1"
545,569,505,529,537,540,487,514,"1"
580,483,547,481,478,428,474,479,"1"
506,560,502,490,485,465,429,568,"1"
504,458,491,430,531,426,484,536,"1"
426,568,484,567,443,528,554,505,"1"
589,471,486,543,624,483,488,451,"1"
481,515,476,482,463,490,468,621,"1"
438,472,434,499,525,534,435,491,"1"
565,519,497,512,515,532,544,548,"1"
543,449,457,453,468,519,490,511,"1"
428,500,528,467,543,548,563,460,"1"
469,405,458,526,452,612,534,516,"1"
492,513,472,551,476,461,493,459,"1"
492,418,488,403,456,486,452,476,"1"
510,470,433,563,466,504,461,452,"1"
522,521,614,480,499,422,603,556,"1"
518,604,536,458,479,489,498,531,"1"
423,460,567,448,509,525,558,548,"1"
476,466,517,543,469,468,494,584,"1"
475,560,523,551,441,518,370,430,"1"
557,400,477,513,495,484,495,456,"1"
483,446,504,535,494,489,436,493,"1"
471,468,455,489,460,510,552,497,"1"
522,508,519,449,510,561,419,432,"1"
542,520,404,492,387,499,491,455,"1"
512,516,582,547,547,469,522,416,"1"
520,422,433,559,512,506,443,621,"1"
516,585,441,596,479,479,489,625,"1"
464,470,520,519,423,483,492,530,"1"
521,509,509,523,500,521,530,518,"1"
525,529,525,474,494,612,527,522,"1"
529,558,534,457,511,517,490,584,"1"
476,470,522,447,443,530,461,513,"1"
543,421,515,442,544,542,416,462,"1"
476,485,411,440,482,492,575,583,"1"
520,557,503,443,499,557,541,538,"1"
524,596,485,539,563,487,451,386,"1"
487,449,556,492,541,570,563,547,"1"
470,516,491,487,349,451,524,503,"1"
538,459,607,479,544,479,458,521,"1"
481,462,517,496,602,499,589,492,"1"
563,513,454,500,610,489,512,434,"1"
435,539,520,445,531,536,527,540,"1"
577,596,498,414,478,624,386,535,"1"
552,524,421,627,439,502,544,449,"1"
528,495,436,556,373,524,523,496,"1"
482,538,553,468,414,511,484,519,"1"
517,480,514,544,554,517,598,476,"1"
402,590,551,587,381,511,502,470,"1"
494,440,400,464,579,424,515,493,"1"
496,473,484,475,464,433,524,512,"1"
538,534,523,524,417,504,482,551,"1"
509,451,414,587,438,563,504,476,"1"
514,595,541,572,506,458,540,554,"1"
510,548,548,553,493,457,524,565,"1"
569,537,528,573,479,484,534,449,"1"
473,582,546,592,402,519,624,530,"1"
406,499,480,471,496,502,519,474,"1"
435,591,467,579,545,521,433,461,"1"
433,620,500,493,496,492,509,378,"1"
470,463,424,578,551,482,537,409,"1"
534,512,513,587,475,502,472,457,"1"
542,541,492,548,508,463,468,374,"1"
541,500,454,525,506,492,461,536,"1"
542,393,540,493,455,483,545,539,"1"
477,553,531,547,460,532,543,532,"1"
479,551,501,479,493,552,436,516,"1"
499,423,448,442,525,517,550,546,"1"
526,504,530,501,414,551,487,447,"1"
463,501,506,474,523,441,509,460,"1"
575,519,529,515,663,504,551,469,"1"
429,517,491,535,510,484,577,537,"1"
425,468,571,478,515,395,514,515,"1"
534,456,569,508,540,412,393,529,"1"
489,430,458,487,460,494,475,490,"1"
558,488,453,486,476,499,450,543,"1"
472,518,521,474,477,586,413,518,"1"
468,595,498,494,451,507,513,513,"1"
491,502,479,554,434,572,548,487,"1"
414,597,490,483,476,628,539,488,"1"
581,514,513,497,512,492,512,544,"1"
525,427,483,487,506,423,428,512,"1"
595,457,543,484,468,462,515,540,"1"
501,404,481,467,465,483,526,506,"1"
509,497,515,485,609,482,483,422,"1"
554,446,562,488,498,442,414,459,"1"
500,532,500,426,517,502,609,452,"1"
518,504,524,476,483,423,530,514,"1"
465,518,509,513,486,452,573,380,"1"
492,628,471,459,446,447,481,503,"1"
533,539,468,467,419,485,488,527,"1"
455,532,439,374,478,485,537,476,"1"
525,543,515,615,396,453,486,469,"1"
500,570,493,506,566,565,410,564,"1"
477,434,484,455,463,535,466,462,"1"
591,430,465,464,470,453,631,471,"1"
447,442,471,553,630,566,464,406,"1"
571,567,488,538,421,577,500,539,"1"
436,569,541,404,433,515,539,501,"1"
490,442,450,611,461,465,472,551,"1"
609,536,490,467,495,478,561,552,"1"
491,517,520,530,580,514,507,487,"1"
389,603,485,496,534,448,459,512,"1"
515,522,494,486,593,516,601,544,"1"
478,542,480,488,535,512,526,502,"1"
552,574,468,483,548,556,451,442,"1"
519,408,500,494,539,500,560,548,"1"
559,551,509,483,501,510,441,528,"1"
548,456,577,554,494,522,452,501,"1"
501,388,482,483,540,526,515,464,"1"
537,442,513,557,557,474,530,522,"1"
571,562,497,592,481,530,535,527,"1"
481,488,542,501,373,517,518,423,"1"
428,435,628,500,487,522,445,432,"1"
578,468,571,563,495,538,466,528,"1"
424,470,476,540,384,487,515,569,"1"
565,535,581,555,526,476,483,507,"1"
526,477,433,556,503,491,577,453,"1"
518,555,504,450,591,519,485,437,"1"
500,540,527,564,461,522,460,503,"1"
524,523,568,485,464,480,490,483,"1"
457,378,514,482,507,460,437,551,"1"
478,529,555,519,587,502,528,576,"1"
539,458,522,522,534,448,538,526,"1"
483,498,456,442,474,531,532,567,"1"
537,490,578,558,490,509,515,457,"1"
438,524,539,436,508,494,475,539,"1"
509,477,516,513,526,523,505,456,"1"
451,456,471,518,553,565,520,503,"1"
568,466,487,501,621,544,512,555,"1"
494,512,505,587,495,418,509,509,"1"
565,545,582,478,498,497,501,494,"1"
475,518,476,444,444,498,516,548,"1"
576,461,583,479,482,501,486,512,"1"
503,640,480,572,459,575,556,539,"1"
576,497,511,512,511,475,511,545,"1"
517,584,531,555,494,495,483,526,"1"
525,574,419,416,481,468,478,488,"1"
522,475,545,517,514,526,419,491,"1"
537,471,461,418,470,486,510,462,"1"
453,397,560,510,474,374,488,501,"1"
507,550,463,539,432,464,547,442,"1"
423,421,438,531,460,437,557,528,"1"
476,453,561,477,547,445,592,453,"1"
511,463,477,495,582,452,423,541,"1"
487,500,556,532,519,493,508,469,"1"
566,459,480,522,580,523,454,496,"1"
560,488,461,584,498,493,384,472,"1"
496,446,410,443,373,474,504,533,"1"
474,507,524,495,458,430,555,432,"1"
563,507,486,516,505,536,502,513,"1"
463,511,456,522,460,568,482,529,"1"
379,508,451,401,494,509,523,451,"1"
595,501,628,483,470,540,510,563,"1"
506,576,462,568,468,510,534,590,"1"
531,564,503,590,527,569,503,378,"1"
538,408,486,527,500,492,462,501,"1"
486,525,564,549,575,618,499,540,"1"
572,505,510,437,391,453,575,544,"1"
442,508,354,475,485,417,653,411,"1"
546,544,551,548,585,474,414,456,"1"
438,459,491,544,534,592,546,443,"1"
497,521,467,558,459,532,488,551,"1"
461,537,540,393,429,460,429,484,"1"
529,516,565,467,448,629,450,539,"1"
497,502,511,572,456,496,609,540,"1"
511,478,583,538,527,551,515,642,"1"
540,393,510,480,550,513,509,545,"1"
496,443,481,514,514,530,587,486,"1"
416,465,429,520,481,467,554,455,"1"
421,574,545,381,397,547,455,539,"1"
525,542,485,533,547,511,465,536,"1"
493,549,433,536,556,448,511,434,"1"
457,458,537,459,497,511,451,481,"1"
514,465,511,480,458,525,473,470,"1"
595,451,570,404,533,514,479,546,"1"
539,439,514,531,524,484,560,472,"1"
542,530,499,508,510,541,548,431,"1"
514,532,441,555,511,581,537,420,"1"
449,464,520,517,541,494,519,473,"1"
546,601,488,545,490,519,492,458,"1"
554,503,497,552,580,535,473,482,"1"
477,577,583,526,427,590,524,471,"1"
551,527,524,510,495,596,491,581,"1"
467,541,443,508,585,471,593,549,"1"
546,489,408,463,439,571,578,519,"1"
475,517,441,574,490,490,550,502,"1"
543,454,481,425,428,395,529,493,"1"
500,504,435,565,536,516,434,587,"1"
511,489,419,499,589,503,443,539,"1"
558,456,437,527,522,573,489,628,"1"
485,537,391,540,514,497,447,508,"1"
518,504,487,491,471,510,496,463,"1"
538,599,512,514,553,488,493,504,"1"
365,465,439,490,412,471,506,546,"1"
437,507,484,441,570,483,473,477,"1"
581,544,513,454,517,486,432,471,"1"
461,498,552,512,558,492,546,393,"1"
478,450,597,514,426,526,334,530,"1"
486,433,565,533,536,417,476,559,"1"
519,455,456,430,391,468,512,515,"1"
524,506,505,512,560,483,517,463,"1"
544,535,482,581,504,426,521,519,"1"
568,485,457,553,448,515,507,388,"1"
630,511,564,526,501,564,553,569,"1"
530,482,484,507,491,571,577,441,"1"
504,554,481,505,444,479,490,551,"1"
371,561,378,535,482,447,424,552,"1"
506,536,413,461,513,526,479,530,"1"
512,561,461,461,446,461,601,469,"1"
433,572,541,538,413,475,583,583,"1"
473,483,554,483,511,516,534,366,"1"
451,500,447,462,583,517,509,482,"1"
596,460,503,506,425,573,428,471,"1"
575,477,523,515,523,497,541,508,"1"
463,447,481,543,471,611,549,439,"1"
420,515,472,432,464,485,473,422,"1"
454,452,471,499,464,522,568,551,"1"
614,542,499,551,470,489,537,413,"1"
548,452,530,574,582,481,388,484,"1"
560,570,477,493,528,575,506,438,"1"
465,570,553,515,549,509,499,555,"1"
332,490,471,546,448,579,513,555,"1"
509,525,561,488,394,484,476,475,"1"
536,480,476,462,424,433,529,550,"1"
470,620,446,567,416,429,504,521,"1"
485,510,472,489,586,471,466,480,"1"
494,516,478,432,487,492,462,572,"1"
516,510,486,481,488,461,482,441,"1"
514,492,548,532,516,528,583,517,"1"
504,537,522,551,481,456,398,414,"1"
530,482,474,493,465,422,610,519,"1"
407,514,459,525,536,431,438,531,"1"
453,455,553,485,444,492,540,569,"1"
511,579,537,538,503,522,475,398,"1"
570,502,543,434,506,545,544,532,"1"
399,524,536,495,450,550,513,558,"1"
419,522,426,446,445,484,423,464,"1"
458,360,521,456,496,573,580,462,"1"
518,565,540,516,422,589,556,565,"1"
485,353,511,431,507,501,539,449,"1"
547,543,487,443,454,438,548,507,"1"
588,547,541,558,561,542,385,552,"1"
488,561,506,456,392,530,481,536,"1"
458,458,469,506,518,514,467,552,"1"
519,470,463,524,524,471,425,372,"1"
498,480,563,505,505,501,530,462,"1"
508,423,560,503,472,516,483,457,"1"
524,523,516,421,577,521,547,487,"1"
510,534,505,480,488,490,514,497,"1"
485,560,501,433,474,573,479,554,"1"
527,475,531,471,419,466,502,505,"1"
475,514,514,489,452,501,523,453,"1"
462,512,557,408,454,450,455,468,"1"
476,420,438,534,438,508,447,585,"1"
550,546,534,443,388,576,508,497,"1"
497,546,522,517,416,517,539,499,"1"
586,441,425,507,411,529,451,412,"1"
470,522,481,443,527,496,568,455,"1"
494,525,536,508,521,426,484,544,"1"
498,451,421,500,540,416,481,511,"1"
514,461,433,510,482,475,497,439,"1"
491,449,571,551,434,503,431,504,"1"
403,582,457,506,465,512,461,546,"1"
451,454,404,516,524,482,493,491,"1"
400,461,527,483,463,435,523,596,"1"
407,544,491,556,445,482,507,481,"1"
478,396,443,499,541,543,488,520,"1"
516,444,483,413,500,484,441,578,"1"
541,529,463,569,527,529,493,483,"1"
516,527,480,485,522,493,491,461,"1"
520,530,415,568,498,556,488,444,"1"
490,495,486,511,519,451,572,613,"1"
539,439,485,455,460,537,643,576,"1"
485,425,442,507,450,544,432,541,"1"
407,513,448,427,488,536,512,560,"1"
523,450,483,450,464,545,463,524,"1"
429,519,514,553,480,483,455,517,"1"
574,458,465,504,458,483,499,519,"1"
461,482,492,472,526,403,584,472,"1"
552,506,581,542,480,586,527,418,"1"
526,571,486,513,425,477,423,445,"1"
543,478,561,556,563,470,490,518,"1"
499,486,566,525,490,408,496,406,"1"
526,483,565,411,506,517,487,516,"1"
467,507,411,418,455,438,425,513,"1"
502,521,520,440,530,496,504,508,"1"
484,530,599,429,535,577,460,428,"1"
513,493,524,488,516,514,497,582,"1"
538,445,513,520,540,440,446,540,"1"
499,592,511,482,555,365,462,588,"1"
505,484,506,519,596,489,486,552,"1"
470,486,476,549,531,512,428,480,"1"
559,441,459,527,501,547,479,627,"1"
492,520,567,447,522,459,447,540,"1"
496,473,530,433,468,455,454,512,"1"
446,586,513,464,429,459,576,464,"1"
490,484,471,603,524,561,516,390,"1"
491,518,481,446,500,529,552,451,"1"
483,472,402,459,525,587,536,491,"1"
534,424,513,461,516,388,506,559,"1"
412,540,402,441,512,430,456,477,"1"
538,549,563,497,504,569,471,476,"1"
487,544,477,527,481,600,473,544,"1"
523,428,523,355,497,467,461,431,"1"
494,469,521,455,434,508,571,530,"1"
424,494,412,502,538,426,508,542,"1"
548,464,475,522,577,526,537,502,"1"
500,489,422,496,410,457,530,569,"1"
557,474,468,571,507,518,473,558,"1"
484,481,440,565,545,491,493,445,"1"
549,618,471,457,510,533,475,405,"1"
471,514,489,486,404,491,481,524,"1"
459,527,463,483,521,356,571,449,"1"
471,462,544,415,410,477,476,519,"1"
522,542,437,481,420,509,480,477,"1"
466,375,511,443,583,437,365,464,"1"
386,523,583,516,487,446,482,480,"1"
453,457,516,487,453,486,522,463,"1"
483,491,446,483,528,476,479,518,"1"
490,534,482,468,593,528,482,567,"1"
526,516,436,550,483,573,496,506,"1"
438,474,519,454,559,537,527,432,"1"
492,485,508,474,452,458,450,550,"1"
477,460,501,550,409,482,421,452,"1"
503,512,513,433,493,489,514,555,"1"
636,569,630,639,683,612,582,614,"2"
678,559,694,576,586,548,562,602,"2"
596,487,580,579,606,525,611,600,"2"
616,681,630,621,599,627,621,551,"2"
612,579,618,679,574,698,694,692,"2"
600,651,598,600,579,640,691,545,"2"
575,581,626,572,609,572,568,636,"2"
531,582,503,658,666,534,550,662,"2"
703,537,588,624,581,587,608,653,"2"
611,526,587,588,594,565,666,584,"2"
616,619,608,605,567,590,611,577,"2"
601,537,659,541,606,559,643,587,"2"
536,640,635,549,604,612,600,591,"2"
551,668,595,678,646,573,666,664,"2"
572,519,567,634,506,519,639,607,"2"
549,620,593,611,563,551,647,583,"2"
658,642,611,674,600,611,635,550,"2"
614,615,591,529,637,629,558,542,"2"
542,653,663,515,598,664,546,643,"2"
621,613,539,585,587,629,521,663,"2"
704,640,643,719,559,575,595,595,"2"
675,600,641,653,583,721,592,657,"2"
511,571,625,788,540,621,605,537,"2"
514,507,605,625,603,625,664,598,"2"
616,560,557,643,628,538,618,705,"2"
643,580,628,591,638,729,647,598,"2"
513,588,602,613,656,565,530,536,"2"
574,624,562,639,635,601,557,588,"2"
701,639,573,653,677,620,692,537,"2"
531,677,564,687,604,613,590,696,"2"
642,595,598,517,559,601,635,675,"2"
613,569,625,554,635,550,641,611,"2"
628,662,679,647,675,628,663,647,"2"
607,654,644,567,601,627,609,620,"2"
723,597,620,637,609,645,593,603,"2"
604,648,654,624,603,619,568,553,"2"
670,651,629,661,660,533,651,512,"2"
545,600,591,590,576,572,574,574,"2"
641,568,644,702,550,548,592,615,"2"
631,555,642,641,538,625,544,535,"2"
631,602,595,537,647,570,637,623,"2"
605,570,502,641,651,616,522,681,"2"
544,618,734,547,580,614,635,593,"2"
629,605,582,631,643,699,501,601,"2"
578,614,602,573,582,604,503,666,"2"
549,609,616,556,591,536,584,664,"2"
552,553,591,714,674,541,602,612,"2"
621,615,636,646,596,619,635,556,"2"
618,694,560,587,585,591,520,679,"2"
731,559,589,568,605,577,635,632,"2"
557,572,613,653,590,620,612,548,"2"
605,627,617,555,621,562,649,642,"2"
558,597,614,596,711,587,634,596,"2"
647,619,550,558,557,659,545,628,"2"
663,571,586,590,665,600,560,606,"2"
550,547,545,658,546,499,606,549,"2"
622,533,529,562,553,567,690,580,"2"
539,622,573,567,665,680,523,645,"2"
578,580,542,603,590,585,580,597,"2"
603,710,602,558,629,569,646,625,"2"
576,613,601,578,662,522,593,655,"2"
612,627,630,543,611,596,639,561,"2"
524,664,517,559,557,624,512,690,"2"
596,583,611,583,583,687,683,550,"2"
503,607,585,618,506,616,640,610,"2"
543,568,537,493,599,619,556,487,"2"
546,526,643,611,639,571,670,478,"2"
688,508,581,578,556,592,644,524,"2"
686,562,524,614,660,491,702,612,"2"
630,613,624,593,572,600,545,593,"2"
654,602,597,677,625,607,531,524,"2"
589,540,688,557,535,497,541,578,"2"
606,660,611,616,609,625,576,614,"2"
576,598,608,532,697,541,646,696,"2"
645,572,558,579,646,565,687,636,"2"
587,694,674,651,586,688,570,626,"2"
660,640,628,609,586,690,598,514,"2"
578,726,637,559,572,608,548,618,"2"
572,556,565,515,625,583,621,552,"2"
571,573,579,577,675,671,525,641,"2"
578,568,630,606,534,591,588,668,"2"
562,504,533,605,575,584,559,636,"2"
631,642,539,579,659,539,640,545,"2"
678,575,578,597,703,657,487,664,"2"
627,635,621,594,529,601,532,704,"2"
552,556,561,595,654,636,646,667,"2"
616,526,509,626,497,671,578,548,"2"
643,712,614,621,612,545,684,627,"2"
696,604,568,599,601,637,616,619,"2"
558,670,694,673,616,576,648,547,"2"
565,633,601,567,650,651,639,590,"2"
542,443,656,621,577,568,610,595,"2"
688,565,660,664,594,531,542,591,"2"
602,617,625,603,609,617,610,543,"2"
561,643,565,575,624,616,687,562,"2"
679,506,738,574,621,661,571,584,"2"
645,552,593,650,576,638,647,530,"2"
710,561,440,650,592,577,599,670,"2"
673,586,576,581,615,657,626,543,"2"
601,627,514,514,650,588,598,653,"2"
653,489,594,604,491,643,656,595,"2"
554,596,635,598,539,650,564,589,"2"
466,595,666,580,619,624,538,595,"2"
617,550,663,521,545,564,692,594,"2"
600,674,675,570,550,650,601,685,"2"
573,550,617,603,626,642,620,565,"2"
523,578,546,628,603,602,531,620,"2"
557,598,511,717,536,558,582,640,"2"
533,577,535,676,626,554,485,632,"2"
574,554,635,639,546,659,557,595,"2"
688,586,594,523,577,639,614,571,"2"
724,583,524,676,600,576,572,612,"2"
660,535,560,577,622,542,498,608,"2"
596,570,585,592,570,630,662,586,"2"
529,603,599,581,600,698,638,615,"2"
663,603,482,623,562,564,611,641,"2"
558,550,698,565,554,590,601,648,"2"
537,654,645,634,583,576,537,522,"2"
615,557,496,460,554,557,616,473,"2"
605,602,529,660,495,482,640,705,"2"
586,591,490,494,629,624,714,606,"2"
687,578,623,589,606,668,622,606,"2"
558,603,625,567,615,603,625,660,"2"
595,556,607,523,595,519,564,635,"2"
677,665,644,640,593,531,525,601,"2"
566,639,563,640,652,558,647,505,"2"
562,638,551,615,603,597,594,610,"2"
607,663,563,671,700,555,617,589,"2"
611,685,613,526,593,616,614,699,"2"
567,541,612,581,538,546,628,560,"2"
588,528,573,569,634,572,586,691,"2"
552,730,485,536,545,632,653,613,"2"
595,620,613,569,604,562,594,582,"2"
658,630,542,540,645,615,590,597,"2"
590,567,606,606,624,602,616,601,"2"
599,514,592,547,701,530,570,580,"2"
600,596,630,634,583,495,572,638,"2"
595,623,548,595,543,612,578,607,"2"
621,579,682,561,581,627,523,574,"2"
563,572,656,650,576,577,629,554,"2"
592,629,620,521,576,547,559,627,"2"
639,538,698,508,582,520,643,633,"2"
536,683,571,678,594,592,604,641,"2"
630,666,531,599,537,606,588,626,"2"
655,696,592,621,634,634,752,598,"2"
552,640,640,491,645,635,630,602,"2"
566,556,574,628,565,621,560,605,"2"
581,623,555,604,652,569,615,634,"2"
640,550,564,604,571,561,606,674,"2"
637,528,566,571,652,628,584,564,"2"
614,616,504,550,586,577,605,620,"2"
610,662,577,600,564,601,611,612,"2"
611,663,616,719,637,565,603,589,"2"
619,546,601,515,647,684,565,597,"2"
601,513,544,609,681,680,654,594,"2"
540,597,641,597,675,572,579,659,"2"
505,577,550,504,656,642,599,594,"2"
618,674,525,533,530,554,627,613,"2"
637,543,546,620,608,573,529,586,"2"
636,569,623,567,585,540,593,522,"2"
659,544,603,559,584,615,637,584,"2"
578,612,550,560,623,651,707,619,"2"
534,516,626,620,637,531,564,523,"2"
637,622,635,523,463,604,651,545,"2"
533,628,532,632,576,656,548,556,"2"
532,590,618,676,635,599,603,448,"2"
634,528,651,534,590,543,665,579,"2"
592,594,555,517,526,631,613,611,"2"
608,558,590,642,697,588,642,546,"2"
620,716,596,616,685,614,547,590,"2"
720,570,670,601,578,625,592,601,"2"
476,612,540,564,610,555,627,611,"2"
635,628,525,603,629,606,594,582,"2"
538,667,632,591,530,661,735,618,"2"
553,554,635,614,625,548,621,587,"2"
676,665,533,611,617,498,592,606,"2"
650,568,608,545,545,608,649,572,"2"
619,629,525,611,579,585,600,572,"2"
601,674,585,639,580,518,562,685,"2"
693,583,673,655,650,544,526,619,"2"
635,483,518,601,565,548,515,608,"2"
542,523,626,632,606,657,620,630,"2"
561,559,640,615,607,565,615,562,"2"
679,526,612,678,542,592,634,566,"2"
494,542,602,594,635,585,551,594,"2"
621,567,684,652,664,600,472,544,"2"
526,674,617,628,619,509,662,635,"2"
637,583,596,499,563,616,649,577,"2"
648,558,591,556,619,564,683,632,"2"
633,570,649,602,604,626,625,608,"2"
557,616,586,644,678,564,618,623,"2"
632,654,614,564,677,603,633,617,"2"
538,600,566,646,607,639,592,518,"2"
516,587,539,663,514,502,740,589,"2"
553,564,629,642,598,514,691,589,"2"
655,580,568,537,602,541,575,504,"2"
603,717,600,551,573,553,598,562,"2"
635,546,585,642,585,692,615,621,"2"
675,559,574,465,625,583,613,533,"2"
608,637,598,584,585,576,621,581,"2"
642,681,571,579,524,564,667,603,"2"
643,483,652,530,553,625,573,557,"2"
618,726,634,557,642,568,524,661,"2"
591,655,601,743,630,589,675,514,"2"
687,573,462,635,572,565,570,591,"2"
551,630,618,565,601,617,657,592,"2"
541,612,600,586,563,638,582,541,"2"
529,630,497,629,678,588,583,537,"2"
552,682,626,639,620,494,604,592,"2"
560,634,575,584,606,565,603,516,"2"
621,553,569,597,602,494,574,651,"2"
601,606,525,565,601,621,617,578,"2"
554,566,576,512,707,589,624,540,"2"
609,511,626,592,622,674,530,609,"2"
503,611,520,569,598,505,585,594,"2"
587,522,586,535,678,663,661,686,"2"
553,619,642,633,625,628,628,651,"2"
662,546,625,643,601,660,623,648,"2"
640,600,647,536,658,566,601,607,"2"
579,621,697,630,582,622,608,702,"2"
628,657,631,671,598,655,653,492,"2"
584,544,650,552,566,661,657,535,"2"
510,557,569,632,545,687,678,561,"2"
599,584,579,585,445,661,665,565,"2"
626,689,607,690,508,541,582,563,"2"
628,660,651,665,566,577,537,611,"2"
588,583,577,616,590,510,620,587,"2"
529,685,595,633,563,602,713,616,"2"
496,671,582,629,575,580,520,632,"2"
605,587,553,616,602,535,619,602,"2"
646,606,655,595,577,656,575,606,"2"
596,531,669,586,586,581,604,613,"2"
643,616,603,572,611,609,561,576,"2"
533,583,622,583,552,609,632,518,"2"
591,590,619,610,660,525,593,574,"2"
628,614,652,570,541,558,626,564,"2"
595,640,639,598,718,642,604,644,"2"
504,615,578,623,653,570,624,523,"2"
572,629,611,602,611,607,577,603,"2"
634,617,563,635,504,517,535,587,"2"
542,545,527,663,589,604,653,635,"2"
542,662,635,696,591,606,632,665,"2"
639,583,574,620,678,588,614,635,"2"
610,504,670,589,605,663,557,575,"2"
558,566,631,623,501,656,629,614,"2"
553,590,568,583,631,647,569,625,"2"
682,574,592,607,641,616,570,619,"2"
539,656,575,600,607,621,602,551,"2"
657,574,544,604,599,529,593,618,"2"
613,532,568,620,591,633,528,608,"2"
515,599,582,679,592,563,579,649,"2"
668,599,660,657,649,555,612,607,"2"
543,609,599,627,667,634,552,580,"2"
709,629,523,646,635,527,657,603,"2"
623,709,537,667,561,547,639,660,"2"
579,608,597,618,601,665,577,494,"2"
544,584,647,579,575,561,673,637,"2"
598,638,566,662,616,679,561,574,"2"
667,562,593,641,658,601,571,584,"2"
447,601,664,577,452,687,640,613,"2"
656,610,607,577,526,575,724,557,"2"
534,581,628,611,545,596,676,592,"2"
677,618,634,617,653,623,541,626,"2"
645,638,692,594,457,710,634,660,"2"
635,584,563,591,718,572,657,587,"2"
685,578,609,530,526,546,689,692,"2"
597,593,674,540,644,622,579,588,"2"
516,527,597,567,616,620,595,559,"2"
547,626,668,582,588,584,548,686,"2"
543,628,549,534,627,640,596,542,"2"
679,632,655,556,610,640,436,616,"2"
622,567,574,598,592,608,591,636,"2"
560,593,601,561,598,582,620,664,"2"
636,610,626,672,684,655,553,598,"2"
584,629,623,626,591,585,674,580,"2"
591,540,634,653,635,556,608,642,"2"
553,633,592,545,630,566,672,681,"2"
524,617,640,717,536,530,547,565,"2"
618,649,591,681,648,582,650,670,"2"
600,577,718,549,597,671,636,596,"2"
639,645,560,623,565,608,541,645,"2"
627,531,506,617,702,563,491,659,"2"
519,705,488,614,682,589,596,681,"2"
461,671,572,569,628,647,622,694,"2"
577,622,554,664,691,636,567,660,"2"
637,491,556,628,555,599,599,654,"2"
567,612,490,663,619,582,611,560,"2"
568,588,674,572,535,614,613,682,"2"
510,563,749,632,565,597,597,568,"2"
646,637,620,557,612,700,564,660,"2"
571,597,654,701,628,625,588,678,"2"
537,607,600,605,646,625,670,609,"2"
562,629,598,637,611,582,562,543,"2"
571,610,531,640,514,588,571,603,"2"
621,542,610,643,721,567,582,586,"2"
557,595,692,561,623,530,625,589,"2"
620,596,611,674,630,602,626,573,"2"
557,568,621,656,567,622,566,589,"2"
626,723,575,662,592,549,542,702,"2"
748,489,562,617,539,586,576,599,"2"
657,632,561,618,527,615,614,611,"2"
626,689,560,576,568,531,538,630,"2"
631,684,532,548,534,637,604,589,"2"
591,671,637,637,692,493,654,575,"2"
575,660,602,508,601,651,591,616,"2"
517,565,650,636,547,608,667,640,"2"
629,555,581,599,574,601,597,564,"2"
634,579,666,619,604,660,598,621,"2"
575,607,584,645,604,573,606,629,"2"
628,585,554,586,637,608,598,532,"2"
606,638,597,554,534,666,609,501,"2"
548,601,586,535,642,573,653,590,"2"
520,546,581,628,616,599,586,674,"2"
694,553,568,634,549,702,653,532,"2"
682,572,582,559,628,573,622,636,"2"
547,618,583,683,648,588,695,566,"2"
544,570,671,600,532,597,617,634,"2"
608,733,638,591,720,534,648,654,"2"
670,621,583,631,635,575,583,577,"2"
678,671,654,586,592,617,567,656,"2"
600,522,663,585,491,595,583,653,"2"
578,597,578,609,567,590,642,578,"2"
609,539,613,566,684,540,620,619,"2"
593,647,589,575,572,669,503,705,"2"
570,689,496,589,544,596,513,615,"2"
594,537,620,635,658,550,697,625,"2"
629,578,599,627,569,517,648,533,"2"
640,504,509,584,645,536,592,692,"2"
579,687,528,631,565,655,519,543,"2"
637,626,707,608,639,674,635,542,"2"
641,573,584,643,552,629,641,575,"2"
625,596,468,594,637,623,579,597,"2"
573,564,567,591,529,581,614,657,"2"
591,482,530,653,576,633,577,687,"2"
607,649,569,651,666,658,585,563,"2"
561,531,601,575,528,627,428,681,"2"
599,635,589,520,625,645,579,580,"2"
512,643,604,625,585,540,505,671,"2"
565,590,603,678,617,529,603,518,"2"
558,624,606,584,495,616,561,545,"2"
582,586,650,700,625,621,616,679,"2"
692,523,537,573,698,646,578,651,"2"
605,639,631,622,635,666,645,613,"2"
620,556,587,686,497,639,621,576,"2"
512,608,575,590,593,529,565,628,"2"
562,544,599,642,549,707,619,598,"2"
665,635,541,513,582,598,586,656,"2"
608,630,612,684,591,640,609,606,"2"
631,516,560,670,562,582,673,618,"2"
590,572,654,620,689,546,524,703,"2"
586,566,610,633,598,595,595,599,"2"
536,653,582,555,543,654,638,624,"2"
613,520,563,651,660,655,587,667,"2"
577,634,612,620,527,632,603,650,"2"
722,665,621,604,526,644,682,606,"2"
613,581,654,647,631,582,516,603,"2"
588,655,669,605,531,552,601,572,"2"
620,740,682,629,597,572,665,592,"2"
649,557,506,630,634,643,548,697,"2"
561,542,669,559,635,584,574,647,"2"
511,581,644,633,670,576,643,654,"2"
545,480,545,575,538,621,584,551,"2"
568,534,557,535,610,632,629,614,"2"
558,627,574,579,644,589,600,659,"2"
500,580,641,549,509,576,600,624,"2"
677,507,594,518,635,582,528,621,"2"
648,550,616,645,586,579,637,700,"2"
595,573,513,618,604,619,633,582,"2"
699,555,560,542,558,636,466,703,"2"
607,551,554,485,633,660,572,618,"2"
614,635,632,610,640,587,556,561,"2"
