"V1","V2","V3","V4","V5","V6","V7","V8","V9"
518,488,427,543,455,385,586,557,"1"
407,498,554,596,438,511,506,409,"1"
489,504,363,572,574,494,532,442,"1"
499,563,579,431,524,512,505,461,"1"
543,416,536,424,571,431,578,502,"1"
473,490,398,411,536,526,440,524,"1"
529,475,607,532,519,533,463,562,"1"
513,500,573,558,511,535,457,507,"1"
533,463,532,483,556,444,420,430,"1"
638,515,500,547,542,494,527,511,"1"
496,616,483,517,490,515,505,417,"1"
500,514,449,482,530,499,424,514,"1"
499,562,536,432,502,562,596,593,"1"
577,518,507,435,469,487,408,414,"1"
423,432,494,523,412,485,550,499,"1"
530,490,606,516,476,457,518,557,"1"
581,427,400,424,457,453,520,431,"1"
612,580,529,503,521,600,559,518,"1"
507,531,454,586,471,555,585,441,"1"
389,492,427,601,444,476,542,482,"1"
548,498,481,385,455,485,425,384,"1"
431,449,475,502,426,472,550,439,"1"
438,480,484,377,418,431,459,515,"1"
451,651,612,441,496,572,409,534,"1"
389,644,529,639,499,512,531,517,"1"
397,289,531,464,567,515,461,494,"1"
498,478,564,603,375,559,571,368,"1"
440,469,445,465,435,596,512,541,"1"
555,587,518,516,589,558,541,472,"1"
406,473,481,459,465,554,568,555,"1"
524,489,524,393,551,368,423,440,"1"
549,513,553,489,527,511,431,463,"1"
518,376,498,672,444,477,561,460,"1"
393,475,546,547,512,443,482,571,"1"
487,466,491,377,411,452,526,584,"1"
609,503,479,464,465,396,570,437,"1"
469,412,488,503,456,642,509,492,"1"
471,474,517,491,501,541,496,488,"1"
471,489,485,531,515,429,458,432,"1"
442,452,445,480,462,485,533,498,"1"
449,531,538,461,429,522,543,556,"1"
553,527,573,481,518,517,378,499,"1"
477,452,445,561,477,510,527,583,"1"
571,621,507,626,507,606,635,547,"1"
568,568,462,566,464,538,511,585,"1"
469,539,468,455,482,419,442,470,"1"
560,507,482,543,556,531,532,401,"1"
514,401,527,530,512,613,489,511,"1"
598,590,547,507,509,510,622,401,"1"
515,412,456,502,434,474,504,497,"1"
511,505,593,485,554,485,543,486,"1"
536,552,435,493,639,503,565,425,"1"
484,508,495,602,529,504,452,550,"1"
566,638,505,478,558,558,469,505,"1"
529,444,441,482,431,464,466,453,"1"
431,522,477,505,502,479,484,511,"1"
451,445,603,389,461,445,554,594,"1"
603,518,446,498,524,411,381,561,"1"
363,562,557,532,534,457,414,418,"1"
419,551,489,448,526,489,436,455,"1"
390,380,456,486,611,426,487,444,"1"
429,513,491,458,467,434,454,553,"1"
522,488,539,470,461,543,533,507,"1"
634,497,602,466,496,493,466,515,"1"
508,482,426,615,515,532,496,459,"1"
549,450,575,503,505,536,539,509,"1"
534,472,494,495,463,493,566,504,"1"
631,576,467,602,503,409,485,492,"1"
487,515,543,538,555,530,512,613,"1"
516,488,517,520,526,471,579,597,"1"
466,391,556,527,605,544,538,362,"1"
529,551,508,619,458,375,573,531,"1"
596,432,478,495,489,523,526,475,"1"
513,474,468,554,417,559,532,483,"1"
503,478,450,497,509,389,552,561,"1"
521,496,492,417,510,450,598,630,"1"
537,426,497,559,533,461,504,403,"1"
515,525,447,373,483,515,525,483,"1"
510,604,548,515,489,514,498,497,"1"
482,520,517,551,592,551,504,552,"1"
436,495,513,496,504,558,459,547,"1"
317,493,439,480,465,505,517,497,"1"
502,459,403,458,560,491,504,419,"1"
500,470,462,474,438,456,493,546,"1"
478,531,582,460,481,606,504,564,"1"
583,424,429,451,563,514,549,538,"1"
539,502,541,464,499,437,589,534,"1"
512,500,469,488,517,546,462,503,"1"
406,495,509,519,452,559,417,514,"1"
516,534,589,510,398,591,552,518,"1"
447,578,563,505,614,588,490,490,"1"
560,416,495,492,509,417,531,484,"1"
445,546,605,522,557,396,411,483,"1"
410,510,572,601,452,489,486,525,"1"
638,601,441,594,562,483,425,523,"1"
462,436,486,466,482,559,617,480,"1"
543,536,413,567,614,543,515,629,"1"
420,527,524,512,550,455,554,509,"1"
633,545,458,454,540,537,510,506,"1"
452,521,598,552,471,463,467,502,"1"
475,551,528,443,453,479,506,542,"1"
447,459,482,478,426,438,428,477,"1"
545,539,488,449,492,436,556,564,"1"
372,495,525,547,507,486,565,516,"1"
511,453,486,504,504,445,515,490,"1"
575,456,523,566,561,472,658,497,"1"
649,575,542,425,446,516,523,474,"1"
467,428,588,515,550,451,505,448,"1"
554,557,520,475,399,619,494,540,"1"
512,541,476,554,508,537,443,447,"1"
438,650,582,476,445,613,469,553,"1"
514,527,502,520,602,466,493,541,"1"
480,518,444,468,548,537,507,454,"1"
549,489,403,619,474,467,485,544,"1"
441,590,528,477,519,538,487,550,"1"
449,523,443,467,497,557,562,597,"1"
507,391,442,478,507,527,509,452,"1"
526,404,456,583,384,499,447,441,"1"
549,547,475,476,518,525,546,404,"1"
478,567,523,502,472,468,489,576,"1"
578,436,469,522,515,563,692,626,"1"
618,402,574,364,559,637,475,585,"1"
449,590,503,509,487,535,503,548,"1"
587,495,365,549,483,564,546,472,"1"
494,540,555,456,526,536,559,437,"1"
435,499,393,446,528,448,517,612,"1"
504,586,453,573,495,474,376,448,"1"
506,546,488,468,537,484,358,617,"1"
486,501,556,415,507,494,530,457,"1"
476,502,478,690,498,391,594,544,"1"
615,510,492,552,532,535,598,509,"1"
505,466,432,453,555,505,510,565,"1"
497,460,537,498,511,428,520,662,"1"
576,510,468,399,338,399,515,556,"1"
376,466,556,514,637,551,460,479,"1"
497,453,470,505,503,488,441,563,"1"
521,450,545,549,342,444,470,526,"1"
476,517,395,568,556,505,547,631,"1"
481,424,532,568,514,451,461,493,"1"
578,569,555,441,482,626,398,539,"1"
534,545,434,510,529,523,436,457,"1"
452,424,413,379,428,509,548,491,"1"
574,565,643,472,522,457,546,372,"1"
473,447,485,499,507,451,553,503,"1"
614,512,442,470,442,460,483,577,"1"
475,451,542,476,604,560,471,513,"1"
507,361,514,596,524,610,497,471,"1"
478,443,466,500,597,477,438,533,"1"
592,497,469,440,597,572,549,441,"1"
541,486,426,516,510,546,582,461,"1"
543,452,527,492,537,471,451,511,"1"
442,531,534,469,588,441,481,516,"1"
509,527,472,547,570,518,447,499,"1"
477,617,420,490,483,449,493,457,"1"
602,506,475,505,485,406,415,516,"1"
466,485,624,471,518,462,521,578,"1"
426,507,468,544,482,502,420,619,"1"
428,447,479,388,473,470,457,551,"1"
626,468,468,440,517,430,507,493,"1"
473,436,568,495,371,513,594,431,"1"
533,464,519,495,501,598,559,567,"1"
501,542,464,477,504,650,533,468,"1"
384,468,449,502,585,443,494,580,"1"
495,416,480,555,582,502,596,422,"1"
467,489,536,473,476,499,469,512,"1"
476,571,480,584,545,513,485,505,"1"
526,519,628,554,429,487,595,558,"1"
485,511,423,563,477,536,421,540,"1"
549,502,454,484,537,437,374,484,"1"
519,610,469,635,476,448,532,434,"1"
504,553,556,431,468,483,444,472,"1"
393,463,461,547,474,524,506,522,"1"
504,370,471,430,482,535,490,489,"1"
518,513,616,479,522,454,472,553,"1"
506,570,487,485,513,617,509,429,"1"
540,502,519,505,462,601,377,569,"1"
421,476,486,513,487,516,573,546,"1"
536,583,522,405,423,510,486,445,"1"
507,507,412,498,458,556,509,484,"1"
431,451,461,590,588,479,390,538,"1"
439,481,536,539,486,543,503,342,"1"
474,437,443,438,564,464,540,624,"1"
470,539,449,516,634,578,577,537,"1"
450,558,536,625,457,484,467,517,"1"
522,442,506,440,426,508,484,536,"1"
510,408,551,589,401,533,571,590,"1"
505,501,451,570,539,425,508,439,"1"
471,470,524,445,575,528,490,613,"1"
485,575,506,429,506,522,454,504,"1"
499,511,514,482,526,523,475,407,"1"
488,599,563,503,543,519,449,525,"1"
375,465,499,390,442,637,494,528,"1"
552,551,650,540,373,539,520,543,"1"
518,521,533,484,456,470,575,483,"1"
476,411,422,552,478,491,519,515,"1"
494,452,579,472,445,541,513,528,"1"
448,522,495,534,379,445,549,398,"1"
501,442,495,503,568,425,556,617,"1"
531,471,275,528,519,527,513,375,"1"
488,535,387,484,476,487,577,494,"1"
496,497,462,534,416,552,519,470,"1"
439,310,488,535,458,744,441,411,"1"
454,522,454,550,493,447,456,433,"1"
568,497,489,434,512,495,600,457,"1"
465,582,493,490,488,464,430,576,"1"
545,382,552,449,354,473,500,456,"1"
427,506,508,548,571,531,480,607,"1"
456,543,488,466,494,533,568,538,"1"
580,467,526,370,483,464,455,502,"1"
522,563,459,507,582,498,432,487,"1"
436,553,449,506,529,509,527,475,"1"
595,630,516,633,583,544,617,663,"1"
460,612,458,428,413,533,524,535,"1"
470,445,361,474,452,598,490,593,"1"
453,406,559,488,541,642,422,494,"1"
587,525,451,456,370,538,453,469,"1"
441,483,516,473,539,591,503,414,"1"
454,552,527,571,532,500,514,557,"1"
581,439,527,537,576,410,409,502,"1"
396,475,521,480,461,465,564,549,"1"
454,501,447,515,631,492,376,542,"1"
417,525,488,546,568,420,518,496,"1"
626,518,589,488,513,471,447,547,"1"
549,436,485,507,441,498,489,544,"1"
511,479,405,425,502,537,545,396,"1"
452,459,462,481,515,559,520,475,"1"
501,504,587,461,492,503,421,541,"1"
486,345,506,527,490,479,459,461,"1"
552,517,553,599,562,551,385,610,"1"
531,560,518,446,411,563,380,498,"1"
436,500,404,430,429,394,500,433,"1"
577,544,462,495,639,540,458,527,"1"
580,576,565,547,481,514,374,539,"1"
469,446,441,438,489,522,539,434,"1"
532,503,567,511,430,390,707,492,"1"
526,514,416,495,414,558,639,506,"1"
486,542,473,392,484,583,514,616,"1"
486,537,527,499,370,513,443,570,"1"
644,431,479,505,492,503,431,468,"1"
480,613,467,473,527,522,529,483,"1"
364,493,470,462,511,547,405,467,"1"
464,545,487,461,450,522,495,545,"1"
351,389,512,428,497,509,442,476,"1"
498,428,486,448,623,503,541,438,"1"
508,558,423,491,480,519,571,506,"1"
541,547,518,508,538,535,469,558,"1"
437,429,505,499,528,452,535,426,"1"
522,481,450,477,537,397,515,493,"1"
621,527,458,495,431,571,502,462,"1"
514,393,463,485,567,493,515,551,"1"
396,453,505,510,410,534,491,504,"1"
527,523,494,468,533,540,588,479,"1"
461,481,471,502,534,527,647,495,"1"
642,483,498,543,443,526,557,339,"1"
462,466,608,474,463,569,438,409,"1"
556,549,397,551,530,420,423,503,"1"
549,567,450,516,502,455,526,550,"1"
476,550,555,555,431,454,519,457,"1"
385,529,608,384,551,552,394,396,"1"
420,491,469,583,474,480,450,635,"1"
477,452,403,462,631,482,411,464,"1"
487,607,527,527,394,539,582,501,"1"
540,411,516,566,436,511,486,552,"1"
590,503,512,490,599,423,546,606,"1"
435,526,544,548,602,350,464,555,"1"
493,512,497,560,478,510,507,530,"1"
540,462,558,483,514,480,471,408,"1"
438,507,497,515,455,495,410,501,"1"
661,451,587,522,377,548,481,593,"1"
386,552,487,475,504,624,432,546,"1"
514,583,479,411,559,501,511,484,"1"
556,498,610,485,554,523,531,500,"1"
538,438,509,526,430,549,403,471,"1"
457,495,496,539,360,609,469,548,"1"
376,504,531,524,559,496,541,554,"1"
512,480,562,499,534,523,499,459,"1"
461,486,520,565,442,490,560,554,"1"
484,443,497,501,468,498,540,565,"1"
484,476,437,464,577,409,532,488,"1"
540,504,540,603,549,510,502,509,"1"
574,424,453,594,494,439,399,486,"1"
456,537,440,513,552,440,508,464,"1"
331,617,418,516,576,492,494,445,"1"
561,566,609,475,536,512,509,517,"1"
537,445,480,426,468,627,407,515,"1"
563,446,484,497,566,510,537,579,"1"
513,421,429,511,539,551,485,480,"1"
457,556,433,492,433,389,454,436,"1"
492,414,553,549,574,334,524,508,"1"
467,616,512,520,445,500,434,503,"1"
425,509,346,449,469,446,565,485,"1"
523,492,472,354,494,512,515,480,"1"
422,524,572,519,465,587,507,467,"1"
467,499,510,501,610,350,476,526,"1"
481,516,488,528,504,498,518,534,"1"
554,544,536,418,530,483,525,632,"1"
416,608,562,475,538,474,577,448,"1"
445,468,518,365,468,584,463,330,"1"
579,483,479,473,512,574,442,469,"1"
337,464,463,559,522,526,633,469,"1"
444,679,518,494,477,521,526,543,"1"
477,479,528,530,481,542,549,464,"1"
354,476,479,506,511,381,523,545,"1"
426,444,501,485,333,568,584,495,"1"
553,550,465,583,575,545,395,548,"1"
428,528,419,491,453,489,405,482,"1"
474,557,584,523,442,526,501,536,"1"
362,554,523,527,476,556,533,542,"1"
412,450,399,427,457,385,592,442,"1"
420,641,589,503,486,475,572,462,"1"
590,407,456,456,588,537,406,480,"1"
532,439,536,510,547,577,409,501,"1"
466,425,435,526,579,469,510,452,"1"
515,445,459,632,466,548,505,492,"1"
509,447,578,512,509,537,396,522,"1"
462,485,553,515,502,379,466,427,"1"
553,516,517,507,484,430,465,482,"1"
450,579,571,600,468,545,572,564,"1"
426,540,470,478,523,502,529,549,"1"
398,610,526,502,463,421,575,413,"1"
504,558,451,447,521,561,597,534,"1"
514,520,444,507,537,377,514,456,"1"
540,541,482,500,516,495,570,373,"1"
611,578,531,477,466,452,554,446,"1"
477,533,477,446,477,489,454,466,"1"
534,623,481,435,586,551,406,546,"1"
499,569,582,537,485,459,559,573,"1"
670,551,496,547,668,722,752,660,"2"
620,557,539,720,645,520,594,596,"2"
544,631,534,592,672,560,557,583,"2"
657,592,658,540,538,608,501,678,"2"
640,564,633,646,661,511,560,688,"2"
579,549,536,580,519,584,594,633,"2"
508,586,642,673,640,496,495,747,"2"
645,650,570,522,522,695,602,651,"2"
676,607,673,552,562,610,609,518,"2"
614,550,658,533,599,687,640,647,"2"
603,570,658,650,585,563,491,602,"2"
652,658,602,608,536,597,648,600,"2"
608,549,627,596,529,656,720,596,"2"
579,648,689,593,610,708,654,683,"2"
669,602,531,603,703,580,706,476,"2"
659,567,586,612,619,649,666,578,"2"
611,652,496,623,624,663,626,525,"2"
677,555,673,620,604,548,608,694,"2"
612,562,539,542,516,605,551,712,"2"
561,533,595,582,522,596,604,695,"2"
569,624,654,604,522,612,576,559,"2"
590,657,569,554,631,672,556,625,"2"
645,660,611,523,726,619,632,642,"2"
726,502,649,692,663,673,524,564,"2"
577,579,526,534,621,634,681,556,"2"
580,645,655,589,633,669,518,589,"2"
628,708,510,689,507,589,467,542,"2"
550,547,666,588,681,581,595,696,"2"
602,562,696,597,588,599,635,603,"2"
515,604,653,684,516,666,545,587,"2"
616,606,515,660,595,625,662,478,"2"
576,555,522,554,657,545,602,578,"2"
560,613,625,661,532,597,579,574,"2"
604,585,554,540,554,584,553,611,"2"
578,414,590,598,575,597,609,519,"2"
653,526,706,575,567,480,596,509,"2"
698,581,574,572,580,631,600,576,"2"
638,625,637,777,648,624,640,649,"2"
603,604,664,478,523,592,627,521,"2"
590,562,637,640,605,586,507,583,"2"
599,476,578,600,441,574,723,529,"2"
572,633,659,619,583,618,602,609,"2"
495,606,579,598,562,695,602,619,"2"
552,634,662,586,556,635,648,685,"2"
691,675,708,552,572,629,592,570,"2"
487,601,591,664,568,557,598,702,"2"
637,616,650,572,626,586,571,591,"2"
601,501,477,546,579,570,499,613,"2"
613,487,592,548,533,542,560,564,"2"
666,442,689,615,558,718,600,609,"2"
651,584,572,646,538,615,543,613,"2"
612,563,670,659,710,504,667,586,"2"
648,618,596,626,513,607,597,653,"2"
507,610,609,602,594,695,619,608,"2"
565,517,612,630,572,558,511,547,"2"
625,673,534,516,496,465,470,612,"2"
492,513,611,637,642,690,636,554,"2"
756,505,611,621,578,631,517,609,"2"
600,644,549,647,586,539,573,581,"2"
561,703,538,589,532,583,618,560,"2"
545,653,708,583,646,579,537,653,"2"
546,592,589,571,740,573,653,600,"2"
561,614,556,697,604,644,654,472,"2"
636,633,532,522,537,547,610,559,"2"
722,652,575,616,587,601,601,584,"2"
547,645,601,575,676,573,449,684,"2"
605,597,620,616,668,631,645,629,"2"
546,613,524,463,627,576,600,556,"2"
716,660,656,618,713,618,437,596,"2"
474,599,536,607,398,597,505,650,"2"
653,560,555,569,600,686,559,615,"2"
684,571,653,558,610,642,719,668,"2"
515,600,645,533,593,601,643,683,"2"
552,553,733,627,627,564,601,562,"2"
661,667,682,645,631,547,521,522,"2"
704,500,592,565,680,700,610,555,"2"
612,518,554,626,625,692,675,571,"2"
569,682,546,567,607,517,556,516,"2"
681,594,630,602,600,509,575,620,"2"
512,476,511,560,557,621,631,490,"2"
564,558,540,567,692,610,575,536,"2"
578,626,588,629,642,576,691,634,"2"
471,573,596,652,552,540,608,665,"2"
593,614,645,669,610,601,561,549,"2"
524,610,558,673,562,611,653,539,"2"
645,572,585,616,698,629,592,571,"2"
556,630,598,530,594,627,593,591,"2"
645,624,662,491,581,563,624,598,"2"
622,586,738,556,518,592,578,660,"2"
637,528,680,670,599,510,628,525,"2"
613,581,580,636,558,635,624,718,"2"
694,601,554,625,472,627,555,595,"2"
547,629,676,586,634,538,634,541,"2"
563,668,610,623,654,574,596,582,"2"
575,588,489,639,605,585,550,553,"2"
617,571,566,725,520,630,596,601,"2"
555,612,649,614,606,639,560,601,"2"
624,584,531,531,623,616,625,641,"2"
604,525,675,629,648,628,658,670,"2"
619,561,661,439,709,592,650,556,"2"
598,692,668,567,658,598,576,655,"2"
638,582,550,658,525,525,593,605,"2"
658,651,608,562,609,692,557,548,"2"
560,621,602,554,716,647,568,651,"2"
529,588,704,619,659,592,588,649,"2"
508,648,625,523,641,549,612,658,"2"
523,612,593,603,677,478,577,654,"2"
618,588,540,651,532,508,559,492,"2"
569,491,631,565,692,586,521,585,"2"
570,644,590,673,620,712,613,687,"2"
568,551,584,520,572,656,506,554,"2"
664,527,521,626,671,487,567,641,"2"
678,693,613,691,551,569,642,591,"2"
686,497,587,629,580,521,626,603,"2"
712,611,573,587,591,605,562,507,"2"
580,548,669,669,574,584,593,681,"2"
572,741,618,553,592,624,615,660,"2"
538,580,591,514,571,533,574,728,"2"
686,620,586,476,659,462,593,576,"2"
731,639,686,645,524,568,539,572,"2"
509,554,690,537,534,541,635,572,"2"
601,636,651,526,590,646,520,647,"2"
743,708,663,532,500,514,658,660,"2"
651,652,642,618,604,646,599,589,"2"
558,661,729,498,592,558,578,612,"2"
627,604,548,497,665,659,773,627,"2"
525,695,538,589,573,609,555,732,"2"
579,585,496,559,713,642,665,480,"2"
588,598,557,697,626,607,704,633,"2"
668,700,553,621,591,567,544,598,"2"
575,561,628,524,550,564,708,643,"2"
590,585,696,597,605,464,621,543,"2"
501,525,615,571,546,692,541,583,"2"
594,521,512,571,553,597,536,492,"2"
623,595,617,585,508,564,439,666,"2"
601,616,633,716,659,629,524,575,"2"
564,687,604,604,631,733,495,520,"2"
584,620,568,676,634,629,635,593,"2"
677,573,646,623,614,580,608,556,"2"
592,645,664,691,590,591,584,596,"2"
608,562,526,677,658,527,492,500,"2"
563,527,632,582,508,636,545,665,"2"
609,597,612,596,586,494,533,523,"2"
709,614,484,566,582,568,649,607,"2"
604,640,647,611,575,615,667,585,"2"
622,500,593,559,632,627,555,708,"2"
679,663,605,645,645,535,589,576,"2"
551,608,654,611,573,622,542,588,"2"
613,576,624,664,646,670,526,607,"2"
615,624,581,609,597,623,578,607,"2"
659,511,575,618,552,581,624,637,"2"
605,750,645,616,533,589,522,646,"2"
620,575,624,596,550,620,499,647,"2"
611,603,532,646,571,623,553,595,"2"
498,646,595,615,569,616,534,522,"2"
706,696,652,736,576,625,539,513,"2"
661,570,689,692,609,644,616,712,"2"
561,502,577,441,617,610,680,757,"2"
691,631,483,537,596,544,688,692,"2"
660,573,664,577,637,593,546,512,"2"
619,607,674,585,579,597,612,653,"2"
621,591,611,734,558,645,604,498,"2"
537,544,527,637,653,588,568,567,"2"
618,607,557,670,604,604,480,577,"2"
671,619,538,702,633,550,646,579,"2"
560,527,615,646,626,617,621,690,"2"
595,739,541,675,706,538,614,642,"2"
617,495,639,560,731,551,575,663,"2"
607,633,664,521,599,607,571,548,"2"
682,441,612,562,617,655,588,573,"2"
573,549,652,588,499,573,626,639,"2"
563,618,493,645,683,563,673,565,"2"
699,632,613,559,626,659,595,698,"2"
627,534,653,609,631,542,650,551,"2"
488,608,554,524,557,586,598,601,"2"
657,594,564,586,556,570,558,500,"2"
652,596,591,590,694,618,541,630,"2"
596,567,729,597,610,619,614,550,"2"
578,719,562,620,559,610,549,581,"2"
598,535,587,672,593,513,622,570,"2"
628,685,616,635,490,629,614,602,"2"
517,607,610,638,695,643,613,688,"2"
549,491,622,575,645,593,662,605,"2"
687,640,558,592,606,617,618,450,"2"
539,556,544,580,630,647,668,575,"2"
606,563,576,553,519,402,650,609,"2"
485,661,591,529,472,582,639,539,"2"
579,573,546,508,468,549,486,642,"2"
658,606,587,547,545,502,597,693,"2"
594,638,764,515,667,594,581,613,"2"
679,587,586,591,643,579,574,633,"2"
569,595,684,598,538,543,566,683,"2"
632,678,696,625,488,678,572,683,"2"
658,589,668,646,588,495,587,559,"2"
610,578,713,575,586,587,611,624,"2"
585,657,630,582,579,581,605,507,"2"
480,609,724,644,656,729,501,624,"2"
659,615,562,498,720,528,593,564,"2"
593,595,757,684,609,611,682,583,"2"
554,527,473,567,539,597,584,698,"2"
616,615,705,656,628,659,582,629,"2"
655,576,572,623,611,613,608,686,"2"
599,569,609,638,638,574,562,556,"2"
629,497,688,565,659,611,527,692,"2"
624,619,562,591,581,509,471,573,"2"
628,590,561,635,619,649,526,601,"2"
476,572,585,566,484,590,527,619,"2"
584,654,576,559,660,578,621,542,"2"
622,653,655,667,663,582,646,614,"2"
667,626,600,655,618,622,632,618,"2"
654,703,635,570,650,538,632,458,"2"
586,515,624,599,715,626,600,611,"2"
557,596,686,642,512,614,677,711,"2"
559,605,556,604,548,761,574,534,"2"
601,553,611,651,622,568,609,528,"2"
583,550,412,629,631,667,505,647,"2"
539,527,640,614,554,566,628,612,"2"
658,718,475,668,546,613,607,638,"2"
696,651,610,648,675,637,569,625,"2"
558,638,588,579,638,531,663,703,"2"
692,492,591,610,640,686,584,634,"2"
677,723,613,672,553,582,602,533,"2"
628,631,692,601,674,673,618,557,"2"
667,593,549,659,585,557,586,694,"2"
619,705,697,694,659,540,532,558,"2"
528,634,515,474,549,539,615,657,"2"
656,494,498,597,634,561,583,563,"2"
572,630,625,693,642,704,624,489,"2"
709,573,582,788,576,627,594,546,"2"
620,594,570,469,708,720,568,614,"2"
571,602,625,643,655,689,675,600,"2"
644,588,637,655,648,592,668,584,"2"
659,656,624,540,623,597,610,557,"2"
585,647,602,623,561,492,594,583,"2"
640,464,685,539,489,634,531,625,"2"
703,602,587,556,647,577,602,573,"2"
660,705,642,692,551,650,643,588,"2"
569,551,549,642,518,572,625,597,"2"
502,551,591,578,463,621,560,561,"2"
632,595,625,629,592,567,692,522,"2"
639,678,606,454,502,600,632,599,"2"
643,680,560,677,583,601,604,539,"2"
652,596,652,573,497,660,672,731,"2"
578,572,651,671,543,616,518,511,"2"
612,617,663,695,611,545,579,594,"2"
629,514,598,529,690,614,725,559,"2"
574,571,658,641,586,617,596,561,"2"
663,564,536,568,629,663,508,718,"2"
572,573,568,585,510,642,632,534,"2"
523,566,616,548,595,626,541,588,"2"
554,544,614,675,569,546,634,635,"2"
704,579,548,446,637,669,672,656,"2"
490,579,587,540,639,766,621,644,"2"
639,649,643,484,593,642,539,606,"2"
576,691,648,741,525,513,542,528,"2"
619,571,620,566,564,549,488,607,"2"
576,585,645,594,591,508,626,732,"2"
655,581,629,479,477,709,571,633,"2"
513,577,571,673,691,492,592,502,"2"
564,556,651,524,572,596,415,645,"2"
586,640,563,553,663,624,575,506,"2"
608,625,441,768,524,574,632,641,"2"
595,606,676,666,617,650,589,647,"2"
578,597,710,680,680,529,542,717,"2"
643,521,616,586,553,641,460,643,"2"
556,623,712,576,589,713,643,759,"2"
620,610,594,546,649,621,595,621,"2"
565,626,633,611,657,629,625,472,"2"
698,557,554,632,665,555,539,585,"2"
543,548,660,604,523,589,612,584,"2"
642,693,462,565,537,644,662,493,"2"
571,502,604,531,579,564,651,552,"2"
597,593,599,642,510,574,534,603,"2"
684,659,594,671,574,480,649,481,"2"
586,532,585,606,614,500,588,616,"2"
480,607,626,585,659,677,677,616,"2"
562,643,583,590,593,609,557,616,"2"
654,513,577,523,639,524,539,576,"2"
543,645,596,559,582,587,637,573,"2"
555,586,614,579,473,619,560,647,"2"
537,566,591,619,594,581,685,675,"2"
595,626,613,460,562,524,680,588,"2"
655,577,568,607,605,669,433,571,"2"
598,602,594,668,646,557,597,555,"2"
576,547,631,508,476,675,561,616,"2"
678,632,684,509,595,648,578,598,"2"
711,596,561,645,590,584,686,641,"2"
645,548,575,591,524,583,587,606,"2"
607,562,629,622,655,615,698,567,"2"
612,621,647,563,601,680,616,541,"2"
618,513,591,651,598,750,586,612,"2"
628,670,491,592,582,577,613,598,"2"
547,558,647,652,651,646,567,647,"2"
619,640,599,617,669,582,649,635,"2"
622,631,556,573,612,532,637,615,"2"
673,564,630,560,635,606,690,686,"2"
631,673,722,584,570,522,608,543,"2"
725,655,674,725,686,506,564,605,"2"
657,632,723,640,641,605,556,566,"2"
636,530,639,639,621,579,586,510,"2"
512,611,656,591,535,613,723,580,"2"
612,592,658,643,604,620,566,510,"2"
538,556,648,606,535,618,612,678,"2"
599,557,542,512,646,438,604,620,"2"
640,597,574,587,572,652,586,478,"2"
587,511,642,556,642,585,731,682,"2"
671,565,692,532,671,561,631,617,"2"
596,613,630,702,529,590,503,584,"2"
665,580,538,612,537,602,501,480,"2"
585,559,579,597,678,581,520,515,"2"
594,627,621,630,571,680,662,728,"2"
648,539,680,592,608,499,542,607,"2"
762,562,606,532,579,579,587,706,"2"
486,525,504,593,552,601,666,585,"2"
519,548,567,618,601,647,602,584,"2"
627,493,551,697,593,638,630,563,"2"
443,545,621,676,552,578,672,625,"2"
639,654,477,544,601,488,637,710,"2"
629,602,568,577,475,527,539,537,"2"
529,541,607,573,692,601,585,709,"2"
691,721,606,598,559,557,454,532,"2"
587,633,562,703,615,580,581,597,"2"
707,590,570,636,738,523,485,586,"2"
706,462,505,697,748,625,705,609,"2"
509,586,588,627,597,580,599,535,"2"
607,681,588,575,668,615,682,609,"2"
682,591,651,571,570,528,637,541,"2"
605,592,637,532,563,655,670,563,"2"
611,599,573,494,596,580,592,598,"2"
513,647,657,544,707,607,584,650,"2"
636,674,655,610,625,529,500,640,"2"
548,661,579,598,568,686,629,602,"2"
663,600,635,561,626,498,590,559,"2"
611,580,565,550,615,572,649,575,"2"
581,651,608,536,457,697,590,547,"2"
629,519,665,554,627,637,632,680,"2"
524,667,700,444,572,699,575,534,"2"
408,632,600,609,614,634,600,622,"2"
693,607,626,538,757,666,581,671,"2"
608,644,481,611,589,571,520,558,"2"
665,534,523,570,606,595,538,560,"2"
538,539,421,557,676,608,640,564,"2"
567,526,664,573,603,647,629,735,"2"
536,548,685,488,625,734,566,576,"2"
623,582,596,585,619,617,615,576,"2"
624,603,590,634,584,572,565,705,"2"
527,509,612,723,621,500,648,639,"2"
554,585,656,634,566,571,554,564,"2"
610,634,594,597,625,596,582,535,"2"
665,695,572,545,592,465,640,602,"2"
607,543,656,564,585,595,640,580,"2"
592,629,570,617,677,599,586,586,"2"
505,437,534,641,602,654,613,599,"2"
637,640,648,616,569,621,652,672,"2"
675,485,540,584,623,682,628,649,"2"
557,505,509,635,628,713,677,622,"2"
587,626,667,408,688,664,724,588,"2"
630,767,653,578,527,567,643,648,"2"
715,621,747,584,628,620,557,646,"2"
539,664,543,595,668,583,705,697,"2"
544,539,634,629,544,589,575,553,"2"
717,642,608,642,632,631,541,600,"2"
603,678,532,686,642,610,675,564,"2"
678,614,526,588,748,588,606,618,"2"
576,526,604,586,573,577,647,557,"2"
625,601,509,557,626,632,522,658,"2"
523,754,631,720,483,475,574,756,"2"
558,599,530,613,586,574,636,480,"2"
653,687,648,632,578,669,638,656,"2"
536,642,574,513,601,514,557,585,"2"
516,734,673,604,663,454,696,552,"2"
