"V1","V2","V3","V4","V5","V6","V7","V8","V9"
514,537,500,412,520,501,398,598,"1"
554,439,515,616,614,378,518,395,"1"
393,544,508,495,410,427,530,467,"1"
491,448,506,285,482,366,591,539,"1"
598,591,535,595,589,505,557,563,"1"
541,498,480,507,478,456,551,605,"1"
477,586,438,428,570,518,497,411,"1"
633,405,436,516,443,410,522,615,"1"
632,361,567,597,400,580,384,559,"1"
742,493,662,415,559,319,564,719,"1"
482,609,568,431,446,590,602,483,"1"
430,361,465,423,357,579,318,420,"1"
522,449,465,589,603,499,302,557,"1"
494,556,666,410,496,551,444,492,"1"
502,435,530,499,459,628,485,338,"1"
373,466,312,704,651,586,285,651,"1"
437,422,409,669,441,422,434,358,"1"
668,363,525,612,520,437,690,518,"1"
493,394,550,648,508,491,683,483,"1"
311,598,543,436,437,497,502,340,"1"
586,465,516,529,469,296,433,605,"1"
437,513,472,425,699,574,624,538,"1"
535,677,544,665,536,436,562,636,"1"
616,653,709,648,444,505,566,583,"1"
402,611,611,582,579,615,582,439,"1"
623,598,615,644,571,397,499,546,"1"
574,482,584,245,589,352,701,418,"1"
508,357,396,438,433,532,485,425,"1"
480,581,434,482,384,577,489,412,"1"
494,514,590,552,428,427,537,361,"1"
515,597,548,350,567,394,661,553,"1"
429,655,458,594,509,673,379,549,"1"
318,506,579,517,490,558,440,484,"1"
643,492,475,413,434,455,538,523,"1"
653,509,552,470,446,434,597,693,"1"
493,480,478,574,464,498,491,600,"1"
514,455,557,720,620,468,507,595,"1"
584,498,451,521,337,441,545,481,"1"
467,500,332,520,320,499,356,504,"1"
335,484,399,530,602,464,608,465,"1"
473,451,526,391,690,438,606,416,"1"
588,595,458,458,550,272,487,513,"1"
550,541,530,413,436,528,561,677,"1"
513,534,425,484,553,600,572,582,"1"
765,612,638,543,408,458,426,659,"1"
620,572,590,494,455,646,578,405,"1"
514,551,679,527,398,381,523,486,"1"
476,541,747,330,454,515,501,448,"1"
505,446,381,531,433,402,379,395,"1"
530,484,568,488,596,458,485,483,"1"
392,489,565,519,518,388,626,460,"1"
484,445,443,555,633,402,559,408,"1"
486,455,305,536,557,421,467,387,"1"
500,534,515,417,607,425,425,581,"1"
621,407,350,612,618,662,662,397,"1"
405,436,585,419,656,488,452,448,"1"
561,563,310,424,399,353,647,335,"1"
622,559,554,427,458,496,372,487,"1"
531,354,450,655,508,661,474,404,"1"
547,486,533,386,555,609,556,490,"1"
398,619,515,350,477,437,585,511,"1"
513,376,532,418,363,650,474,568,"1"
454,510,409,512,367,600,544,515,"1"
542,565,481,391,418,410,352,399,"1"
502,381,561,615,627,419,548,628,"1"
448,585,564,530,558,404,526,525,"1"
451,492,609,562,370,585,544,426,"1"
587,489,437,451,521,554,317,575,"1"
557,547,515,713,399,469,645,631,"1"
511,483,383,523,438,686,431,402,"1"
541,539,509,517,444,476,623,312,"1"
399,509,440,377,514,447,640,575,"1"
360,428,551,578,519,378,631,462,"1"
323,627,492,377,607,403,541,618,"1"
421,451,622,486,469,348,538,519,"1"
428,615,369,347,450,569,539,522,"1"
504,533,440,514,429,644,590,511,"1"
558,547,725,605,587,554,491,463,"1"
531,618,503,286,660,446,625,334,"1"
549,540,449,576,534,524,490,510,"1"
514,481,637,663,540,517,583,354,"1"
637,491,523,594,449,590,476,499,"1"
400,518,579,562,466,450,475,537,"1"
524,519,621,454,426,367,479,397,"1"
585,740,525,463,394,495,523,482,"1"
507,488,530,555,543,423,381,672,"1"
427,594,472,427,600,515,535,627,"1"
472,374,489,374,512,715,577,656,"1"
499,438,630,518,496,475,487,618,"1"
447,520,415,485,524,406,551,603,"1"
343,455,613,550,473,424,540,462,"1"
673,443,331,573,644,465,532,463,"1"
523,585,418,422,540,466,583,498,"1"
547,662,469,499,551,471,471,507,"1"
356,602,399,428,555,460,454,389,"1"
522,427,625,676,497,561,605,454,"1"
461,590,311,349,638,349,649,381,"1"
488,568,417,684,589,539,439,518,"1"
482,472,619,493,503,604,530,439,"1"
625,622,514,550,338,413,358,717,"1"
457,508,377,392,475,574,602,627,"1"
507,482,558,510,420,555,395,552,"1"
345,464,421,499,514,529,606,498,"1"
499,493,437,368,595,394,537,404,"1"
509,621,480,482,645,551,522,448,"1"
554,452,525,465,418,601,408,555,"1"
587,374,694,426,497,640,542,542,"1"
505,582,471,609,479,599,606,501,"1"
425,511,461,482,626,446,428,228,"1"
592,334,451,522,408,436,504,526,"1"
553,474,495,606,577,355,400,516,"1"
611,443,470,622,581,453,465,368,"1"
604,341,465,631,467,548,348,512,"1"
600,591,588,445,442,495,587,540,"1"
486,524,362,379,478,674,374,421,"1"
339,530,297,508,602,700,468,467,"1"
483,514,580,623,535,525,527,392,"1"
586,357,387,457,455,376,419,477,"1"
548,572,537,560,498,540,493,655,"1"
529,501,425,573,434,494,508,504,"1"
539,685,453,389,535,557,456,510,"1"
497,467,555,564,489,400,442,566,"1"
448,492,319,534,477,391,560,465,"1"
450,522,496,574,567,448,498,586,"1"
649,504,508,547,538,637,539,550,"1"
325,530,520,501,450,609,424,453,"1"
622,421,671,607,584,412,440,458,"1"
445,704,667,591,553,632,357,653,"1"
517,637,427,640,359,513,380,708,"1"
512,396,458,526,300,588,455,702,"1"
529,544,472,606,650,584,584,329,"1"
594,552,641,346,379,440,511,509,"1"
528,560,429,482,484,494,511,537,"1"
334,350,522,507,474,561,582,578,"1"
445,621,558,326,491,494,469,481,"1"
279,412,482,502,550,523,585,451,"1"
612,436,409,723,457,433,615,554,"1"
421,351,493,609,385,490,296,445,"1"
330,485,470,379,468,358,604,582,"1"
624,498,580,621,511,476,501,510,"1"
533,476,470,560,395,558,562,571,"1"
602,365,511,442,444,418,423,435,"1"
585,609,320,232,579,539,650,642,"1"
586,495,542,623,590,530,317,427,"1"
510,527,633,456,647,433,781,423,"1"
429,445,567,427,456,397,581,428,"1"
535,596,425,509,315,481,542,459,"1"
585,381,466,653,332,433,656,551,"1"
446,531,448,483,311,520,515,578,"1"
581,546,463,549,416,420,421,482,"1"
602,573,549,535,469,539,361,455,"1"
421,382,560,695,473,439,342,668,"1"
431,615,390,524,460,722,532,348,"1"
414,414,651,604,461,596,514,580,"1"
354,616,282,539,651,537,523,414,"1"
535,469,411,444,374,654,579,700,"1"
344,397,336,526,507,412,491,473,"1"
355,355,698,485,595,495,389,370,"1"
515,551,369,603,408,491,537,595,"1"
423,558,537,483,611,378,548,662,"1"
639,491,476,502,572,349,542,641,"1"
660,648,489,527,622,405,426,413,"1"
595,628,506,385,450,558,279,543,"1"
441,579,437,334,426,541,627,566,"1"
621,517,493,539,412,567,623,411,"1"
447,543,390,496,421,531,429,631,"1"
389,382,423,522,524,469,567,457,"1"
610,397,760,340,467,620,552,432,"1"
460,336,398,365,489,495,594,576,"1"
389,646,356,430,440,547,415,444,"1"
433,431,552,450,459,440,489,425,"1"
576,457,441,586,571,492,543,472,"1"
405,389,641,466,340,503,565,401,"1"
593,558,679,511,603,441,457,513,"1"
519,474,479,549,532,484,524,493,"1"
444,640,533,557,575,364,435,549,"1"
451,585,402,438,420,485,471,720,"1"
426,472,490,495,576,493,462,629,"1"
513,494,616,419,320,692,626,491,"1"
594,621,501,573,507,478,579,533,"1"
601,446,468,565,517,571,455,538,"1"
557,287,304,623,435,551,447,481,"1"
505,646,521,505,445,484,545,437,"1"
464,476,544,552,537,433,420,428,"1"
545,565,377,578,490,587,580,448,"1"
554,418,509,548,465,453,541,438,"1"
515,539,365,625,538,543,322,431,"1"
503,337,503,493,539,412,432,559,"1"
299,524,480,471,338,655,441,507,"1"
503,434,440,352,545,686,629,567,"1"
557,403,374,487,600,431,497,580,"1"
531,435,504,517,635,437,516,564,"1"
423,386,480,418,664,414,430,483,"1"
427,486,485,579,508,593,521,390,"1"
465,355,439,424,572,602,479,521,"1"
565,197,356,632,527,542,595,408,"1"
405,527,442,486,451,613,526,582,"1"
515,408,498,465,423,405,523,301,"1"
535,290,483,526,545,558,447,445,"1"
362,571,356,495,623,486,422,444,"1"
475,345,518,405,519,465,500,507,"1"
383,535,665,525,450,409,552,394,"1"
483,521,546,659,411,365,545,466,"1"
520,477,381,399,584,491,388,503,"1"
630,383,339,357,558,405,458,669,"1"
559,459,523,518,373,547,649,478,"1"
548,606,464,462,332,486,455,559,"1"
466,425,682,353,388,478,516,574,"1"
395,313,411,723,444,511,360,577,"1"
576,567,562,450,446,479,615,447,"1"
421,378,472,464,353,482,460,396,"1"
503,614,474,522,600,608,384,569,"1"
493,469,518,472,558,544,403,522,"1"
441,728,352,491,619,636,496,769,"1"
380,597,577,290,365,167,450,402,"1"
433,523,546,559,534,612,500,529,"1"
510,458,446,566,583,537,496,528,"1"
415,463,560,484,451,522,553,462,"1"
551,388,527,351,431,560,622,427,"1"
562,497,483,537,436,550,553,371,"1"
483,569,398,480,314,628,354,475,"1"
385,438,448,452,461,579,464,359,"1"
552,532,465,538,462,552,516,520,"1"
570,616,396,501,521,492,532,511,"1"
352,368,440,500,397,438,543,554,"1"
587,459,340,517,415,500,650,576,"1"
624,443,476,450,464,368,636,527,"1"
496,563,572,572,497,428,545,476,"1"
548,603,559,490,410,436,567,522,"1"
499,521,609,409,563,490,463,453,"1"
430,576,535,587,490,358,634,322,"1"
453,605,672,407,503,560,529,629,"1"
543,545,564,453,555,507,663,623,"1"
343,494,371,433,411,488,470,545,"1"
474,373,552,454,402,391,257,641,"1"
547,447,403,332,402,362,307,507,"1"
376,566,390,580,474,577,511,406,"1"
613,421,507,532,441,645,451,419,"1"
578,575,322,578,486,536,518,497,"1"
533,592,473,615,465,399,658,491,"1"
459,379,438,504,492,575,440,499,"1"
398,450,395,312,573,454,523,644,"1"
540,482,501,370,612,476,574,560,"1"
523,501,643,504,699,490,389,678,"1"
575,531,530,528,423,530,478,552,"1"
567,523,446,547,542,644,481,513,"1"
453,317,376,435,497,532,526,473,"1"
685,511,381,606,566,488,472,486,"1"
372,464,493,432,460,438,485,490,"1"
530,500,544,477,362,450,531,488,"1"
536,584,480,426,512,485,549,487,"1"
410,431,403,424,541,484,554,693,"1"
480,541,631,595,493,792,678,536,"1"
576,307,483,550,503,681,383,327,"1"
426,576,507,396,496,530,393,266,"1"
496,634,513,589,651,552,653,508,"1"
506,424,483,539,596,447,503,361,"1"
534,510,244,478,426,479,501,642,"1"
531,528,476,502,507,514,694,578,"1"
494,559,498,468,462,522,468,574,"1"
543,552,558,571,415,522,541,472,"1"
464,481,433,412,457,444,549,407,"1"
501,385,551,475,500,571,658,504,"1"
457,427,424,334,547,469,364,499,"1"
503,503,401,638,368,410,556,570,"1"
579,508,548,584,541,610,578,488,"1"
452,373,470,627,543,555,548,567,"1"
714,546,582,464,474,559,607,537,"1"
530,659,301,714,557,578,452,338,"1"
481,552,363,476,431,531,411,338,"1"
641,503,572,517,529,368,606,594,"1"
570,439,648,607,532,490,502,521,"1"
570,577,483,546,578,443,398,408,"1"
539,541,617,523,392,354,524,415,"1"
586,615,510,336,469,536,404,388,"1"
689,499,629,588,565,450,568,526,"1"
405,510,453,634,478,503,488,592,"1"
457,502,474,454,493,558,518,502,"1"
526,659,449,497,657,556,383,603,"1"
404,396,453,541,553,688,414,437,"1"
436,465,611,512,455,503,607,614,"1"
466,552,541,595,467,480,368,435,"1"
524,588,600,491,551,626,498,618,"1"
693,573,464,644,557,620,462,434,"1"
406,538,420,472,590,348,331,445,"1"
480,371,363,465,391,618,373,523,"1"
490,275,563,455,626,473,661,641,"1"
528,490,532,312,495,544,513,593,"1"
477,371,398,626,611,433,543,435,"1"
379,411,495,613,384,409,420,471,"1"
484,513,481,551,513,508,410,492,"1"
265,553,430,543,292,555,455,261,"1"
450,457,524,554,648,463,568,424,"1"
680,568,639,465,653,365,362,586,"1"
459,469,271,537,484,539,474,368,"1"
436,573,558,594,669,565,535,328,"1"
282,578,494,527,485,423,460,523,"1"
457,434,667,672,521,533,501,565,"1"
533,494,381,442,541,471,494,400,"1"
494,713,433,588,455,285,468,574,"1"
590,553,587,396,465,468,421,450,"1"
313,522,459,507,489,491,564,490,"1"
547,500,388,365,440,443,460,395,"1"
450,360,504,529,478,436,574,397,"1"
474,491,385,392,319,455,388,458,"1"
498,507,558,344,471,617,512,536,"1"
448,529,509,507,535,547,542,327,"1"
382,452,356,521,568,516,614,533,"1"
493,403,421,476,617,482,474,561,"1"
461,527,391,496,439,394,527,621,"1"
382,415,522,464,584,439,525,531,"1"
444,402,583,578,664,515,522,408,"1"
394,506,401,383,388,557,572,605,"1"
516,532,542,520,612,393,538,663,"1"
521,511,511,472,570,553,522,585,"1"
551,525,641,461,514,524,532,428,"1"
451,489,323,778,484,563,469,598,"1"
531,583,613,470,432,582,454,462,"1"
459,446,485,621,476,575,504,395,"1"
426,639,383,527,564,535,221,590,"1"
525,350,334,560,387,461,523,635,"1"
374,568,510,563,535,500,625,483,"1"
569,556,592,428,742,490,512,424,"1"
486,616,749,488,615,337,303,549,"1"
590,464,622,513,535,489,593,501,"1"
348,371,447,454,550,655,605,560,"1"
447,547,459,358,404,418,446,382,"1"
593,535,481,694,540,556,507,732,"2"
632,580,556,727,571,671,793,550,"2"
744,602,520,628,690,622,637,574,"2"
599,603,480,542,431,388,541,417,"2"
441,662,665,385,740,392,664,637,"2"
758,400,525,496,489,637,706,572,"2"
502,725,459,347,692,823,673,489,"2"
562,621,686,679,705,557,676,638,"2"
726,635,507,547,307,800,436,653,"2"
509,566,694,541,632,752,499,557,"2"
516,638,569,708,702,534,645,769,"2"
623,598,489,492,736,628,667,637,"2"
664,564,542,603,547,622,508,675,"2"
655,659,642,585,555,518,567,753,"2"
523,511,741,711,608,656,528,703,"2"
572,663,691,568,694,568,611,433,"2"
647,659,602,667,596,506,557,615,"2"
613,620,586,559,636,467,572,736,"2"
597,560,780,543,635,551,586,683,"2"
575,546,695,585,623,542,756,496,"2"
580,654,499,733,560,621,479,572,"2"
774,603,503,513,524,705,544,629,"2"
606,789,508,616,600,478,583,613,"2"
585,669,681,575,723,658,546,733,"2"
488,704,564,606,572,652,773,527,"2"
657,434,613,617,704,445,577,734,"2"
605,702,697,541,505,641,566,719,"2"
480,410,551,703,763,542,541,496,"2"
635,404,687,726,468,557,639,628,"2"
471,688,544,628,735,649,524,491,"2"
622,595,511,734,523,466,832,397,"2"
544,413,675,607,577,462,583,588,"2"
504,632,538,530,569,539,636,734,"2"
529,634,545,674,586,570,590,757,"2"
621,617,528,530,710,478,571,634,"2"
638,691,751,552,541,544,623,637,"2"
631,700,740,587,739,817,404,532,"2"
587,720,561,634,531,594,733,654,"2"
429,648,738,542,686,730,674,613,"2"
564,798,657,573,704,578,508,559,"2"
379,638,654,654,562,767,574,673,"2"
639,496,570,527,618,554,497,511,"2"
464,678,465,481,512,639,478,502,"2"
473,682,533,493,625,535,586,609,"2"
537,616,606,590,763,715,562,654,"2"
638,546,604,680,466,463,706,645,"2"
732,528,618,698,809,660,643,622,"2"
585,601,644,618,530,715,499,606,"2"
490,701,618,545,300,553,487,584,"2"
533,596,569,602,533,614,409,475,"2"
515,644,572,678,688,352,519,601,"2"
493,459,640,545,743,630,666,490,"2"
593,465,494,519,599,558,734,656,"2"
559,594,644,813,688,680,546,473,"2"
428,664,341,537,619,648,542,736,"2"
634,652,593,475,587,563,465,571,"2"
471,699,554,451,613,577,581,749,"2"
629,624,519,484,476,428,564,697,"2"
749,533,557,699,579,666,397,569,"2"
732,567,454,679,592,615,580,628,"2"
481,482,534,598,615,608,628,467,"2"
584,674,511,596,553,592,420,695,"2"
641,684,702,600,576,483,648,510,"2"
691,519,551,699,704,715,735,704,"2"
618,835,613,690,482,556,604,629,"2"
790,670,545,659,627,581,731,523,"2"
471,535,626,609,562,737,560,841,"2"
616,611,649,701,581,619,523,628,"2"
593,539,645,529,451,694,620,637,"2"
553,524,546,588,692,600,636,757,"2"
493,532,733,507,548,555,562,586,"2"
611,634,452,462,566,532,710,480,"2"
696,634,620,656,469,589,580,619,"2"
577,584,520,582,510,626,559,470,"2"
524,587,454,647,647,756,774,613,"2"
535,645,639,581,539,507,528,477,"2"
479,563,452,557,559,572,445,704,"2"
629,593,380,659,730,649,571,758,"2"
555,498,678,502,560,701,684,451,"2"
565,629,529,684,463,715,602,620,"2"
508,595,630,752,615,702,570,467,"2"
558,640,679,636,598,629,432,560,"2"
526,547,552,528,633,614,712,604,"2"
626,656,479,581,645,473,745,580,"2"
519,641,684,698,795,578,632,497,"2"
586,549,554,609,698,655,567,582,"2"
663,620,576,638,546,481,755,602,"2"
614,589,597,577,542,565,599,493,"2"
635,653,725,485,609,541,563,545,"2"
529,645,534,658,405,614,663,418,"2"
728,534,546,608,548,535,607,680,"2"
586,570,671,730,637,621,602,548,"2"
585,655,694,690,528,603,511,732,"2"
605,679,639,447,529,746,548,749,"2"
473,644,504,530,555,523,580,630,"2"
641,457,747,579,603,613,639,664,"2"
577,584,699,701,860,803,574,513,"2"
656,730,580,505,638,663,563,420,"2"
491,604,743,561,626,580,632,661,"2"
530,635,606,642,541,599,502,579,"2"
640,379,590,709,454,410,662,562,"2"
523,518,669,626,622,844,565,706,"2"
722,577,688,619,501,526,453,458,"2"
695,588,657,561,780,519,641,616,"2"
544,645,508,570,697,545,611,726,"2"
563,389,659,579,633,440,654,675,"2"
585,682,603,593,685,600,675,655,"2"
710,540,720,430,569,659,653,545,"2"
584,667,609,528,500,662,624,600,"2"
507,584,720,641,503,722,540,547,"2"
480,571,676,583,507,579,585,614,"2"
473,474,765,574,580,595,666,701,"2"
532,604,701,570,755,547,574,617,"2"
669,772,693,766,665,533,562,643,"2"
530,652,477,428,404,519,579,752,"2"
452,485,658,698,673,694,578,656,"2"
501,485,649,589,571,347,608,565,"2"
624,681,617,493,798,506,552,618,"2"
583,566,646,476,679,707,550,629,"2"
600,472,618,484,648,504,568,506,"2"
628,406,576,474,590,628,607,685,"2"
595,421,652,518,548,513,531,615,"2"
525,547,595,636,706,619,673,526,"2"
644,401,601,488,600,771,565,706,"2"
727,466,595,655,675,500,736,556,"2"
760,596,621,541,709,503,476,695,"2"
625,617,702,488,748,705,472,523,"2"
440,582,563,529,713,569,742,541,"2"
574,606,663,376,588,479,519,613,"2"
694,659,572,464,551,737,606,657,"2"
611,553,570,793,575,797,600,639,"2"
530,509,639,577,423,540,530,571,"2"
463,582,614,654,497,444,703,645,"2"
549,691,685,622,642,469,586,576,"2"
735,694,577,553,461,539,565,469,"2"
652,622,566,561,579,507,578,562,"2"
630,697,576,538,540,590,469,585,"2"
622,784,782,608,738,629,756,515,"2"
672,631,645,661,605,574,513,483,"2"
527,480,660,557,615,702,644,551,"2"
714,509,373,625,578,595,356,665,"2"
424,621,588,446,615,519,674,610,"2"
604,675,569,637,769,586,693,578,"2"
743,582,507,522,632,722,509,627,"2"
657,662,501,567,728,547,589,600,"2"
580,534,654,629,641,524,726,729,"2"
587,376,624,667,677,600,576,435,"2"
541,457,512,723,655,560,738,651,"2"
568,612,615,533,720,572,558,525,"2"
679,570,663,721,743,623,605,660,"2"
740,581,504,513,594,553,446,602,"2"
630,576,567,641,520,492,635,605,"2"
596,553,514,625,671,636,655,587,"2"
554,525,697,451,609,441,537,621,"2"
617,677,628,644,647,572,481,640,"2"
483,598,651,586,715,729,620,627,"2"
721,670,551,605,758,616,403,616,"2"
643,443,535,628,719,483,542,739,"2"
627,520,582,569,621,678,628,470,"2"
803,502,635,569,656,525,550,544,"2"
672,616,547,406,679,518,779,566,"2"
406,494,562,404,639,677,533,512,"2"
646,514,561,590,678,672,455,531,"2"
565,406,529,554,632,611,657,628,"2"
657,678,469,665,663,607,627,528,"2"
585,559,601,616,687,585,542,444,"2"
547,550,853,640,648,636,669,518,"2"
734,656,558,421,539,667,613,621,"2"
565,477,516,527,710,447,547,672,"2"
616,622,672,568,703,640,415,660,"2"
594,771,496,537,641,607,563,610,"2"
613,607,642,776,614,578,419,699,"2"
561,516,523,672,648,667,624,572,"2"
550,470,564,545,547,520,504,472,"2"
610,587,688,608,659,594,489,671,"2"
604,598,688,591,772,567,643,661,"2"
686,728,553,741,624,588,531,676,"2"
570,742,852,387,732,548,478,416,"2"
580,694,661,610,455,592,695,559,"2"
577,639,464,575,577,685,581,675,"2"
598,460,777,577,486,547,498,477,"2"
448,378,502,563,503,749,660,473,"2"
726,660,540,560,436,685,541,665,"2"
579,516,586,581,648,758,424,667,"2"
611,544,572,756,574,572,567,461,"2"
550,607,572,635,764,707,701,420,"2"
539,495,657,705,637,627,733,506,"2"
563,555,655,550,512,692,612,504,"2"
651,744,675,612,445,533,637,682,"2"
435,609,443,601,552,679,584,569,"2"
747,568,642,718,628,795,645,718,"2"
554,383,546,638,641,507,572,490,"2"
651,619,530,663,568,700,684,533,"2"
680,803,614,654,619,606,657,682,"2"
455,572,589,537,657,601,676,496,"2"
489,636,622,655,532,578,725,747,"2"
722,754,477,482,739,507,583,547,"2"
512,447,727,694,615,594,471,701,"2"
572,622,644,688,420,695,611,537,"2"
649,607,526,506,697,661,677,490,"2"
608,680,627,480,668,383,653,695,"2"
593,541,593,693,720,690,726,640,"2"
570,424,516,717,685,706,607,602,"2"
782,719,593,392,461,665,677,572,"2"
704,713,517,510,611,565,551,612,"2"
714,458,686,473,686,671,781,799,"2"
607,670,534,565,531,480,587,578,"2"
605,543,490,651,627,835,657,686,"2"
640,538,587,609,587,530,561,632,"2"
785,637,702,670,694,366,640,475,"2"
509,456,659,664,615,636,542,542,"2"
344,503,483,787,566,501,511,479,"2"
567,756,569,710,547,598,487,667,"2"
633,518,667,628,677,639,650,611,"2"
570,456,520,609,479,604,679,590,"2"
570,582,632,705,634,590,641,544,"2"
587,710,570,628,448,646,478,654,"2"
567,658,665,747,588,580,601,708,"2"
606,486,547,514,589,533,486,711,"2"
568,636,613,763,706,600,622,613,"2"
435,612,656,602,630,665,616,501,"2"
623,657,730,758,673,638,480,596,"2"
582,605,533,641,740,634,527,659,"2"
580,707,495,632,641,578,686,531,"2"
627,496,621,605,690,549,621,629,"2"
553,595,621,618,623,617,677,591,"2"
661,510,533,528,469,622,487,515,"2"
548,567,531,654,589,671,676,545,"2"
665,649,512,635,673,589,428,679,"2"
496,592,453,441,589,623,682,566,"2"
710,546,600,500,475,753,606,569,"2"
637,573,432,457,474,752,444,641,"2"
720,613,457,615,675,623,803,581,"2"
583,441,578,516,610,470,547,550,"2"
650,724,522,635,544,582,552,525,"2"
706,645,470,633,549,671,444,491,"2"
541,556,322,733,585,672,656,449,"2"
403,448,553,600,356,575,471,610,"2"
448,579,533,572,415,758,342,445,"2"
735,438,674,670,566,626,564,609,"2"
608,675,340,484,565,590,545,483,"2"
417,502,311,535,674,504,728,770,"2"
584,727,395,409,798,382,515,513,"2"
543,659,601,612,582,610,602,591,"2"
538,645,570,517,404,792,392,482,"2"
536,541,630,496,639,541,488,558,"2"
515,581,584,740,732,739,600,667,"2"
712,632,486,678,530,560,653,586,"2"
621,516,335,553,482,592,514,730,"2"
556,759,637,625,601,613,755,599,"2"
588,545,555,846,576,715,610,522,"2"
594,528,678,654,731,433,709,671,"2"
514,545,570,628,554,666,572,547,"2"
669,564,766,608,579,581,608,534,"2"
752,449,661,759,513,576,767,661,"2"
811,614,656,469,639,557,668,494,"2"
779,658,580,681,522,570,602,702,"2"
430,575,739,739,617,620,668,593,"2"
726,605,450,623,575,705,672,404,"2"
676,825,691,588,638,717,585,634,"2"
713,680,689,575,470,540,416,620,"2"
612,449,716,520,668,643,418,692,"2"
524,598,606,818,449,474,668,772,"2"
555,630,758,457,676,555,787,604,"2"
505,616,546,567,558,593,579,611,"2"
576,726,641,590,565,585,593,642,"2"
596,867,573,636,779,661,628,725,"2"
617,646,551,682,619,564,680,474,"2"
467,565,672,510,556,588,525,554,"2"
645,616,528,474,692,535,606,643,"2"
443,508,715,631,598,596,657,532,"2"
414,630,753,665,523,668,489,492,"2"
640,623,573,584,579,599,711,643,"2"
482,738,729,504,716,637,716,670,"2"
540,586,497,530,676,725,688,629,"2"
672,640,649,495,802,436,654,746,"2"
441,600,562,636,610,610,640,643,"2"
686,676,633,695,661,729,618,723,"2"
616,732,685,636,349,647,661,672,"2"
736,559,535,531,805,595,666,630,"2"
556,606,642,473,701,607,700,664,"2"
523,613,466,652,541,619,507,626,"2"
608,578,616,508,657,427,700,651,"2"
576,646,849,765,552,689,499,451,"2"
566,672,535,523,633,684,649,571,"2"
394,641,527,647,629,544,579,730,"2"
681,554,603,623,414,467,566,576,"2"
546,626,543,655,663,586,523,739,"2"
466,698,662,618,548,714,697,587,"2"
463,678,504,561,621,742,601,603,"2"
602,475,684,720,526,613,647,809,"2"
458,702,629,601,821,671,743,399,"2"
724,605,566,550,488,518,596,692,"2"
805,568,619,455,482,656,576,438,"2"
588,388,460,600,638,509,664,576,"2"
538,577,447,564,685,682,578,665,"2"
602,688,630,781,678,597,712,601,"2"
562,696,513,606,558,591,706,329,"2"
550,627,537,673,498,538,518,407,"2"
632,588,651,733,607,557,382,654,"2"
502,644,696,692,514,549,594,542,"2"
705,584,703,533,622,673,493,568,"2"
633,540,669,648,648,594,544,628,"2"
627,433,562,748,484,636,639,702,"2"
547,596,722,558,629,752,670,631,"2"
550,611,465,528,539,645,744,609,"2"
547,509,471,604,645,604,457,646,"2"
626,460,648,531,641,854,574,475,"2"
565,603,751,617,654,573,645,821,"2"
702,414,600,482,781,551,678,650,"2"
678,780,609,756,598,707,595,623,"2"
526,650,497,502,642,759,553,608,"2"
482,626,585,590,598,752,602,609,"2"
762,782,528,569,639,702,575,642,"2"
554,597,697,553,540,520,595,571,"2"
596,493,520,559,660,575,612,704,"2"
726,555,628,623,613,539,625,572,"2"
645,574,561,631,554,710,694,838,"2"
517,502,522,571,678,392,750,552,"2"
589,594,789,602,705,539,749,646,"2"
798,608,556,676,662,480,573,524,"2"
610,599,543,617,896,571,576,586,"2"
719,609,445,523,691,567,646,480,"2"
702,644,562,590,569,664,690,603,"2"
608,576,444,520,576,811,611,579,"2"
556,523,688,469,562,640,494,602,"2"
639,605,556,607,558,564,595,750,"2"
562,538,605,658,608,694,540,581,"2"
669,664,650,699,593,533,644,640,"2"
613,605,754,622,688,695,691,477,"2"
702,574,648,710,527,730,360,657,"2"
515,511,625,674,492,670,673,603,"2"
598,496,571,550,751,430,514,713,"2"
736,613,481,486,494,528,724,595,"2"
547,519,599,501,858,696,692,803,"2"
623,625,421,578,539,481,712,525,"2"
655,594,700,563,640,699,613,429,"2"
620,652,565,559,550,398,636,623,"2"
558,688,722,514,654,503,442,795,"2"
657,658,504,662,618,716,485,617,"2"
488,622,566,629,596,753,666,798,"2"
559,627,625,575,537,567,570,654,"2"
500,695,588,418,583,661,589,705,"2"
520,560,643,826,731,501,501,547,"2"
727,615,743,697,608,466,595,603,"2"
636,677,420,541,580,749,735,608,"2"
664,806,570,581,576,608,588,701,"2"
438,587,563,493,596,718,531,617,"2"
702,538,813,552,599,665,523,505,"2"
666,547,639,515,694,729,737,734,"2"
677,543,635,582,741,596,536,527,"2"
519,574,542,570,608,527,708,528,"2"
686,561,604,466,716,549,502,587,"2"
629,660,674,460,577,727,668,596,"2"
590,534,745,685,659,664,497,434,"2"
660,493,509,685,681,549,715,575,"2"
562,291,518,534,629,634,797,795,"2"
610,668,523,420,530,594,572,757,"2"
555,567,640,732,563,647,648,603,"2"
423,602,627,648,553,620,538,547,"2"
583,539,693,659,562,619,684,441,"2"
660,808,661,488,713,620,623,369,"2"
632,500,580,577,600,731,624,592,"2"
591,571,486,517,478,617,634,731,"2"
705,570,591,519,472,586,579,628,"2"
547,507,593,765,486,697,550,671,"2"
822,618,719,551,630,519,698,592,"2"
552,665,491,540,538,549,666,662,"2"
621,605,574,529,702,691,757,750,"2"
629,521,628,671,630,639,432,508,"2"
559,485,766,569,635,565,605,532,"2"
