"V1","V2","V3"
622,728,"2"
575,633,"2"
624,535,"2"
534,640,"2"
634,605,"2"
492,538,"2"
639,588,"2"
590,621,"2"
610,624,"2"
534,498,"2"
596,604,"2"
556,575,"2"
579,588,"2"
586,564,"2"
626,626,"2"
639,625,"2"
606,602,"2"
721,551,"2"
534,655,"2"
628,514,"2"
611,608,"2"
561,632,"2"
604,639,"2"
682,535,"2"
616,636,"2"
619,584,"2"
544,668,"2"
637,544,"2"
592,629,"2"
603,586,"2"
533,605,"2"
656,555,"2"
609,586,"2"
664,521,"2"
609,571,"2"
585,649,"2"
732,668,"2"
620,559,"2"
608,688,"2"
530,497,"2"
622,686,"2"
650,609,"2"
640,644,"2"
599,584,"2"
650,577,"2"
556,520,"2"
679,665,"2"
676,535,"2"
636,610,"2"
605,555,"2"
539,642,"2"
554,519,"2"
463,442,"2"
560,603,"2"
569,596,"2"
647,492,"2"
624,562,"2"
558,555,"2"
643,629,"2"
518,613,"2"
540,591,"2"
514,549,"2"
575,518,"2"
579,613,"2"
510,627,"2"
649,534,"2"
552,625,"2"
649,584,"2"
613,658,"2"
646,638,"2"
572,641,"2"
615,630,"2"
611,587,"2"
591,606,"2"
613,552,"2"
560,629,"2"
586,655,"2"
606,665,"2"
578,542,"2"
606,629,"2"
526,718,"2"
526,636,"2"
594,592,"2"
541,517,"2"
613,580,"2"
498,536,"2"
556,615,"2"
599,607,"2"
608,592,"2"
662,614,"2"
648,506,"2"
626,686,"2"
620,552,"2"
584,578,"2"
615,637,"2"
569,655,"2"
623,637,"2"
503,654,"2"
554,562,"2"
631,667,"2"
531,585,"2"
609,588,"2"
593,591,"2"
577,603,"2"
578,606,"2"
627,667,"2"
595,611,"2"
508,608,"2"
571,625,"2"
615,616,"2"
658,639,"2"
569,547,"2"
605,558,"2"
505,618,"2"
565,639,"2"
613,581,"2"
641,625,"2"
475,517,"2"
628,677,"2"
586,583,"2"
593,610,"2"
645,642,"2"
627,640,"2"
718,608,"2"
625,569,"2"
590,594,"2"
606,644,"2"
683,582,"2"
656,664,"2"
622,591,"2"
587,660,"2"
533,580,"2"
702,627,"2"
601,685,"2"
563,614,"2"
603,708,"2"
594,546,"2"
701,615,"2"
502,596,"2"
619,658,"2"
540,629,"2"
635,624,"2"
555,553,"2"
520,637,"2"
572,567,"2"
592,624,"2"
707,576,"2"
573,569,"2"
562,643,"2"
600,588,"2"
535,622,"2"
543,545,"2"
660,592,"2"
597,547,"2"
617,580,"2"
608,577,"2"
674,572,"2"
562,602,"2"
603,622,"2"
576,632,"2"
570,553,"2"
603,593,"2"
524,623,"2"
612,579,"2"
556,585,"2"
590,647,"2"
665,578,"2"
552,680,"2"
546,582,"2"
554,621,"2"
684,667,"2"
659,637,"2"
567,672,"2"
578,658,"2"
622,524,"2"
592,637,"2"
664,685,"2"
682,618,"2"
584,638,"2"
625,577,"2"
584,587,"2"
608,620,"2"
638,656,"2"
564,613,"2"
663,556,"2"
551,573,"2"
594,541,"2"
579,701,"2"
640,587,"2"
612,577,"2"
567,589,"2"
543,609,"2"
529,543,"2"
515,547,"2"
673,577,"2"
566,686,"2"
558,678,"2"
542,485,"2"
637,536,"2"
595,555,"2"
537,543,"2"
546,571,"2"
574,546,"2"
544,579,"2"
684,610,"2"
573,632,"2"
595,552,"2"
616,616,"2"
572,612,"2"
662,530,"2"
527,707,"2"
518,544,"2"
566,508,"2"
662,607,"2"
582,629,"2"
594,577,"2"
608,682,"2"
539,539,"2"
547,617,"2"
578,579,"2"
703,501,"2"
617,667,"2"
614,630,"2"
623,635,"2"
568,671,"2"
579,550,"2"
665,635,"2"
672,665,"2"
603,635,"2"
586,646,"2"
609,641,"2"
587,655,"2"
565,672,"2"
669,589,"2"
633,498,"2"
552,716,"2"
621,580,"2"
622,545,"2"
603,643,"2"
603,629,"2"
583,555,"2"
564,483,"2"
673,570,"2"
531,621,"2"
574,595,"2"
594,637,"2"
652,577,"2"
564,573,"2"
649,545,"2"
531,579,"2"
605,621,"2"
669,561,"2"
594,580,"2"
657,632,"2"
545,626,"2"
725,673,"2"
719,579,"2"
607,586,"2"
652,533,"2"
579,678,"2"
664,581,"2"
579,575,"2"
642,652,"2"
573,532,"2"
565,599,"2"
668,625,"2"
646,568,"2"
486,595,"2"
628,618,"2"
732,568,"2"
641,603,"2"
441,554,"2"
562,526,"2"
562,568,"2"
691,555,"2"
597,658,"2"
593,601,"2"
599,616,"2"
638,630,"2"
606,624,"2"
578,621,"2"
610,583,"2"
481,550,"2"
640,555,"2"
575,647,"2"
591,645,"2"
638,539,"2"
615,516,"2"
660,586,"2"
530,557,"2"
581,560,"2"
561,610,"2"
538,575,"2"
669,462,"2"
639,617,"2"
600,631,"2"
616,540,"2"
647,509,"2"
488,553,"2"
692,631,"2"
633,608,"2"
