"V1","V2","V3","V4","V5","V6","V7","V8","V9"
593,473,579,345,551,543,528,426,"1"
468,716,598,411,516,455,519,452,"1"
388,521,546,550,563,587,539,568,"1"
468,619,472,498,439,512,589,451,"1"
541,485,453,501,387,552,569,576,"1"
496,388,559,469,494,640,624,439,"1"
517,470,286,590,382,504,410,319,"1"
529,323,540,657,476,620,530,509,"1"
638,532,529,443,539,529,547,530,"1"
458,494,415,521,453,481,416,521,"1"
329,574,487,423,505,446,634,570,"1"
514,393,512,458,527,492,443,494,"1"
465,651,421,522,612,598,508,334,"1"
449,553,484,325,550,462,532,527,"1"
522,562,493,568,535,442,428,461,"1"
388,537,425,483,453,385,452,528,"1"
468,367,443,455,472,600,535,424,"1"
518,514,466,415,509,411,481,610,"1"
692,499,520,506,658,531,429,408,"1"
627,459,487,617,483,349,628,486,"1"
432,434,537,544,375,464,549,346,"1"
475,541,345,359,442,470,554,511,"1"
458,426,513,619,436,560,487,409,"1"
463,519,517,496,435,625,603,423,"1"
506,439,558,511,467,445,579,486,"1"
698,435,500,478,657,337,446,470,"1"
367,704,438,546,579,444,535,622,"1"
501,537,568,508,501,564,362,511,"1"
478,301,431,513,474,609,423,400,"1"
532,488,546,505,584,477,568,505,"1"
444,470,388,467,537,431,388,670,"1"
520,537,483,561,453,510,507,614,"1"
680,527,487,560,577,516,453,435,"1"
434,601,434,578,472,485,367,460,"1"
417,504,714,545,533,428,590,551,"1"
439,564,457,486,506,457,465,567,"1"
579,460,516,414,593,487,406,626,"1"
500,550,616,505,577,509,481,488,"1"
544,600,442,410,305,554,467,379,"1"
462,589,542,486,499,372,552,556,"1"
509,461,539,533,567,490,541,492,"1"
261,513,552,438,385,405,529,486,"1"
491,554,532,565,464,470,391,541,"1"
554,438,430,466,438,518,487,423,"1"
371,530,588,522,525,575,377,516,"1"
599,528,475,526,446,444,518,500,"1"
478,515,424,484,390,543,473,587,"1"
488,542,510,416,533,576,404,410,"1"
486,495,514,480,536,514,554,594,"1"
552,537,537,382,477,476,506,525,"1"
540,601,587,584,573,451,494,599,"1"
416,353,579,419,629,509,410,524,"1"
505,554,449,575,526,468,570,514,"1"
542,485,560,424,584,589,558,587,"1"
431,486,462,489,677,468,442,472,"1"
457,509,577,540,659,460,637,580,"1"
540,645,590,498,528,479,457,563,"1"
570,489,469,482,534,538,482,479,"1"
377,379,480,625,397,593,481,470,"1"
516,608,388,498,468,471,445,392,"1"
633,557,557,603,603,538,480,499,"1"
508,478,618,370,470,451,432,514,"1"
554,428,521,542,520,491,505,674,"1"
430,471,537,476,547,479,572,527,"1"
488,614,472,396,560,412,375,643,"1"
519,412,405,529,636,327,763,578,"1"
474,503,440,513,570,434,430,349,"1"
592,533,595,476,466,437,506,425,"1"
590,338,505,541,522,476,381,554,"1"
454,497,524,617,599,505,634,479,"1"
443,540,554,492,563,422,411,628,"1"
581,402,565,596,410,360,388,573,"1"
437,327,383,417,568,493,472,421,"1"
505,480,436,374,586,376,642,423,"1"
604,525,477,521,576,568,651,386,"1"
386,573,521,435,564,396,497,530,"1"
484,477,545,515,393,501,401,525,"1"
552,559,505,384,361,522,407,478,"1"
414,451,566,480,398,618,473,426,"1"
613,472,453,569,546,540,725,450,"1"
496,324,492,672,564,481,551,527,"1"
708,593,632,604,300,529,474,355,"1"
546,430,436,374,503,482,594,384,"1"
485,491,569,495,537,449,480,475,"1"
604,632,658,592,550,460,458,451,"1"
455,557,526,519,455,470,446,573,"1"
529,457,570,577,456,534,540,497,"1"
394,427,539,574,467,596,462,522,"1"
544,581,436,419,532,577,575,445,"1"
492,594,500,464,418,372,463,595,"1"
569,479,533,514,554,393,463,430,"1"
437,441,509,444,518,391,506,464,"1"
459,345,541,513,473,552,621,395,"1"
537,470,615,423,432,485,514,539,"1"
527,562,520,587,448,463,560,540,"1"
447,432,530,480,513,665,551,544,"1"
511,495,512,481,565,416,542,477,"1"
549,590,472,452,403,526,489,496,"1"
493,488,428,555,505,504,469,518,"1"
348,511,468,477,486,353,505,469,"1"
563,602,513,470,431,560,628,428,"1"
556,590,464,498,504,451,492,463,"1"
523,466,672,575,601,529,601,514,"1"
541,580,530,447,473,530,512,444,"1"
403,486,598,486,500,380,415,447,"1"
544,470,513,567,582,671,508,518,"1"
416,612,533,348,513,383,614,458,"1"
572,499,482,468,426,391,577,604,"1"
538,513,567,588,487,509,436,532,"1"
520,569,289,418,440,620,436,447,"1"
380,417,475,641,395,541,416,513,"1"
550,427,513,394,378,456,480,494,"1"
562,640,548,517,391,477,687,533,"1"
495,655,422,560,525,500,429,462,"1"
585,605,512,568,401,551,682,454,"1"
439,503,438,511,565,502,479,657,"1"
563,539,444,583,561,448,335,459,"1"
416,427,437,482,530,472,458,580,"1"
532,510,512,499,482,408,493,496,"1"
601,429,595,573,458,351,549,585,"1"
529,561,558,532,505,579,586,599,"1"
408,337,352,501,451,456,558,510,"1"
616,429,469,359,469,444,675,527,"1"
451,513,518,461,543,573,420,488,"1"
511,504,475,558,475,544,423,591,"1"
384,521,517,427,453,452,323,496,"1"
466,561,646,476,659,529,448,352,"1"
568,510,531,466,605,420,411,516,"1"
490,388,510,532,534,516,418,459,"1"
420,478,528,459,384,625,537,587,"1"
410,497,526,508,548,518,556,637,"1"
409,489,486,413,481,570,474,528,"1"
497,524,521,406,404,590,608,630,"1"
289,441,449,358,549,388,466,467,"1"
388,488,460,491,474,462,540,496,"1"
573,374,558,456,474,411,509,566,"1"
519,465,543,536,519,458,584,398,"1"
494,509,525,471,604,435,445,620,"1"
660,335,454,419,411,544,500,554,"1"
513,411,345,488,545,578,511,393,"1"
596,500,563,475,443,369,614,497,"1"
445,477,579,306,537,529,399,510,"1"
407,456,367,459,581,441,416,376,"1"
397,523,364,519,540,415,542,464,"1"
660,617,436,599,423,538,482,566,"1"
356,630,347,633,477,288,463,653,"1"
267,502,539,534,508,677,553,396,"1"
586,517,437,503,545,405,416,520,"1"
539,644,535,520,587,488,467,460,"1"
350,475,463,553,504,619,506,562,"1"
573,526,469,584,509,374,397,477,"1"
419,462,395,498,624,456,539,425,"1"
470,469,497,452,430,539,527,406,"1"
628,512,452,412,690,601,377,495,"1"
539,451,349,434,480,543,431,544,"1"
402,466,409,378,489,472,517,387,"1"
469,631,523,511,594,422,445,587,"1"
423,638,425,527,542,422,492,525,"1"
488,471,441,397,615,499,728,622,"1"
477,473,507,564,490,466,471,557,"1"
506,530,507,644,547,437,415,547,"1"
485,479,495,607,517,460,623,543,"1"
386,484,509,565,527,473,549,535,"1"
546,424,569,543,389,390,521,525,"1"
468,361,465,486,586,431,443,429,"1"
363,395,397,474,437,522,543,493,"1"
282,470,504,474,530,583,319,567,"1"
532,507,621,585,496,494,509,535,"1"
529,503,387,607,491,448,420,524,"1"
336,500,481,532,525,564,534,554,"1"
434,572,525,467,386,509,536,483,"1"
451,538,646,526,445,660,495,576,"1"
409,366,383,468,435,421,399,405,"1"
407,610,516,585,496,456,635,636,"1"
520,426,429,375,446,409,588,546,"1"
508,566,616,553,438,636,475,507,"1"
518,475,459,538,503,504,404,403,"1"
531,434,502,459,563,447,478,493,"1"
631,397,444,436,495,507,585,531,"1"
665,540,561,396,538,359,574,601,"1"
442,526,530,430,554,447,605,482,"1"
471,377,575,594,466,365,433,373,"1"
574,491,401,483,551,522,566,355,"1"
424,533,431,490,304,487,483,517,"1"
428,586,391,618,429,547,683,578,"1"
368,498,632,470,387,409,445,645,"1"
513,506,460,530,495,528,522,437,"1"
603,529,568,517,497,511,486,593,"1"
452,474,468,609,473,517,441,459,"1"
507,459,429,404,479,541,441,535,"1"
526,573,533,497,525,338,573,563,"1"
548,612,454,546,638,609,650,553,"1"
399,510,425,581,497,444,541,280,"1"
475,676,401,567,355,594,439,490,"1"
336,468,402,489,581,355,399,456,"1"
384,477,444,396,510,608,482,564,"1"
564,623,429,544,519,402,496,359,"1"
517,455,512,573,539,482,605,366,"1"
501,558,406,529,410,496,351,546,"1"
479,652,477,590,406,383,441,543,"1"
518,497,518,575,583,579,461,558,"1"
494,520,407,499,564,463,462,430,"1"
360,589,545,332,406,671,486,577,"1"
388,381,500,445,526,363,616,587,"1"
614,453,431,402,497,589,425,540,"1"
416,433,680,373,472,461,475,536,"1"
591,398,412,508,378,470,489,488,"1"
544,495,549,430,410,461,501,403,"1"
424,429,355,636,521,501,627,493,"1"
363,412,436,297,485,490,479,390,"1"
418,526,587,482,651,567,544,396,"1"
552,342,502,606,516,691,584,370,"1"
524,483,424,605,570,485,523,489,"1"
628,473,532,356,622,574,590,524,"1"
472,374,462,653,372,551,638,534,"1"
639,499,494,486,661,502,467,523,"1"
535,557,287,542,555,577,625,509,"1"
440,444,535,438,559,509,545,459,"1"
517,520,358,445,434,559,549,368,"1"
696,558,496,512,623,464,423,374,"1"
525,424,460,675,560,570,566,525,"1"
434,523,549,469,381,427,466,509,"1"
595,482,495,419,406,533,548,434,"1"
524,444,556,675,544,573,459,466,"1"
462,459,498,605,456,356,512,521,"1"
654,443,449,631,346,487,424,575,"1"
541,587,476,503,599,463,468,384,"1"
446,491,605,503,380,569,504,525,"1"
325,486,550,425,596,484,430,426,"1"
459,433,568,550,391,533,525,431,"1"
514,568,589,609,399,407,497,464,"1"
461,582,469,310,571,609,482,570,"1"
494,660,450,409,456,539,572,508,"1"
462,510,529,353,474,472,432,538,"1"
437,502,342,512,503,548,504,505,"1"
396,575,466,523,461,513,487,683,"1"
401,468,473,339,594,444,353,513,"1"
452,540,486,471,525,489,496,579,"1"
676,615,538,645,434,402,537,573,"1"
364,509,488,473,372,604,467,442,"1"
550,547,347,372,413,404,414,536,"1"
691,430,449,465,396,391,531,559,"1"
569,534,485,546,412,596,651,617,"1"
538,542,549,546,465,485,523,468,"1"
452,409,551,397,630,438,477,407,"1"
542,627,471,453,377,527,409,418,"1"
286,499,477,590,457,385,580,544,"1"
408,494,416,597,410,511,540,433,"1"
493,444,368,517,537,530,419,548,"1"
430,565,539,403,528,451,528,533,"1"
648,532,513,438,395,492,578,446,"1"
434,488,519,577,452,645,488,495,"1"
431,554,575,557,456,522,463,527,"1"
665,410,486,439,477,607,544,627,"1"
471,552,476,532,529,492,426,461,"1"
602,561,499,323,553,580,470,455,"1"
460,629,375,793,541,495,494,459,"1"
618,569,508,504,561,500,489,457,"1"
581,585,431,609,711,532,476,463,"1"
521,475,392,462,361,655,514,524,"1"
404,403,553,437,519,366,468,380,"1"
537,464,499,465,525,552,499,581,"1"
603,668,518,549,565,567,441,485,"1"
367,509,561,426,560,537,514,373,"1"
359,612,501,457,546,457,494,356,"1"
274,493,447,381,516,519,385,442,"1"
428,451,472,535,545,484,515,668,"1"
412,454,531,678,531,379,585,358,"1"
566,401,423,442,383,441,597,500,"1"
363,620,575,469,474,542,702,568,"1"
541,398,436,516,570,582,561,438,"1"
559,640,613,489,468,396,554,539,"1"
511,511,391,433,467,503,500,472,"1"
495,473,524,475,474,481,544,528,"1"
585,271,463,501,446,474,610,618,"1"
450,524,562,462,500,330,558,573,"1"
458,584,415,534,544,448,483,431,"1"
462,472,597,557,518,461,520,645,"1"
421,526,469,525,704,431,532,424,"1"
517,486,387,614,509,547,450,554,"1"
616,537,460,605,396,369,554,595,"1"
487,475,337,407,469,521,541,576,"1"
514,371,481,553,557,566,432,475,"1"
501,512,526,460,612,430,529,551,"1"
583,479,383,433,473,422,367,505,"1"
560,608,394,597,502,478,480,526,"1"
377,498,458,476,603,455,433,609,"1"
502,487,396,509,338,510,559,769,"1"
423,463,549,528,375,502,581,474,"1"
409,542,497,353,408,388,425,525,"1"
516,376,468,526,374,451,464,549,"1"
451,528,561,459,585,565,476,464,"1"
418,594,413,468,543,540,538,488,"1"
467,463,337,367,389,425,448,525,"1"
509,454,500,483,483,460,330,636,"1"
409,503,418,337,416,584,527,620,"1"
455,572,477,392,472,540,504,431,"1"
602,428,416,395,444,497,422,494,"1"
441,505,416,415,534,487,653,451,"1"
309,507,508,596,436,545,501,389,"1"
387,464,526,503,603,493,408,458,"1"
443,458,682,492,572,568,477,431,"1"
500,560,472,489,359,608,531,495,"1"
488,473,620,527,547,499,596,511,"1"
476,495,570,566,517,511,597,522,"1"
342,478,622,451,552,538,545,400,"1"
660,497,540,495,516,498,552,591,"1"
662,449,463,286,554,568,493,550,"1"
463,682,499,552,470,454,511,446,"1"
523,604,465,491,572,515,414,616,"1"
503,456,444,408,663,546,538,541,"1"
480,607,605,372,524,472,437,526,"1"
506,527,612,405,667,533,447,451,"1"
530,578,561,525,455,370,511,493,"1"
731,538,568,583,446,523,581,483,"1"
464,499,531,427,405,492,480,441,"1"
447,492,504,433,570,550,597,483,"1"
509,510,604,412,486,581,463,434,"1"
542,552,398,580,438,552,547,495,"1"
623,550,347,511,439,506,509,466,"1"
394,520,576,399,401,353,526,501,"1"
495,474,486,575,507,567,465,364,"1"
547,458,372,570,473,548,355,419,"1"
425,515,401,509,601,391,541,432,"1"
574,668,449,341,496,336,420,546,"1"
505,398,534,454,552,532,489,540,"1"
518,459,468,523,628,408,613,593,"1"
693,512,478,678,576,597,546,540,"2"
457,648,596,600,570,513,494,611,"2"
626,657,714,569,511,599,641,720,"2"
665,518,607,626,543,530,561,529,"2"
620,550,593,666,613,554,566,471,"2"
683,561,549,697,684,654,601,588,"2"
677,585,640,598,642,566,571,663,"2"
578,477,540,643,626,521,706,556,"2"
513,635,530,623,534,721,532,688,"2"
589,623,607,657,513,650,625,569,"2"
721,701,747,522,504,753,577,530,"2"
716,554,432,555,583,558,551,520,"2"
655,628,676,645,540,463,596,618,"2"
596,569,588,470,398,642,643,538,"2"
673,607,521,618,516,494,860,557,"2"
478,456,693,459,616,699,564,583,"2"
635,467,570,582,506,634,517,593,"2"
489,619,554,636,583,582,618,623,"2"
534,608,697,642,451,624,681,526,"2"
552,592,519,642,608,672,612,620,"2"
677,534,670,631,681,581,719,674,"2"
635,580,470,438,628,524,690,662,"2"
590,725,497,540,577,635,460,619,"2"
524,514,536,612,635,548,444,694,"2"
552,750,676,590,621,572,647,558,"2"
655,602,520,653,622,649,632,701,"2"
577,658,556,580,534,603,702,482,"2"
597,524,524,615,421,550,606,555,"2"
656,535,685,618,486,771,548,683,"2"
651,579,547,482,609,660,454,540,"2"
688,593,552,658,684,595,533,564,"2"
550,641,660,603,615,538,506,770,"2"
563,679,726,660,404,670,610,624,"2"
610,610,547,569,636,635,619,613,"2"
526,577,678,670,613,781,596,640,"2"
541,603,387,643,695,656,471,453,"2"
527,538,675,515,512,641,639,561,"2"
573,558,525,744,425,564,676,603,"2"
718,725,553,553,600,447,633,692,"2"
641,543,564,705,474,598,717,479,"2"
745,628,658,662,561,626,570,570,"2"
714,540,677,663,632,507,635,682,"2"
771,469,585,523,597,523,639,582,"2"
619,429,506,566,627,654,544,463,"2"
692,520,722,643,513,461,579,627,"2"
605,584,601,642,750,559,643,614,"2"
603,625,690,771,555,553,637,609,"2"
581,492,672,648,607,522,590,601,"2"
779,656,683,693,612,697,707,443,"2"
609,725,703,598,775,590,732,650,"2"
696,600,569,741,564,640,589,652,"2"
386,659,493,656,646,629,637,554,"2"
576,585,669,514,650,534,575,584,"2"
626,665,603,550,678,487,706,715,"2"
500,568,459,528,794,675,556,754,"2"
768,633,646,599,670,697,562,518,"2"
547,547,544,521,635,513,578,507,"2"
605,444,602,641,466,699,736,583,"2"
621,594,650,663,646,602,573,648,"2"
742,669,557,562,663,608,597,559,"2"
604,686,656,613,738,618,663,603,"2"
638,602,569,524,708,533,627,535,"2"
630,578,498,508,654,604,780,516,"2"
657,572,654,415,476,542,580,560,"2"
583,702,556,520,633,692,711,748,"2"
540,678,566,552,645,641,521,524,"2"
587,640,727,497,592,483,584,690,"2"
621,656,573,575,582,672,533,603,"2"
567,718,671,541,605,667,695,630,"2"
469,522,604,575,536,600,604,648,"2"
771,631,603,529,544,552,672,699,"2"
637,781,717,673,664,522,603,467,"2"
555,522,729,642,658,505,658,587,"2"
637,653,598,475,646,767,497,595,"2"
638,538,580,587,582,583,709,621,"2"
575,635,462,514,530,608,586,516,"2"
736,602,498,591,509,614,532,559,"2"
346,560,589,527,652,517,530,704,"2"
557,570,676,679,405,572,646,664,"2"
492,432,513,441,537,612,621,588,"2"
747,668,657,642,586,549,623,577,"2"
526,638,539,666,576,729,380,759,"2"
649,590,540,512,641,603,427,579,"2"
655,680,608,585,505,755,514,587,"2"
614,558,605,629,566,501,699,570,"2"
687,608,648,451,473,563,415,506,"2"
475,780,713,554,568,656,557,480,"2"
738,632,724,612,575,623,586,731,"2"
614,666,697,575,546,581,591,646,"2"
700,476,603,452,700,622,545,662,"2"
600,594,723,611,548,702,573,606,"2"
593,655,558,626,337,658,632,635,"2"
592,600,575,591,567,638,664,577,"2"
502,584,565,457,505,534,583,482,"2"
707,657,684,593,688,752,560,611,"2"
708,635,602,478,613,639,727,674,"2"
604,520,536,601,530,425,601,634,"2"
616,419,617,561,629,490,594,785,"2"
684,564,559,509,740,651,621,631,"2"
552,632,696,623,608,644,708,519,"2"
632,648,705,574,457,516,643,685,"2"
631,682,553,692,576,670,715,569,"2"
781,517,623,628,662,769,598,689,"2"
619,351,578,560,631,573,551,661,"2"
587,699,653,499,606,576,657,608,"2"
574,501,587,621,683,362,568,615,"2"
445,486,769,536,496,750,501,676,"2"
638,693,489,655,623,580,612,570,"2"
647,649,596,563,634,575,623,543,"2"
555,552,601,511,508,675,454,636,"2"
542,537,676,701,566,635,662,593,"2"
669,535,534,591,679,505,563,573,"2"
595,563,674,558,588,674,756,644,"2"
637,598,554,581,594,578,651,630,"2"
493,525,721,519,641,743,635,585,"2"
533,670,739,595,596,551,584,589,"2"
541,503,571,679,464,429,592,570,"2"
498,606,671,593,738,709,649,564,"2"
593,574,515,654,583,582,589,632,"2"
557,444,638,641,498,623,643,559,"2"
623,803,495,748,678,665,714,764,"2"
646,674,567,530,557,642,549,708,"2"
733,608,678,521,593,651,512,601,"2"
593,632,502,441,484,657,385,532,"2"
717,612,513,656,605,709,519,512,"2"
667,692,535,573,561,609,692,651,"2"
571,568,619,625,742,514,740,604,"2"
651,599,701,522,546,695,653,572,"2"
513,528,405,522,586,624,568,543,"2"
601,633,763,524,665,559,616,548,"2"
605,585,586,566,568,569,514,531,"2"
661,457,594,693,652,575,652,620,"2"
557,542,524,595,648,380,478,595,"2"
654,775,640,598,699,558,637,562,"2"
686,499,417,740,563,717,598,802,"2"
543,682,529,550,614,504,680,614,"2"
628,627,610,622,580,530,699,609,"2"
467,513,593,584,678,543,603,632,"2"
608,683,706,404,604,723,533,801,"2"
607,570,458,592,639,457,640,620,"2"
503,478,556,563,609,637,578,616,"2"
434,661,593,603,443,691,761,549,"2"
675,636,805,703,599,747,545,491,"2"
490,675,732,568,582,499,569,522,"2"
700,560,613,514,628,688,588,738,"2"
532,556,647,529,641,480,599,734,"2"
533,539,432,457,620,740,478,695,"2"
486,536,580,423,671,571,622,609,"2"
729,601,622,590,608,517,651,767,"2"
457,704,590,716,633,566,773,530,"2"
460,455,622,599,661,750,635,485,"2"
583,594,549,478,558,649,513,448,"2"
598,596,582,732,743,601,617,653,"2"
646,670,501,467,603,635,731,656,"2"
678,768,678,513,614,711,584,608,"2"
702,707,591,681,854,699,418,665,"2"
610,799,633,626,575,529,553,754,"2"
720,551,672,645,679,582,709,639,"2"
634,498,520,486,636,562,585,484,"2"
535,702,527,668,580,621,708,795,"2"
673,519,405,577,510,637,633,634,"2"
516,707,626,604,723,487,731,583,"2"
515,546,581,536,437,485,725,489,"2"
692,661,597,540,720,551,659,512,"2"
607,630,684,636,659,648,617,623,"2"
737,632,578,637,549,547,621,494,"2"
565,591,714,666,645,611,527,496,"2"
473,567,515,593,475,753,668,709,"2"
572,605,576,568,646,503,453,552,"2"
499,684,673,691,572,600,595,499,"2"
666,449,619,631,616,667,493,688,"2"
500,585,612,635,829,787,610,601,"2"
644,784,557,610,523,586,710,513,"2"
543,578,610,573,577,506,652,566,"2"
556,619,686,624,735,636,556,692,"2"
590,509,580,610,655,515,556,631,"2"
589,761,686,508,556,603,567,656,"2"
584,664,676,527,576,595,502,655,"2"
443,469,539,693,579,548,502,542,"2"
656,608,501,683,680,426,548,624,"2"
584,497,608,571,686,585,623,490,"2"
660,584,735,744,641,452,541,661,"2"
524,440,657,584,466,566,665,614,"2"
575,498,581,515,618,443,883,591,"2"
664,635,536,646,627,568,541,675,"2"
652,409,592,511,561,586,649,560,"2"
707,615,642,472,776,523,627,563,"2"
707,576,570,746,695,611,629,599,"2"
614,546,677,607,473,662,604,530,"2"
531,541,667,648,732,672,581,613,"2"
701,796,683,694,673,555,421,623,"2"
657,455,657,364,482,514,600,699,"2"
552,583,537,575,525,479,636,572,"2"
611,745,634,574,523,624,626,651,"2"
609,573,646,518,673,508,518,569,"2"
733,595,660,448,646,693,540,563,"2"
653,580,608,531,680,518,759,561,"2"
642,479,592,756,584,625,587,493,"2"
539,586,644,593,665,528,527,570,"2"
637,523,501,759,598,623,594,510,"2"
531,684,635,471,632,540,558,575,"2"
569,721,668,690,656,585,561,603,"2"
560,394,686,606,666,542,552,623,"2"
482,752,776,462,714,523,536,581,"2"
601,664,627,683,590,641,764,653,"2"
739,665,589,630,551,602,588,650,"2"
610,614,613,654,676,640,624,505,"2"
480,673,590,512,578,579,420,570,"2"
671,586,583,500,597,711,700,592,"2"
765,599,611,650,582,547,425,603,"2"
819,406,682,644,555,588,577,596,"2"
682,626,612,691,749,667,542,640,"2"
651,532,660,639,519,591,625,742,"2"
705,607,563,523,818,497,606,706,"2"
557,504,608,706,640,620,607,645,"2"
516,777,460,636,545,545,692,644,"2"
585,676,556,530,528,698,610,703,"2"
687,709,801,543,710,677,645,485,"2"
524,537,508,549,579,550,734,589,"2"
659,695,475,599,737,614,516,473,"2"
695,686,630,713,623,503,603,679,"2"
747,597,609,609,438,722,670,420,"2"
546,497,536,617,613,545,663,568,"2"
832,524,626,581,524,424,658,537,"2"
576,611,567,695,659,720,599,532,"2"
500,594,608,527,508,607,617,525,"2"
593,589,682,572,616,535,552,519,"2"
659,597,547,546,529,667,606,562,"2"
601,621,667,712,535,578,602,604,"2"
668,634,606,542,740,603,538,616,"2"
558,561,715,628,473,536,720,641,"2"
660,484,683,590,634,624,607,618,"2"
742,660,552,549,484,607,507,616,"2"
462,542,510,544,519,482,428,630,"2"
565,585,804,753,532,557,507,559,"2"
510,550,563,560,556,583,488,593,"2"
462,708,622,674,631,569,500,518,"2"
574,592,650,591,569,654,542,471,"2"
621,545,740,770,591,469,581,718,"2"
629,599,600,559,672,435,512,613,"2"
593,666,611,454,684,599,604,746,"2"
614,690,578,599,657,563,600,695,"2"
543,590,543,551,676,601,569,596,"2"
729,501,584,588,653,686,646,668,"2"
541,594,728,591,563,699,579,631,"2"
685,499,650,539,558,614,433,516,"2"
552,498,477,551,668,525,682,637,"2"
668,618,644,525,441,610,633,563,"2"
412,647,762,649,500,463,738,733,"2"
539,574,707,604,590,714,562,543,"2"
537,705,614,611,610,504,535,611,"2"
567,548,652,666,588,539,626,546,"2"
757,674,611,728,601,362,546,527,"2"
680,629,650,675,521,481,567,568,"2"
648,603,640,572,711,669,654,568,"2"
660,618,614,496,705,494,560,617,"2"
530,746,724,668,676,636,479,499,"2"
661,600,672,603,607,544,545,546,"2"
647,516,687,670,776,512,569,720,"2"
539,621,539,492,466,558,652,535,"2"
557,542,698,670,515,564,566,603,"2"
683,536,708,589,503,727,689,632,"2"
644,592,583,572,686,630,589,637,"2"
683,496,531,480,611,541,656,584,"2"
699,484,406,612,584,596,616,546,"2"
585,443,660,522,579,609,706,505,"2"
698,653,564,499,501,665,714,478,"2"
424,605,480,494,537,606,502,703,"2"
438,575,571,448,605,616,591,531,"2"
502,718,566,566,546,553,514,416,"2"
599,607,595,644,435,591,672,604,"2"
456,488,639,565,526,644,543,509,"2"
664,555,573,391,508,611,719,634,"2"
672,662,585,607,636,646,706,499,"2"
636,653,443,694,494,543,612,565,"2"
475,689,554,752,538,637,755,612,"2"
579,542,670,407,685,597,630,683,"2"
766,595,756,669,742,487,452,576,"2"
663,629,621,619,542,571,669,625,"2"
694,615,639,674,588,525,628,664,"2"
598,621,542,616,553,640,641,695,"2"
440,635,628,621,580,546,523,697,"2"
644,655,609,669,597,700,571,635,"2"
522,687,706,682,589,655,509,544,"2"
664,692,557,509,675,491,579,720,"2"
693,622,490,633,567,545,677,573,"2"
711,616,395,642,497,663,564,492,"2"
472,475,637,503,567,458,589,391,"2"
538,496,470,482,459,564,649,618,"2"
665,554,639,593,528,503,684,769,"2"
639,585,605,482,573,639,684,592,"2"
585,514,642,607,613,544,571,769,"2"
562,654,561,675,587,506,634,746,"2"
615,603,714,599,511,659,554,539,"2"
605,452,724,566,605,710,593,438,"2"
515,545,616,650,460,687,594,624,"2"
583,709,651,601,590,612,614,637,"2"
538,647,633,573,542,410,413,608,"2"
605,702,575,495,485,570,644,558,"2"
613,617,722,633,657,673,609,591,"2"
547,665,584,611,576,604,584,649,"2"
452,523,670,435,453,653,626,593,"2"
532,593,580,676,560,597,623,504,"2"
620,533,495,784,635,553,689,625,"2"
652,403,660,459,696,508,483,620,"2"
613,425,627,501,566,612,399,579,"2"
578,713,653,651,769,448,555,684,"2"
585,626,643,705,661,574,673,506,"2"
517,671,586,503,697,522,601,734,"2"
656,555,708,542,622,662,611,567,"2"
695,615,664,638,632,552,526,707,"2"
553,729,698,607,636,556,580,557,"2"
417,585,690,581,607,678,616,566,"2"
670,592,615,566,504,621,662,428,"2"
600,629,551,589,684,702,654,592,"2"
764,545,587,610,659,545,569,488,"2"
466,664,547,537,671,713,685,585,"2"
565,570,549,556,481,598,545,565,"2"
781,672,739,580,589,829,454,499,"2"
634,514,603,654,678,494,545,645,"2"
653,553,653,485,521,679,631,564,"2"
600,595,726,577,662,631,484,701,"2"
618,550,555,645,466,559,537,589,"2"
610,663,521,656,568,650,672,653,"2"
613,584,608,455,598,687,658,636,"2"
557,378,523,611,584,556,655,641,"2"
504,607,697,655,642,704,725,485,"2"
510,543,710,627,677,731,642,521,"2"
504,666,584,684,572,578,421,515,"2"
626,510,453,477,524,625,639,525,"2"
534,628,547,567,540,504,577,594,"2"
643,513,577,624,587,542,699,602,"2"
683,606,521,637,676,723,549,620,"2"
567,478,490,506,511,511,625,558,"2"
657,665,570,599,642,475,725,575,"2"
579,632,648,644,531,686,604,603,"2"
654,748,598,685,622,582,555,574,"2"
650,666,640,357,542,470,666,593,"2"
615,657,518,434,597,653,682,711,"2"
774,617,623,573,485,571,729,500,"2"
529,634,409,621,583,722,652,472,"2"
555,566,490,644,715,658,554,637,"2"
551,548,635,547,478,563,588,546,"2"
535,720,595,681,608,590,635,516,"2"
695,699,620,661,420,563,719,525,"2"
667,693,724,652,493,553,609,452,"2"
752,630,542,555,531,519,544,605,"2"
546,711,586,709,689,662,563,635,"2"
703,528,489,765,719,556,552,464,"2"
501,539,622,571,487,531,680,594,"2"
461,632,510,552,526,608,504,643,"2"
677,718,719,780,684,405,503,586,"2"
701,724,588,626,628,629,472,690,"2"
530,578,555,626,568,533,512,570,"2"
626,531,747,619,631,641,659,637,"2"
625,686,590,547,553,658,670,537,"2"
770,670,697,577,664,624,619,522,"2"
549,540,735,562,605,652,647,470,"2"
690,579,616,581,628,552,594,555,"2"
587,804,627,439,787,656,438,582,"2"
477,613,543,607,583,668,672,586,"2"
652,750,527,414,628,718,584,601,"2"
491,616,500,544,663,614,623,710,"2"
581,746,742,481,607,599,570,626,"2"
452,455,504,536,624,658,659,612,"2"
674,706,721,547,609,635,746,553,"2"
675,564,570,669,637,618,498,656,"2"
544,723,676,662,655,699,536,594,"2"
570,708,594,725,591,566,676,456,"2"
592,616,496,538,556,673,627,505,"2"
644,594,528,533,468,387,687,649,"2"
