"V1","V2","V3"
588,628,"2"
654,638,"2"
625,622,"2"
605,599,"2"
617,567,"2"
580,649,"2"
632,557,"2"
570,592,"2"
610,595,"2"
593,584,"2"
597,595,"2"
537,621,"2"
634,569,"2"
584,622,"2"
553,579,"2"
584,587,"2"
628,607,"2"
578,618,"2"
631,648,"2"
550,600,"2"
603,596,"2"
623,603,"2"
582,572,"2"
533,594,"2"
637,572,"2"
593,579,"2"
594,559,"2"
604,572,"2"
605,581,"2"
662,608,"2"
621,624,"2"
609,566,"2"
671,649,"2"
650,633,"2"
559,612,"2"
585,659,"2"
637,578,"2"
567,591,"2"
633,596,"2"
629,590,"2"
579,555,"2"
597,603,"2"
597,617,"2"
589,611,"2"
626,566,"2"
599,614,"2"
572,600,"2"
603,600,"2"
610,612,"2"
609,589,"2"
604,557,"2"
573,601,"2"
583,607,"2"
597,612,"2"
586,614,"2"
564,572,"2"
582,539,"2"
625,600,"2"
579,615,"2"
605,624,"2"
595,612,"2"
596,577,"2"
602,603,"2"
586,599,"2"
600,582,"2"
622,646,"2"
584,590,"2"
571,641,"2"
563,561,"2"
693,615,"2"
613,664,"2"
609,618,"2"
608,628,"2"
523,616,"2"
590,609,"2"
591,569,"2"
611,583,"2"
629,641,"2"
617,544,"2"
595,612,"2"
588,609,"2"
586,630,"2"
599,612,"2"
569,548,"2"
669,612,"2"
551,628,"2"
577,560,"2"
643,575,"2"
574,615,"2"
658,601,"2"
616,564,"2"
528,653,"2"
610,581,"2"
593,649,"2"
644,588,"2"
633,607,"2"
535,609,"2"
604,610,"2"
652,613,"2"
544,596,"2"
584,608,"2"
530,567,"2"
622,575,"2"
603,562,"2"
612,595,"2"
552,601,"2"
550,570,"2"
607,596,"2"
617,597,"2"
580,561,"2"
602,615,"2"
614,598,"2"
557,645,"2"
541,576,"2"
606,598,"2"
576,624,"2"
609,614,"2"
595,559,"2"
587,584,"2"
568,572,"2"
604,603,"2"
592,550,"2"
603,607,"2"
641,589,"2"
645,628,"2"
599,621,"2"
609,586,"2"
584,617,"2"
630,612,"2"
586,589,"2"
573,629,"2"
583,646,"2"
588,601,"2"
575,626,"2"
611,572,"2"
583,595,"2"
585,634,"2"
625,622,"2"
630,570,"2"
594,606,"2"
629,604,"2"
606,568,"2"
575,629,"2"
582,587,"2"
568,576,"2"
600,602,"2"
567,529,"2"
604,599,"2"
607,608,"2"
610,593,"2"
650,597,"2"
593,576,"2"
594,599,"2"
608,570,"2"
559,574,"2"
656,631,"2"
577,633,"2"
616,585,"2"
596,670,"2"
611,628,"2"
601,607,"2"
645,495,"2"
640,558,"2"
537,604,"2"
598,659,"2"
587,604,"2"
565,578,"2"
582,619,"2"
572,610,"2"
626,570,"2"
572,557,"2"
644,579,"2"
617,655,"2"
649,559,"2"
619,582,"2"
602,589,"2"
594,685,"2"
597,588,"2"
595,602,"2"
630,668,"2"
673,535,"2"
590,603,"2"
561,599,"2"
581,566,"2"
556,563,"2"
556,656,"2"
639,533,"2"
609,537,"2"
574,599,"2"
569,624,"2"
659,650,"2"
594,602,"2"
538,600,"2"
587,558,"2"
628,572,"2"
603,614,"2"
594,605,"2"
592,552,"2"
646,597,"2"
594,602,"2"
569,628,"2"
594,653,"2"
556,565,"2"
623,586,"2"
611,613,"2"
600,609,"2"
606,609,"2"
600,591,"2"
650,552,"2"
640,613,"2"
655,641,"2"
571,624,"2"
640,622,"2"
599,504,"2"
541,612,"2"
589,577,"2"
591,556,"2"
572,577,"2"
601,605,"2"
601,625,"2"
630,610,"2"
576,611,"2"
651,568,"2"
605,603,"2"
610,583,"2"
579,660,"2"
566,622,"2"
623,594,"2"
577,657,"2"
641,624,"2"
637,624,"2"
587,617,"2"
613,607,"2"
569,589,"2"
651,605,"2"
611,594,"2"
616,645,"2"
599,575,"2"
623,575,"2"
581,605,"2"
591,579,"2"
590,592,"2"
563,591,"2"
597,591,"2"
650,596,"2"
606,600,"2"
663,560,"2"
582,578,"2"
605,574,"2"
571,578,"2"
641,633,"2"
610,565,"2"
594,586,"2"
592,615,"2"
597,596,"2"
614,592,"2"
626,595,"2"
604,591,"2"
589,610,"2"
529,607,"2"
632,589,"2"
590,617,"2"
571,619,"2"
640,600,"2"
587,566,"2"
653,578,"2"
545,626,"2"
609,625,"2"
582,612,"2"
541,623,"2"
623,631,"2"
664,644,"2"
606,582,"2"
600,569,"2"
570,619,"2"
573,579,"2"
584,579,"2"
577,577,"2"
602,597,"2"
581,610,"2"
560,564,"2"
643,609,"2"
617,621,"2"
620,568,"2"
617,639,"2"
664,592,"2"
550,575,"2"
549,635,"2"
565,575,"2"
588,607,"2"
647,594,"2"
631,662,"2"
631,538,"2"
592,590,"2"
635,625,"2"
617,621,"2"
597,578,"2"
588,609,"2"
633,575,"2"
610,602,"2"
589,600,"2"
