"oz1","oz2","oz3","oz4","oz5","oz6","oz7","oz8","oz9","oz10","oz11","oz12","oz13","oz14","oz15","oz16","oz17","oz18","oz19","oz20","oz21","oz22","oz23","oz24","oz25","oz26","oz27","oz28","oz29","oz30","oz31","oz32","oz33","oz34","oz35","oz36","oz37","oz38","oz39","oz40","oz41","oz42","oz43","oz44","oz45","oz46","oz47","oz48","oz49","oz50","oz51","oz52","oz53","oz54","oz55","oz56","oz57","oz58","oz59","oz60","oz61","oz62","oz63","oz64","oz65","oz66","oz67","oz68","oz69","oz70","oz71","oz72","oz73","oz74","oz75","oz76","oz77","oz78","oz79","oz80","oz81","oz82","oz83","oz84","oz85","oz86","oz87","oz88","oz89","oz90","oz91","oz92","oz93","oz94","oz95","oz96","oz97","oz98","oz99","oz100","binaryClass"
1.371117,1.230252,1.346645,0.356767,1.90764,0.037515,0.298688,1.489809,-0.152186,-1.139477,1.722539,-0.381098,-0.785638,-0.140908,0.947103,-0.484302,1.195677,1.329787,-0.685361,1.139733,0.870598,1.615314,-0.683404,-1.226993,-1.157862,0.413313,0.116913,-1.18763,1.001482,-0.586619,0.601426,-0.965871,0.828875,-0.105978,-0.273952,0.376576,-1.40725,-0.063365,-1.360633,1.574167,1.191071,1.531304,0.646388,0.158216,-1.490893,-0.984091,1.075029,0.037398,1.11906,-1.325515,-1.465248,-1.158483,1.111805,-0.016696,-0.919281,-0.387349,-1.00256,1.14695,-1.750399,-0.240969,-1.262777,-1.01793,-0.672197,-1.485959,1.68391,-1.08899,0.19805,1.476653,0.079765,-0.916205,-1.289575,0.011794,0.932537,0.27319,0.53662,-1.385672,-0.45061,1.462493,1.383884,0.890949,1.752845,0.437054,0.675722,-0.977468,0.405821,-1.19001,1.746555,1.048441,0.180885,-0.142867,-0.72169,-0.350753,0.569265,1.245034,0.404228,-1.323948,1.476836,-0.088713,-0.276252,-0.6472,P
1.168597,1.934913,1.514592,-0.035898,1.672469,1.019212,1.786085,-1.53071,0.8824,0.850738,0.98251,1.540693,1.246602,-0.870748,-1.369725,-1.166374,0.078906,-0.353238,-0.230522,0.458641,0.561344,-0.784241,0.564111,0.005674,0.37696,-1.37035,-1.620351,1.260508,-0.461673,-0.3556,0.775633,-1.15796,0.563187,1.441278,-1.11067,0.744729,-1.35978,-1.0702,-0.949516,1.529489,1.045981,-1.482707,-0.436233,0.810619,1.525552,1.37356,-1.365667,0.125002,-1.327949,0.498115,-0.873993,-0.01149,-1.003189,0.650506,-1.06053,1.855053,1.506272,-1.719424,0.557744,0.00371,-1.249931,0.991116,-0.305326,-0.099325,-0.872234,0.528496,1.077589,-1.413139,1.249504,1.467189,1.204481,-0.199426,-0.172224,0.946023,-0.133677,-0.883705,-1.68531,-1.304153,1.213672,-1.213649,-0.022062,-0.191211,-0.834003,-1.510301,0.800774,-1.218156,0.631067,-0.83247,-0.490139,1.656207,1.563077,1.448355,1.00424,1.190962,1.264004,-1.406189,-0.47341,0.784537,-1.608868,1.223699,N
1.60178,1.542208,0.692136,-1.014713,1.187816,-0.807593,-1.604452,0.625479,0.396158,0.592451,-0.389722,0.032712,-1.049228,1.476695,-0.664743,-1.31116,-1.416704,-1.068965,0.887255,-0.446427,-1.415934,0.323262,1.278856,-1.41627,-0.092218,-0.385333,1.341886,1.680859,-0.310911,-1.605799,-1.51042,-1.396633,-0.063989,-1.038004,-1.186852,-1.107918,0.725297,-0.70626,0.660674,-0.700866,0.436517,-1.867276,-1.354161,-0.062782,0.370052,-1.519925,0.291237,1.542192,-0.69345,1.449851,1.514743,0.747939,1.587909,-0.347755,1.360036,-0.055441,-1.493899,1.220402,1.362886,-1.867113,-0.084357,1.508045,-1.509662,-0.757874,0.477803,0.574951,1.222179,0.321713,1.699143,-0.096791,0.062952,-1.346982,0.11828,-0.406837,-0.778178,1.256919,1.241313,-1.762115,0.949492,0.097062,0.213904,0.224055,0.698764,1.495468,-1.470189,0.478534,0.075083,1.104328,0.948013,-1.058808,0.756085,0.926773,1.059831,0.398209,1.422837,1.518564,0.515453,-1.576866,-0.281843,1.77375,P
-0.123805,0.617003,0.780306,0.073953,0.371144,-0.715466,-0.141021,-1.514232,-0.475556,-0.697128,1.144016,0.472814,-0.816571,-1.361095,-1.109874,1.202868,0.260513,0.076171,1.010583,-0.637257,0.165357,1.081825,-0.254383,0.098128,-1.369849,-0.475562,0.82705,0.561259,1.588855,-1.180442,1.221543,-0.529235,-0.862978,1.295469,1.690426,-1.310872,0.528099,0.567019,1.554175,0.263249,0.423168,-0.660781,-1.106602,-0.232754,-1.075639,-0.314443,-0.016856,-1.353761,0.661946,1.522506,1.386494,-0.971405,-1.144459,-0.122227,-0.11451,-1.520394,0.55778,-1.199294,-0.941806,1.392435,-1.569003,0.961583,1.223685,-1.61359,-0.961303,-0.771821,-1.630658,-0.692472,-0.857694,-0.246353,0.174153,1.633155,-0.78537,-1.34556,-0.225591,1.741059,1.73103,0.525812,-0.485581,-0.340259,-0.452191,1.355811,-0.699102,0.797265,1.050786,-0.305709,-0.276032,-0.540272,-1.554584,-1.718578,-0.075463,-0.668999,1.349669,0.471603,-1.238919,-1.646772,-0.542088,-0.56182,1.930217,0.726422,N
1.961378,1.743031,1.400667,0.518161,2.046385,-0.308138,0.306922,-0.609139,1.132565,-1.169958,-0.295997,0.125851,-1.346918,1.158961,1.268309,0.960941,1.13379,1.101545,1.423281,0.71373,-0.948245,1.368476,-1.23389,1.208541,-0.514825,0.817995,-0.238886,1.412884,-1.24802,-0.18274,0.869252,-1.150656,1.172019,-0.633279,-1.631016,-0.946165,-0.237881,-0.434303,0.524853,-1.338963,-0.751862,0.394212,1.47601,0.611636,-0.342054,0.488391,-1.195036,0.583539,1.291572,0.644756,-0.73469,0.234676,0.602625,-0.589724,-1.535193,0.915711,-0.888026,1.653891,0.313089,-1.420147,1.619616,-0.048744,0.287864,1.143746,0.225834,-0.519426,-0.149575,-0.65797,1.062149,-0.170352,-0.631855,-0.459788,-1.110248,-0.087985,1.65824,-0.898051,-0.914057,0.456498,-1.490519,-0.820274,-0.330925,-1.283135,-1.151321,0.085843,1.524722,-0.463884,1.428509,1.761107,-1.558764,0.243049,-0.386906,1.178266,0.575403,-1.038213,1.203157,1.02959,0.908131,1.54163,-1.181275,-1.713528,N
-1.392549,-1.395868,-0.599181,-0.48288,-0.839195,-1.440816,-1.168944,-1.560707,0.996811,-0.58459,0.474745,0.289516,0.73123,-0.609085,1.791928,0.927283,1.771907,-1.370204,1.235741,-0.36529,-1.021707,-0.886917,0.185301,0.858449,1.528881,-1.217833,-0.506402,-0.794528,0.998779,1.139195,0.414021,1.025179,-1.409341,-1.292455,1.504984,0.822908,-0.976874,1.596663,1.405348,1.01014,-0.512453,-0.725883,1.297922,-0.945236,0.998823,0.004717,-0.550013,-1.092021,-1.10005,-0.842068,0.876498,1.251826,0.839927,0.862687,0.707779,-0.125882,0.782839,-0.732478,-1.26804,-0.673407,0.833474,-0.561694,-0.407512,0.874633,-0.053905,0.574502,0.147967,-1.584441,-0.415438,0.759718,0.962401,-1.572115,1.602067,1.451426,0.886009,0.892912,0.562527,-0.121234,0.797843,1.349623,-1.856087,-0.88161,1.376702,1.187588,1.001383,1.48267,-0.478188,-0.265726,0.771849,0.563861,-0.97035,1.099674,-0.355866,-1.484836,-0.535142,-0.98017,-0.110827,-0.050314,-1.349804,0.442325,P
-0.625742,-0.500208,-0.296919,0.163548,-0.367068,-0.838843,-1.084994,-0.848635,0.361393,-1.558452,-0.538554,1.705829,1.113357,0.958873,-0.730264,-0.520181,0.303847,0.937967,-1.497762,1.232374,-1.071767,-0.754717,-0.867291,1.419249,0.441115,-0.376953,-1.56245,-0.654311,0.726769,-1.637207,0.672436,1.748605,1.476142,-0.847312,1.625748,-0.589366,-1.50153,-1.342594,0.951522,-0.545144,-0.910377,0.80393,-0.480349,-0.783515,1.186171,-1.139378,0.121854,-0.439922,0.924768,0.779458,1.354444,-0.009159,0.194685,-1.290136,0.234644,0.524136,-0.358288,-0.172883,1.141818,-1.384872,1.109844,0.685303,1.144429,0.598991,0.779493,-0.689561,0.500978,1.341856,-1.001002,-0.770965,1.578826,-0.846445,-1.281787,0.354071,-0.021148,0.600069,-0.304872,0.664766,-1.060646,-0.882168,-0.20864,0.522331,-0.230191,0.699914,0.750372,-0.14816,0.535773,1.187906,-1.284694,0.865301,-1.392989,1.092956,-0.483127,0.556086,-1.584955,0.857509,-1.203061,-0.320862,1.274102,1.084072,N
0.709444,0.327362,0.379583,1.026581,0.55547,0.791682,1.048834,-0.751204,0.865982,1.483175,-0.934512,0.464305,-1.351919,0.011047,-1.340738,1.229752,1.021882,-1.378052,-1.334687,-0.683899,-1.080179,-0.929777,-1.116321,0.90766,1.233449,-0.005633,1.453085,0.907459,-1.457839,0.170684,0.009453,1.18434,0.888711,-0.471195,-1.16644,-0.299185,0.723806,-0.88421,-0.752224,-0.540648,-1.276487,-0.339664,1.212932,1.784983,1.571909,1.079052,1.047626,1.614101,-0.260044,0.65201,-1.530179,-1.138918,-0.422502,-0.938044,1.308967,-1.350095,0.330927,-0.006701,0.0269,1.109866,-0.923057,-0.245012,0.013863,-1.715032,0.444203,-1.130222,-1.624164,-1.492333,0.645148,0.788113,0.594087,-0.842172,-0.272144,-0.004022,-1.535272,-0.342595,-0.946622,1.076186,-0.197651,0.983492,0.164591,0.306479,1.291974,0.382684,0.815752,0.544251,0.437926,-0.144425,0.213606,0.173231,-0.901397,0.764134,1.428532,1.327632,0.974898,-0.3159,-0.302197,-0.770405,1.886907,-0.288002,N
-0.043245,0.198742,-0.464284,-0.500341,-0.314326,0.130922,0.681342,0.899437,-0.126937,-1.346041,-0.80176,-0.725558,-1.478479,-1.492651,-0.561556,-1.304498,-1.404887,-1.622159,-1.177331,-0.19056,-0.287855,1.24703,-1.754078,-0.893297,-0.864408,-1.101816,0.955153,1.717863,0.439786,-0.323801,0.41933,-1.430288,-0.020443,0.213037,0.64398,-0.615856,1.242524,1.51398,-2.023656,-0.739049,-1.758879,0.369175,-0.284903,1.629464,0.598106,1.511402,1.494726,0.932413,1.251324,0.817853,1.224634,1.148149,0.407986,0.439727,-0.562485,-1.427128,-1.489372,1.538749,1.420523,1.435596,-0.632554,0.451448,-0.392595,-1.024979,1.93664,0.115161,1.219901,1.570259,0.074904,1.271652,0.25128,-1.439781,0.946454,-0.73567,-1.540653,-0.189999,-1.514423,-1.073564,0.398379,1.200401,-1.632224,1.038574,-0.756988,-0.790774,1.722312,-0.586119,0.902212,1.152351,0.158487,1.666776,-0.679535,0.681441,0.201751,0.711131,-0.152847,-0.517942,-1.237162,-0.962118,-1.078604,0.660539,N
1.687728,1.126815,1.975106,0.919302,2.389357,0.973102,1.335571,-0.776424,0.663774,1.096916,0.522952,-1.837479,-0.298614,0.614693,0.324045,0.76484,-1.241609,0.275013,0.052674,-0.977002,-0.307778,1.384968,-0.928369,-0.69379,-0.777302,0.202845,1.063348,1.808905,-1.155447,-0.502645,-0.937548,-1.304937,-0.018859,-1.351265,-1.539717,-1.599847,-1.778295,0.389193,0.201668,0.848384,-1.322339,0.843948,-1.068668,0.782779,1.609596,0.398449,0.272245,1.349863,1.633872,1.449281,-1.644879,1.188446,-1.571562,0.830407,-0.274115,1.365084,0.96911,0.644483,-0.457216,1.16616,0.674466,1.801574,-0.310832,0.493192,-0.561583,-0.736842,0.240191,0.259683,-1.548127,-0.532448,0.183186,1.659059,-1.035833,1.449491,0.49945,0.522044,0.76642,0.680082,-0.100085,0.465913,-0.499602,0.823036,0.69707,-0.391002,-0.213801,1.43347,-0.720817,0.135032,-1.489022,-0.410965,0.404245,0.233912,-0.524133,-1.474565,0.718816,-1.281303,-1.295749,0.196867,-1.459187,0.980282,P
-0.285994,-1.355185,-1.724816,0.196534,-0.959297,-0.760291,-1.558575,2.007062,-0.330268,0.058728,-0.381415,2.038879,-0.589465,0.148778,-1.171043,1.462339,-0.306281,-1.29913,0.948683,-0.110887,-1.392578,-0.518307,0.866655,1.124771,1.200894,-1.385386,0.919435,-1.405776,-0.66378,-0.631981,-1.526944,0.870247,-1.195087,-0.857858,-0.41512,0.646167,0.923632,-1.334533,0.44692,-1.373991,-1.398779,1.403639,0.007088,-0.599644,-0.367138,-0.67916,0.006015,-1.61182,0.106273,1.431864,1.135059,-1.561117,-1.181756,-0.350788,0.261221,0.619395,0.518063,-0.800005,-0.283184,-1.119201,0.567517,-0.961175,-0.787969,0.697211,1.599106,1.668614,-0.205772,1.03907,-0.370121,1.221085,-0.558556,-1.011071,0.240741,-0.230781,1.204939,-1.20952,1.015713,0.466057,1.681564,1.537777,0.247466,-0.956906,0.605413,0.785491,-0.801845,-0.30459,-0.671902,0.1548,-0.792088,-1.144775,-0.640173,1.13159,-1.083855,1.147394,0.747011,-0.644297,-0.933001,-1.5426,1.521393,0.661804,N
0.927594,1.296796,-0.503763,-1.550438,-0.823661,-0.282919,1.388277,-0.728986,-0.214357,-0.222379,1.522725,0.113683,-1.357188,1.148745,-1.214643,-1.623251,-1.340385,-0.08166,0.883904,0.669019,-1.322146,-1.039266,-0.35607,-1.540005,1.336835,1.016253,1.062421,-0.305212,1.250664,0.859329,-1.003408,1.129492,0.938358,-0.753213,-0.308547,1.591319,-0.47651,0.108538,1.510007,-1.338578,0.539736,-1.232439,1.189357,-0.519512,-1.351252,-0.477343,-0.801786,-0.092796,-0.801299,-0.569558,1.344915,-0.445839,-1.482567,-0.319734,-0.936318,1.371604,-0.372003,1.41337,0.865236,-0.471808,0.240351,-0.895285,-1.998866,0.785593,-0.977707,0.957122,0.193691,-1.439961,1.769846,0.31303,-0.755876,0.871842,0.455766,0.105831,-0.940304,1.488923,-0.772078,1.237009,1.026507,0.038437,0.816748,-1.590493,0.919648,-0.806187,-0.778723,1.356895,0.355364,-0.664516,-0.862473,-0.881923,0.812868,0.018112,1.697715,-0.239981,0.262785,-0.141326,0.588152,0.287348,-0.88765,-0.636943,P
0.214492,-0.836473,-0.965049,0.840118,-0.931712,2.185201,1.447885,0.513508,1.04378,1.492748,-1.859213,0.693897,1.423313,0.085212,0.344426,0.621835,-0.504924,0.527903,1.425641,0.892492,0.072143,-0.639067,0.5949,-0.452592,1.445456,1.393748,0.201483,0.733513,0.69118,-0.497885,-1.37251,-0.886011,0.850476,-0.514736,-1.226458,-0.519517,1.232285,-0.298713,0.213115,0.39662,0.638131,-0.763663,0.322334,0.461171,-0.463547,1.348077,-1.689612,0.588697,-1.527432,-1.406255,-0.239866,-0.850827,-0.190126,-0.287228,0.850618,0.798827,-1.074901,-0.310413,-1.616541,0.476505,-1.049262,-1.267369,0.306116,0.79269,-1.47431,1.735403,1.106825,-0.725868,1.525816,-0.432651,-0.952358,0.447328,-0.860818,0.478923,-1.701679,1.06893,-1.316081,-0.645863,-1.741042,0.636166,0.779406,0.549041,-0.894843,-0.950899,1.76452,-1.597382,-0.689885,-0.546223,0.059999,-0.434705,0.541087,1.101079,-0.617874,-0.683942,1.297982,0.233547,-1.580197,-1.490255,1.623803,-0.39484,N
-0.988396,-0.996414,0.059954,-0.415774,-0.256333,0.654097,-0.586336,0.366065,0.162715,1.625308,-0.61971,-0.376426,0.265652,-0.5415,1.736449,1.098123,-1.040749,1.469191,0.564158,-1.200951,0.275285,-0.923696,-1.549221,1.612441,0.67848,-0.774461,1.458968,0.115277,0.837459,-1.216966,0.8942,-0.653142,-0.98788,1.132165,0.311645,-0.603372,-0.154144,-0.995374,-0.025909,1.536797,1.045267,1.575922,-0.081514,0.968855,-1.259397,-1.418041,-0.457989,0.115347,-0.134495,-0.638405,0.442436,0.764275,0.127836,1.407721,-1.365689,0.867039,-0.162115,-1.454441,0.94268,-0.109952,0.142211,0.230372,-1.992212,1.075895,0.257381,0.464842,0.184074,-1.61355,-0.283201,-1.149907,1.017229,-1.743966,1.365969,-0.510163,1.260672,-0.611193,-0.881665,-1.495378,-1.441831,-1.211214,-1.025413,0.018904,-0.793685,0.030866,-0.415269,-0.322823,-1.695981,0.111442,1.658814,0.955829,-0.110942,-1.62195,-1.443793,-1.249123,-0.913174,1.376865,-1.338745,-0.187609,0.874352,1.649524,P
-1.330273,-1.4605,-2.017289,-0.481152,-0.804638,-0.166259,-0.065546,1.075731,0.646283,-0.059368,-1.458685,0.508945,0.602157,-1.551834,-0.01365,1.442758,-1.034222,1.483595,-1.380525,-0.000756,0.663992,-1.670045,1.122678,-1.574722,1.180043,-0.021286,-0.034698,-0.0279,0.273644,-0.796373,0.482176,-1.548392,-0.278074,1.100441,1.336803,1.556329,0.956446,-1.732536,-1.022879,-0.257915,1.431993,1.084468,0.360715,0.372267,-0.607385,-0.121899,0.815771,0.542753,-0.998472,0.558758,-0.567657,0.734693,1.45764,1.455046,0.834412,-1.424822,-0.761022,1.664405,1.031074,-1.575096,-0.142292,1.296643,1.296607,-1.348712,-1.300099,-0.121653,-0.217497,0.378956,0.000711,-1.589042,0.116538,1.000803,1.567791,-1.089616,-0.896552,-1.371899,-0.506601,-0.765248,0.957455,-1.783588,-1.203586,0.063268,0.660336,0.389006,-0.504996,-1.403784,0.733,1.221192,0.902503,-0.287507,-0.586365,1.290509,-1.449467,-0.576018,1.310247,0.692972,-0.321442,0.617687,1.373597,-0.450107,N
-0.61152,-0.01651,0.763829,1.53427,0.250317,0.165512,0.405264,0.809217,0.024347,-0.82424,-1.553805,-1.813486,-0.741302,1.069445,-0.364144,1.743239,0.705948,-0.480594,-0.686899,1.044385,1.270602,-1.188003,-0.166713,-1.187533,1.209853,0.756429,0.192354,1.472806,1.168588,0.964831,1.422582,-0.677476,0.508538,0.437343,-1.135478,-0.484902,1.017641,-0.260614,0.898405,0.623808,-1.438312,0.952444,-0.849598,0.675289,-1.142053,0.762787,-0.542164,0.852569,-0.721191,0.016564,1.069564,-1.268632,0.455795,-0.244949,0.649431,-0.890822,0.073088,-1.563461,1.50437,1.399791,-1.447597,1.041834,0.884335,1.146214,-1.133264,-1.523727,0.483022,-0.967233,-0.244876,-0.583135,1.664715,0.427188,-1.428633,0.858363,-0.813512,-0.452135,0.995078,-0.167191,0.042854,-0.608875,-1.669275,-0.733174,1.746046,-1.623063,-0.787506,1.000187,0.481906,0.896466,1.541689,0.85985,-1.022481,0.092275,-0.61833,-1.340175,-0.075527,-0.21356,0.975406,-0.920634,0.644202,0.161995,N
0.02955,-0.274063,0.290076,-0.065045,0.26629,1.744535,0.756227,2.013749,0.518859,-0.406557,-0.343642,-0.078794,-0.477715,0.770938,-1.357283,0.101707,1.34512,-0.332352,0.973327,-0.920839,1.33043,0.197773,-0.9837,-0.407679,-0.347998,0.64575,0.344663,0.29311,1.745499,0.944063,-0.401634,0.556957,0.566048,1.061349,0.278251,-1.184703,-0.20274,-1.337133,0.240872,-0.819162,-0.180563,0.340976,-0.618589,-1.419178,-0.768659,1.107188,1.537504,-1.297167,1.717113,-1.113687,-0.515222,0.760457,-0.779082,-0.511614,-1.494786,-1.334582,0.309982,0.992161,-1.259136,1.060315,0.521874,-1.455016,0.885576,-0.071783,1.257786,0.141595,-1.2646,-0.672245,-1.216634,0.674966,1.334925,-1.668571,-0.428754,0.788004,0.170559,0.916155,1.638447,0.208375,0.449395,0.583791,-0.275178,1.187664,-1.549858,-0.031504,-0.68182,-1.538213,-1.104856,-0.513114,0.541566,-0.269689,0.037606,0.567192,0.027297,1.74742,0.296066,1.331465,0.312322,0.035966,-1.320403,1.121454,N
1.844333,1.586018,0.619147,-0.005325,0.914084,-1.328388,-0.692436,-0.927675,0.210585,-1.395048,0.116839,-0.901451,1.113342,-1.648356,0.836795,-1.652248,-0.063721,0.675881,-1.145035,0.475696,-1.18444,1.272947,0.590677,0.363581,0.213795,1.254498,1.02036,-0.083349,0.665339,0.513104,-1.734574,1.416234,0.279214,0.546,-0.170368,-1.298589,-0.28384,-0.415642,0.536784,-0.298982,-1.740158,1.157451,1.194803,0.088829,-1.327074,0.560717,1.420422,-0.727901,0.580141,-0.317171,0.288504,-0.553314,0.561689,-1.621443,-0.712769,-1.420319,-1.368868,1.084151,-0.610604,1.002595,-1.523239,1.31079,0.35764,-0.70184,0.291754,-1.553018,-0.382532,-0.412003,0.663017,-1.305923,1.236507,-1.013949,1.115535,-1.687018,-0.616332,-0.539919,-0.776079,-1.596432,1.368469,-0.002734,-0.851263,-0.852665,0.234652,0.289769,-1.131715,0.225642,0.910254,0.274972,1.301221,0.121864,1.211018,-0.746377,0.125767,-0.493586,1.486841,0.789612,-0.432534,-1.140989,0.353956,0.427304,N
-0.879153,-0.195735,-0.155452,-0.918493,-0.786845,0.534091,0.40186,-0.257041,0.549827,-0.519237,-0.344381,-0.529301,-1.139576,1.173119,-0.396422,-0.250881,0.427292,0.080112,0.868234,-0.046687,0.139996,-1.185307,-1.513736,0.894327,1.203181,1.436123,0.379676,-1.20203,-1.316658,1.022804,-0.834097,1.600249,1.089934,-0.03644,0.760586,-0.681385,-0.474318,1.117593,-1.070584,1.401677,1.075817,-0.603734,0.768154,1.307974,-0.228374,-0.65247,-1.499381,0.454683,-0.099103,0.267771,-0.390551,0.631807,0.198017,-1.103256,1.278952,1.455197,-0.884942,1.472185,0.27455,0.002229,0.187145,-0.357006,1.042676,-1.029355,0.532116,1.285632,0.529818,-0.903641,-0.763969,-0.113564,-1.374936,-0.819002,-1.552017,0.043244,0.40817,0.137795,-0.29133,0.730148,-1.661194,1.242058,-1.798899,-0.044835,0.386205,-1.419359,0.147584,0.55471,-0.741951,-0.083036,-0.893612,-0.052244,0.849806,0.038735,-1.480717,0.694142,-0.27057,-1.572414,-1.476148,1.6755,-0.013124,-1.315119,P
-1.355923,-0.797316,-0.759398,-0.690109,-0.596549,0.334092,-0.672026,1.976381,-0.07407,0.921317,0.953024,-0.40018,0.576102,-0.115317,-0.65392,-0.191243,1.667058,0.764879,-0.546917,0.378799,-0.483617,-1.79937,-0.414331,1.252925,-0.16225,0.22658,0.968458,1.216746,-1.353423,-1.079707,1.3504,-0.28942,0.615031,-0.257565,1.161589,-0.125628,0.866845,0.380365,-1.951434,0.758206,-0.076269,-1.167459,-0.431365,-0.816153,-1.054843,1.55439,-0.0011,-1.012631,1.346882,-1.224788,-1.287437,1.470138,0.710118,-1.098033,1.206493,0.467692,1.505844,0.113848,-1.410001,1.275902,-0.69903,0.469646,-1.120687,-0.919025,0.498615,0.229691,-0.493304,0.934905,0.33426,-1.029885,-0.080241,0.23715,0.801907,1.144924,-1.193894,1.101832,-1.344281,-0.320308,-1.175895,-1.046221,-1.821812,-1.377242,-1.395158,-1.221965,0.432708,1.551715,-0.156535,-1.204587,0.334812,0.592393,-0.791366,1.217498,0.130621,0.948796,-0.837744,0.15395,-1.593178,-0.455899,0.470155,-1.176663,P
0.458752,-0.361655,-0.46292,-0.926474,-0.583213,-0.798961,-0.498059,-0.510744,1.001546,-1.437883,-0.14828,0.52323,1.65163,-1.54609,0.289851,1.127247,1.225142,1.073474,0.105921,0.59668,-0.052479,-1.049622,-0.589249,0.503508,-0.174149,0.779184,-0.851376,1.775061,-0.96128,1.382503,-0.986604,0.512243,0.42565,-0.888313,-1.6491,-0.570718,-1.827198,0.286266,0.047112,-1.301697,-0.049677,0.91554,-1.573695,0.06446,-0.322282,1.027813,0.055876,1.157692,0.014196,-0.607204,-1.22786,0.765498,0.862622,-0.822154,1.001944,1.089628,1.712512,1.112581,-0.676625,1.327222,-0.591909,-1.156867,0.438578,-1.109695,0.408738,0.087277,0.110852,-0.145149,-0.754345,-1.125319,-1.14963,1.611716,-0.960783,1.393921,0.405399,0.387699,1.295027,-1.661839,0.195145,-0.066974,1.239328,1.416602,0.43699,-0.59344,-1.615169,0.590349,-0.717612,0.789398,-0.178164,-0.877699,1.553136,1.155835,0.741036,1.437969,-1.291113,0.369675,-1.610336,-0.557115,1.157486,0.566016,N
0.351348,1.325702,0.516707,-0.20521,0.176611,-1.383723,-0.033425,-0.604074,0.612089,-1.333474,0.241265,0.712698,1.73545,-0.926251,0.115334,1.57427,0.581419,0.217162,0.974622,1.648568,0.752007,-0.986575,1.385789,0.898731,-1.511868,-0.686199,1.11443,0.558273,-1.584251,0.913632,1.336819,-1.193822,1.476058,-0.266409,1.24518,-1.146587,1.206006,0.781012,0.160572,-1.26818,-0.283573,0.545004,-0.06425,1.039389,-0.414456,-0.873165,-0.540653,-0.361843,0.14783,0.890797,-1.531439,-1.612294,1.50204,-0.991901,-0.285505,-0.97842,0.418981,-0.588892,1.518046,1.080451,-1.386008,0.854605,-0.102317,-0.938006,-1.097873,-1.246092,-0.730591,-1.625605,-0.121788,1.30155,0.312529,-1.159531,-0.660652,1.273181,-0.483898,-0.649183,-0.344675,-0.1862,0.592013,0.309899,-0.435996,-0.323162,-1.068489,0.185627,0.1785,1.520898,-1.123768,-1.553588,-0.355172,-1.100036,-1.458869,-1.823133,-0.191791,-0.370306,-0.012998,0.724963,-0.809431,-0.152793,0.3373,-0.197562,P
-0.187676,-1.021462,-0.831398,1.05371,-0.96333,0.992454,1.338853,0.875953,1.708731,-0.026256,0.21665,-0.702609,1.031662,0.000587,0.89867,1.381475,-1.521188,1.324152,-0.631859,-1.082999,0.29947,0.021604,0.544373,-0.10793,0.172597,0.475779,-0.570515,-0.890603,1.31034,1.232512,1.005258,1.507539,1.22177,0.504912,-1.059359,0.661723,-0.482832,-1.761293,1.157257,0.600392,-0.569782,-1.499614,1.218183,-0.977621,-0.030482,-1.265222,-1.703815,-0.600129,-0.582753,-1.324461,0.255082,0.894791,-0.436428,-1.448955,-0.623294,-0.354749,1.666146,-0.280085,-0.757951,-0.536842,-0.51906,-1.528704,1.61284,0.253062,0.929126,-0.508406,0.381588,1.287155,-1.271467,1.116534,0.795532,-0.530246,-1.564873,0.927986,1.054212,0.860569,1.44277,-1.733961,0.696645,1.243509,-1.054472,-0.588897,1.455707,1.593904,0.823411,-0.885858,1.077572,0.474392,0.33062,-1.238184,-0.154176,-1.153566,-0.316569,0.793847,-0.129916,1.002655,-1.111286,1.038252,1.915555,-1.659714,N
0.529004,0.234971,-1.593317,-1.675186,-1.351748,-0.714179,-0.764571,-1.542291,-1.59584,-0.632096,0.344511,1.133306,0.02746,0.527833,0.826638,1.476584,-0.381293,-0.890966,1.247309,-0.249583,-0.228506,0.811439,0.440361,1.583273,-0.481416,-1.3158,-0.435704,0.679171,1.736257,0.166009,-1.814488,-0.188697,-1.216329,-1.26628,-0.603655,-0.432258,-0.249866,0.68039,0.656803,-0.740087,-0.37471,0.356173,-0.448694,0.724963,0.581567,1.085537,1.330087,-0.877497,-1.668259,-0.120282,-1.0922,-0.644941,0.798215,-0.732365,-1.461194,-1.205345,1.366549,0.935519,-0.489939,0.260221,0.082263,1.69686,-1.537214,1.192101,0.406648,0.368688,-0.883829,0.129157,0.556967,0.834074,-0.970114,1.751023,-1.110287,-0.380194,-0.070133,-0.657501,0.249705,0.540778,0.486011,-0.893343,-0.408361,-0.799799,-1.200553,0.973428,0.624309,0.02173,-0.113925,1.464181,1.116493,-0.199335,0.059983,-1.590703,0.809449,-0.96187,0.398897,-0.319352,0.935559,0.280028,0.311314,-1.55653,P
