"oz1","oz2","oz3","oz4","oz5","oz6","oz7","oz8","oz9","oz10","oz11","oz12","oz13","oz14","oz15","oz16","oz17","oz18","oz19","oz20","oz21","oz22","oz23","oz24","oz25","oz26","oz27","oz28","oz29","oz30","oz31","oz32","oz33","oz34","oz35","oz36","oz37","oz38","oz39","oz40","oz41","oz42","oz43","oz44","oz45","oz46","oz47","oz48","oz49","oz50","oz51","oz52","oz53","oz54","oz55","oz56","oz57","oz58","oz59","oz60","oz61","oz62","oz63","oz64","oz65","oz66","oz67","oz68","oz69","oz70","oz71","oz72","oz73","oz74","oz75","oz76","oz77","oz78","oz79","oz80","oz81","oz82","oz83","oz84","oz85","oz86","oz87","oz88","oz89","oz90","oz91","oz92","oz93","oz94","oz95","oz96","oz97","oz98","oz99","oz100","binaryClass"
0.080387,-0.945207,-0.361571,0.595379,-0.258044,-0.728651,-1.293047,1.026587,-1.35744,-1.19204,1.443318,1.283113,0.008813,1.634637,-1.063315,0.737832,-1.57053,1.359452,1.062534,-1.456232,-1.64803,1.057623,0.739871,1.571931,0.935243,1.662681,0.000198,1.004201,0.168517,-0.715984,0.430469,-1.236445,1.057439,-0.333056,-1.085421,1.338176,-0.286017,1.563621,0.630641,-1.646271,0.782299,-0.122753,-1.365349,0.358949,-0.396629,0.954387,-0.418163,0.257876,-0.966085,0.188895,-1.391601,-0.531677,-0.438554,-0.626545,-1.154186,-0.190293,-1.476747,-0.699762,0.903619,0.184401,-0.556672,-1.38322,-1.137212,0.958926,0.157355,0.923536,0.008315,0.391739,-1.477466,0.725835,0.991744,0.696837,0.880923,1.408819,-0.206033,-0.135126,0.159509,1.534317,-0.340739,1.595311,1.459846,-0.990274,0.158175,-1.395381,-0.975848,-1.594286,1.562909,-0.379631,1.451996,0.539978,0.079899,0.865554,0.09599,0.487604,1.191675,0.849308,-0.546222,-0.094767,0.67335,1.446731,N
-1.979213,-1.324179,-1.240259,1.653107,-0.691842,-0.108076,0.806428,1.227675,1.691721,-1.62853,-1.431836,-1.672684,-0.894982,-1.021396,-0.063491,1.586682,0.555368,0.294157,-1.279684,-1.178599,1.460307,0.546003,1.435278,0.902412,-0.749978,0.241569,1.044476,-0.472504,-0.267988,-1.216254,0.560642,-1.223904,-1.293832,1.050935,0.731307,0.982869,0.911385,0.212588,-0.358381,0.293801,-1.603632,-1.556093,0.07225,-1.708802,-0.40729,-0.732232,-1.514253,1.167428,0.536749,1.506729,1.364785,0.71158,1.338653,0.750647,-0.734623,0.830225,0.059438,0.47272,-1.076618,-1.373865,1.29049,-0.056118,0.084473,-1.600572,-0.078501,-1.009241,0.449715,1.022412,-1.253653,-0.040994,1.162997,-1.608812,-0.742996,0.173276,-1.020333,-1.036073,1.389969,0.765015,1.155091,0.547035,0.000878,-0.683041,0.911299,0.120702,-0.18761,-1.082289,-1.47043,0.095941,-0.610704,0.402397,-0.624443,-1.315208,1.491098,-0.502986,1.298522,-0.161446,-1.466237,0.183477,-1.04765,-0.575585,N
-0.972641,-0.499656,0.649012,0.98874,-0.271256,-0.87605,-0.881675,-0.835868,-0.604204,-0.531106,-0.066656,-0.59723,1.675567,1.723896,-0.856616,0.299961,0.595775,-1.424919,0.286702,-0.455883,-1.630332,1.204381,-0.821963,0.31321,0.003831,-1.528341,0.473106,-0.28296,-1.169255,1.21829,-1.444531,-1.583365,1.37279,-0.901162,-0.227033,0.216589,0.143455,0.954524,0.023828,-1.414297,0.171335,-0.433482,-1.154221,0.295912,-1.402456,0.867574,1.555953,-0.372042,-1.455511,-0.492445,0.487829,0.587401,0.848709,-0.188618,0.37962,1.404918,1.171172,1.117577,1.011343,-0.053292,-1.555013,1.53588,0.891076,0.439933,-0.617055,-0.410973,-0.388278,1.308569,1.310637,-1.858593,0.220276,1.695548,-0.921526,1.537008,-0.963032,0.059125,1.475592,-0.688691,-0.092017,-1.719741,0.162264,-1.116891,1.011464,1.597935,0.443258,-0.347378,-1.104771,-1.110553,1.30693,0.611603,-0.117842,0.391957,0.642907,-1.0131,-1.180323,0.26795,-1.262552,0.062335,1.300412,-1.181925,N
-0.732656,-0.83718,-0.415566,-0.314629,-0.645182,0.418607,0.481699,-0.614148,1.114916,-0.495307,-0.773696,-0.6809,-0.759323,0.250315,0.386042,-1.392785,0.883771,-1.232874,0.719569,0.524105,1.06627,0.079265,-1.637794,-0.55201,0.201835,0.667947,1.621217,0.643991,-0.538271,-1.334216,0.762266,0.937248,-1.285995,-0.501824,1.810185,-1.02272,1.085746,-0.415214,0.601972,1.252197,1.060681,-1.245459,1.661661,-0.461463,1.50889,0.767478,1.22259,-1.02267,0.003125,-1.126846,0.532148,0.365629,1.41849,-1.048567,0.626831,-0.811452,-0.098111,1.584393,-1.016582,0.158412,0.998257,1.721142,1.310415,-1.26504,1.18584,0.408572,-1.467644,0.258167,-0.487642,0.903719,-0.24224,0.197197,0.051958,-1.661908,-1.26819,-1.687893,0.466671,-0.021237,-1.33132,0.748612,-0.541055,1.584391,1.502453,-0.52614,-0.882792,-0.669413,-0.540493,-0.863737,1.563915,-0.131451,1.041916,1.411468,0.190116,-0.858534,-0.014478,0.362232,0.210784,-1.187341,-0.355899,-1.182379,N
0.928341,0.348297,-0.163631,-0.972784,-0.424095,0.785783,0.821576,-1.479926,-0.458851,1.240282,0.597607,1.154306,-0.54498,-1.20157,1.334523,-0.850985,0.272226,-0.803672,1.586063,-0.555433,-0.26211,-1.439532,-0.753748,-0.909275,-1.582394,-0.443604,-1.015636,-1.349851,-0.929715,-1.035726,-0.605131,0.15903,1.466789,-0.571161,-0.958853,-1.096717,-0.413034,-0.21254,1.710678,0.47724,1.007386,-1.045832,1.664861,-1.051332,1.315478,1.242821,-0.712099,-0.804608,-1.515952,0.497448,-0.070615,0.701899,1.570395,1.654668,-0.971945,-0.194743,-1.416107,-1.145012,0.693659,0.306376,1.531945,-0.244432,-0.881297,-0.368125,1.320317,-0.467193,-1.361501,-0.919656,-1.318429,0.187934,-1.460152,-1.115229,1.103554,0.227517,0.979454,0.723624,0.684674,-1.482105,0.509042,1.069102,0.65787,0.350897,-1.585136,-0.504722,-0.75915,0.36163,-0.509423,-0.208731,0.129565,-0.403688,-0.983211,-0.40428,-1.175712,1.102622,-0.089896,0.582854,1.485027,-0.369202,0.814122,0.05925,P
1.055831,1.477837,-0.130385,-1.355091,0.181225,0.451168,0.423742,0.723382,-0.06914,0.322052,-0.467618,0.929811,-0.469288,-1.258518,0.217599,0.591103,-0.417335,-1.007777,-1.109253,-0.608245,-1.046345,-1.706991,1.468955,0.068216,-0.198571,0.45434,-0.810926,1.352513,0.83695,-1.350761,-0.926536,-0.227125,-0.793704,1.481391,-0.807569,0.941298,0.936628,0.491042,-0.761307,-0.722464,-0.336214,0.134842,-0.227466,-0.584503,-0.299627,-0.946036,1.582841,0.541628,-0.001611,1.187087,0.648476,0.101522,-1.274884,-0.049987,1.04718,0.66396,-0.21254,-0.554326,0.891315,-1.137921,1.191435,0.843997,-1.551904,0.002548,-0.996895,-0.268871,1.415742,0.855229,1.348185,1.486371,1.592376,-0.465553,1.169694,0.258962,0.54844,-0.909971,-0.337383,1.740539,-0.240872,-1.367187,-0.792984,1.576455,-1.162972,0.838835,-1.120416,1.282012,0.518512,0.99986,1.533747,-1.356045,1.215399,0.566187,0.144453,0.098459,-0.753251,-1.592343,-0.228909,1.379706,1.316872,1.143757,P
1.408754,1.515376,-0.072511,-0.892642,0.13325,0.265618,0.003912,-0.883472,-1.29456,1.3799,0.531704,-0.505169,1.203393,0.198034,-0.416481,-0.541236,1.812476,-1.580224,-1.251985,-1.361667,-1.590041,1.674709,1.437685,-0.306086,1.540945,-1.12107,0.40871,-0.039269,-1.149712,1.305093,0.627528,-1.141863,-0.364712,-0.675278,1.492244,0.635954,-1.331315,-0.83713,1.352491,1.284775,-0.386082,-0.971864,1.699654,0.622928,-0.472233,-0.058689,-1.334445,-0.121685,0.43768,0.994851,0.013298,-1.146069,1.185557,-1.578331,-0.453674,0.584478,1.629001,1.097681,-0.641898,0.852661,-1.532193,0.760273,-0.007853,0.588778,0.263126,0.799532,-0.684216,-0.779225,-0.018983,0.08112,-0.746976,0.411414,0.402395,-1.45923,1.372575,0.321863,-0.348599,1.762716,1.450782,-0.424577,0.777196,1.067239,1.305379,-0.023753,1.768236,1.577146,-1.285836,1.622203,-1.295775,0.180374,-1.435768,1.724666,-1.849121,0.769206,1.520745,-1.583788,-1.473595,-1.530893,-0.008998,1.311744,P
0.362131,0.376466,-0.092364,-0.618006,-0.213504,0.064606,-0.375347,1.527099,0.382429,0.133114,1.774726,-0.044004,1.076664,0.577687,-0.59547,-1.388589,-0.573506,0.327894,-1.125143,-1.543253,1.453604,-0.094749,1.702519,-0.091729,1.547885,-0.904732,-1.04699,0.041909,-1.011805,0.819707,-0.056029,0.482896,-1.672791,0.419194,-0.340013,-1.232412,-0.482999,0.54206,-1.471055,-0.808805,-0.04913,0.847693,1.581698,-0.301333,1.286754,-1.309363,-1.009099,0.384874,0.805014,0.500077,0.751263,0.393933,-0.807658,-1.524739,0.131674,1.01217,0.042024,-1.086859,0.918121,0.459743,-0.888933,1.095582,-1.643243,0.147013,-0.716401,0.884972,1.445578,0.247227,1.445041,0.963298,0.06017,1.479254,1.425196,0.641636,-0.619577,-0.641124,0.662568,-0.208097,1.534991,-1.320696,-0.086086,0.015418,-1.622312,0.820613,1.027447,-0.401353,0.857601,-0.383817,-0.884199,-0.557255,1.81682,-1.638516,0.844238,0.517407,-0.933141,-1.646574,0.141753,-1.599094,0.470234,-1.253692,P
-0.762676,-0.492146,0.091976,0.87444,-0.305524,-0.644851,-1.234972,-0.03799,-1.398273,-0.204525,1.416733,-0.311226,-0.884853,-0.554773,-0.872786,0.132038,0.485567,1.237141,-1.435412,1.302757,0.773605,1.235359,-1.537984,-1.507839,-0.998544,-1.517278,1.388265,0.885109,1.664145,-0.697575,-0.625712,1.270668,-1.521155,1.540153,1.284465,1.444833,-1.274627,-0.307734,0.453411,1.628621,1.329266,0.638701,0.078901,-0.53775,1.496771,-0.023326,-1.224169,-0.105355,-1.380503,0.13028,-0.502008,1.452501,-0.799537,0.32173,0.557366,-0.055879,-1.044521,0.308683,-1.260769,1.478071,0.610617,-1.166744,-0.829181,1.594954,0.692407,0.737083,-0.094691,1.182755,1.264907,-1.202087,0.654283,0.714866,-0.841166,-0.988807,1.273182,1.697436,1.277476,-0.026003,-0.926389,0.429793,1.298816,-0.484377,-0.107467,-0.737746,0.082828,1.422606,0.434607,0.485616,0.541364,1.598386,0.194108,-1.026304,1.589747,0.58951,0.621768,-0.161155,-1.637042,0.669852,0.604404,0.143332,N
-1.145781,-1.074099,-1.05707,-1.431647,-0.870689,-1.225533,0.163974,-1.353207,-0.394228,-1.164596,0.04502,-1.518537,-0.86941,-0.836522,-1.466003,-1.534398,0.058609,0.902817,0.9749,1.279366,-1.527846,0.739961,0.417919,0.895981,-1.255915,-1.288648,-1.287045,-1.452012,-0.649954,-0.929315,-0.3994,-0.839402,1.259996,1.195382,1.774907,0.544928,1.312694,-1.248778,1.382101,-1.257365,-0.149272,0.594599,-1.352089,-0.443048,0.728785,0.133042,0.781955,-1.693832,-0.534059,0.944373,-1.17385,-1.281499,-0.94804,0.312749,0.396249,-0.689539,-1.391611,1.485985,-1.121493,0.809351,-1.460939,-1.48178,-0.559672,-0.221953,0.245854,0.676908,-0.250903,0.090425,-1.395397,-0.773446,1.690394,0.238566,0.456583,-0.39296,-1.236656,0.314817,0.921933,-1.622846,1.138497,1.617705,-0.727089,-1.383298,-1.135727,0.527885,-0.921473,-0.35713,0.989301,-1.454153,-1.40908,1.184901,0.373663,1.128651,-1.094937,-0.835603,-0.123366,-1.455411,-0.76827,-0.396501,0.594517,-0.752478,P
-0.50986,0.514531,0.225873,-0.697875,0.049743,0.357154,0.618932,-0.406001,-0.28074,1.267248,-0.392288,1.514665,-0.958909,-0.211187,0.191211,0.281519,0.769477,-1.046641,0.225343,1.302663,-0.42306,-1.153045,0.777716,1.046648,-0.856479,0.941978,-0.322324,1.315639,-1.627817,0.493773,-0.224438,1.643928,-1.506801,-0.921977,-0.132536,0.530042,1.020644,-0.392095,-0.472292,-0.228323,0.162545,1.04662,0.043316,0.602239,1.035415,-0.816437,-0.368178,1.235143,0.417187,1.051177,-1.426716,1.782996,1.093066,0.460699,0.666773,-1.434984,-1.326671,-1.05022,0.082781,0.390892,0.654356,-1.421583,-0.506844,0.597959,0.482079,0.296725,0.256213,0.666909,-0.897246,-0.452845,0.681047,0.240799,1.591446,0.809558,-0.493208,0.710576,1.376757,-1.325935,-0.119922,-0.943555,-0.271423,1.285649,-1.023568,1.019657,-0.708433,-0.652577,-1.157831,0.47129,-1.404522,1.390228,-1.484381,-1.458391,0.390205,-1.563762,-0.388499,-0.133806,0.170484,0.732419,-0.157659,-1.14211,N
0.328857,-0.607893,-0.755793,-1.551967,-0.80581,2.318962,1.190033,1.32929,-1.301784,-0.598172,1.460279,0.016023,0.424434,0.319139,0.025296,-0.048374,-0.985561,-0.912186,-1.536054,0.150124,-1.355203,-1.134969,0.027484,-1.711074,-1.011217,0.742831,-1.419898,-1.133326,-1.317683,0.103814,-1.38235,0.354466,-0.651203,-1.431398,0.35634,-0.599091,-1.529408,0.115056,-1.076577,-1.092206,1.275535,-0.025942,1.601128,-1.496639,1.359186,-0.309133,-0.948555,1.276148,-0.264054,-1.09778,-0.014524,-0.897962,1.350605,-0.264038,-1.332916,0.850475,0.01522,0.342168,0.086837,-0.631035,0.700657,-1.402475,-1.23069,0.446718,1.145759,-0.585418,0.757282,1.636201,0.459616,0.727945,-0.812511,-1.313998,1.040532,1.432312,-0.370178,-1.596759,1.442327,-0.358097,-0.676444,-1.003105,0.7284,1.072685,0.198712,0.397445,1.262314,0.025507,0.720959,-0.012659,-0.745535,1.486969,-0.644813,0.598276,-0.134618,-0.212858,1.550983,0.048173,-1.118343,1.207773,-0.046862,0.057189,N
-1.720364,-1.381692,-1.080964,-1.275147,-1.128646,0.142889,-0.64203,0.217292,1.332479,1.145484,1.234855,-1.347054,0.771879,-0.175558,1.461815,0.727349,0.113407,-0.552711,0.810355,0.921464,-0.120674,1.076576,1.62651,-0.954337,1.593291,-1.665381,-0.238336,-0.276855,0.579463,-0.882008,0.683866,0.620123,0.177628,-1.569614,1.282131,-1.035947,-0.699316,-0.205711,-0.608767,-0.268928,-0.1485,1.023386,-0.527067,-0.72383,-0.043576,1.397112,-1.519401,0.871501,0.011916,0.669013,1.299014,0.092407,1.548365,-1.443042,-0.390423,-0.153862,-0.693707,-0.251783,1.192549,0.743505,-1.586911,-1.061821,-1.119206,1.569949,1.614235,-0.028352,-1.025149,0.637701,-0.12825,1.137188,1.016046,-1.19096,1.208185,-0.230189,-1.039708,-1.391591,-0.215841,1.627613,1.536738,1.097899,-1.335428,1.129291,1.422719,-1.644757,0.799065,0.974106,-0.63539,1.31289,1.517841,1.688415,0.760735,-0.816091,0.300516,-1.449015,0.468913,0.648316,-0.868201,-1.012786,-0.772713,0.674612,P
2.117008,1.465602,-0.619898,-1.559827,-0.299044,-1.540018,-1.299698,-1.242246,0.217473,-1.456869,0.530197,1.229505,-0.714041,-0.897757,0.722577,0.285302,0.778196,-1.325622,-0.216189,-1.649587,-0.299233,-0.012952,0.707646,-1.029328,0.531125,-1.222411,0.482784,-0.553921,-0.306948,-1.376947,1.187401,-1.21582,1.732598,1.068501,-1.110561,0.05252,1.759813,0.776839,-0.305748,-0.410432,1.3998,1.40379,-0.308445,0.997899,1.6102,-0.32707,0.505812,1.133135,1.209115,-0.024201,0.197717,1.057375,0.085674,-0.356188,-0.542097,-1.525389,0.65793,-0.200528,1.216156,1.418478,-0.682504,-0.709397,-0.065791,0.343521,-1.005218,-0.73429,0.266426,-0.503466,-1.179171,1.267815,0.668689,0.701409,0.325863,1.151522,-1.550057,-1.502552,1.476641,1.752472,0.924284,1.072043,-0.127599,-0.640161,-1.656454,-1.317794,0.877043,-0.455177,0.569259,0.816787,1.096162,-1.480484,1.814456,1.388979,-0.454949,-0.057112,-1.444876,1.312119,-0.193932,-1.465101,0.627037,-0.068451,N
0.132461,-0.290294,0.96956,1.4657,0.296571,-0.754581,-0.992087,-0.568619,-1.429451,0.380885,-1.7184,-0.14529,0.515973,-0.272297,-0.287438,1.088412,-0.593136,-0.021378,-0.223231,0.742833,-0.544927,0.648222,-1.722068,0.165894,0.245769,1.398446,1.028815,-0.827362,-0.996563,-0.914989,0.967783,1.172663,0.069138,-0.113449,1.496273,-0.973491,-1.606854,-0.184341,-1.350203,-1.63528,0.955168,-0.015154,0.375007,-0.620205,-0.25088,0.156868,-1.472976,1.358435,1.595064,-0.476776,-1.089592,-1.486973,1.033335,1.200229,-0.146658,1.35571,1.121964,-0.805609,1.465646,0.838784,0.340353,0.167173,0.816882,0.713919,-0.728881,-1.575564,0.490006,-0.042333,1.306695,0.477535,-0.866817,0.119851,-0.472797,-1.614832,-0.401615,-0.459697,-0.74651,-1.654862,-1.192987,-1.682288,-1.371242,-0.64511,0.081331,-1.117585,-1.67302,-0.244255,0.466834,-0.511247,1.125721,1.640832,0.303604,0.187521,-1.147038,0.273471,0.734353,-1.098893,0.28911,-0.952475,-0.971313,0.749336,N
0.552776,0.258242,0.295465,0.155596,0.557297,0.58548,0.06601,1.507197,0.176423,0.216474,-1.64978,-0.246238,0.5913,0.858208,-1.525119,0.237967,1.177851,-1.128544,0.621026,0.096656,-0.038821,-1.035829,-0.829595,1.527558,-1.279477,0.469158,-0.163465,1.591741,0.971482,-1.620778,1.479884,0.504791,-0.201779,0.51773,-1.41718,-1.426798,-1.529426,-0.484808,1.649894,1.612597,1.156006,0.988738,0.31421,-1.382828,-1.567746,1.746175,0.259267,-0.397926,-1.51182,-1.70479,0.551772,0.182765,0.035816,-0.335687,-0.435551,-0.780172,0.348728,0.201213,-0.994521,0.15413,-0.153884,0.552258,-1.340171,1.278825,0.757514,1.260699,1.621899,-1.555049,-0.551679,-0.965764,-1.49575,-1.628839,-0.982555,0.86089,-0.605867,0.457681,0.271968,-0.595472,1.376825,-1.207853,-1.564336,0.956678,-0.77525,0.780889,1.778866,-1.700584,-0.032705,0.731299,-0.520523,-1.300219,1.362808,-1.594926,-0.14773,0.709966,-0.315745,-1.458248,-1.138675,-0.743895,0.596624,0.109351,N
-0.074923,-0.198488,0.539615,1.026598,-0.142143,-0.735732,0.827244,-1.710783,-0.549084,-1.659655,-0.534339,1.159781,-0.115554,-0.346792,-0.755073,-0.519663,1.169776,-0.436139,-0.291518,-1.108655,1.301691,1.341113,0.100958,-0.503724,-1.66406,-1.221961,-0.266678,1.342675,-0.354013,1.658265,0.30853,1.186017,0.531338,0.048464,1.229085,-1.546606,-1.311637,0.779411,1.598399,1.377269,1.045622,1.474959,-1.063077,0.269501,1.247231,1.220608,-1.715708,1.39401,-1.67159,-0.8246,0.856563,0.548143,-1.575669,0.391671,-1.392962,0.271414,0.318491,1.537541,-1.450881,-0.480612,1.250963,-1.088766,0.52217,-0.994128,1.518666,0.234634,0.295689,-0.753482,1.516468,-1.576969,-0.460402,-1.262412,1.070012,0.613312,1.456022,-1.19446,-0.585729,-0.866324,-1.249903,0.934581,1.474749,1.07804,1.113209,1.107928,-0.020522,0.104752,1.117694,1.429663,1.194946,-0.344845,0.268665,-0.841916,0.922561,-0.45401,-0.785062,-1.299742,-1.079423,1.045377,0.111361,0.703068,N
-0.380405,-0.26657,-0.983187,-1.079287,-1.065205,1.031174,0.853271,0.0625,1.239943,0.791237,0.375098,-1.165362,-1.072545,0.429918,0.195373,0.796606,-1.166451,0.108803,-0.271798,-0.644369,-1.480004,-1.791623,0.745087,1.380076,0.782461,1.145543,-1.294806,-1.496474,1.335564,1.152348,-1.021422,-1.127947,-1.105899,1.504428,0.175351,0.964815,-1.614725,-0.831761,1.479546,0.293386,-1.256284,-0.646853,-0.037726,1.588477,1.331311,-0.242474,-0.675401,-0.777881,1.022054,-0.080677,-1.257896,0.651987,1.162087,-0.260774,1.015658,-0.08579,0.112716,0.388867,1.377421,1.336709,-1.356805,1.470076,1.07554,0.692009,1.374448,-0.757744,-0.328399,0.042378,-0.761288,-0.107912,0.889489,-0.652093,-0.511932,-0.86872,-0.675705,-0.029016,-0.117121,1.651492,-1.598447,0.288318,0.791258,1.22452,-0.369257,-0.700727,0.9097,-0.765261,0.757188,-0.300096,-0.293717,1.770475,-1.587099,-1.522,0.065604,-0.24004,1.539224,-0.580138,-1.236851,-0.534762,1.056212,-0.525195,N
-1.894347,-1.520432,-1.019191,-1.005197,-1.100947,-0.74383,-0.505281,-1.073318,0.51784,-1.082183,-0.513094,-0.790275,-1.520734,-1.059921,1.442964,-0.867543,1.603571,1.734079,0.982453,-0.27403,1.258592,-0.202763,0.240552,-1.428774,-1.672203,1.087679,0.87902,-1.620144,0.936591,0.882273,0.922619,0.847275,0.375478,-1.19673,-0.491813,0.201944,-1.130953,-0.910457,-1.460099,0.409981,-1.597132,1.362676,-1.070067,1.372442,-1.086062,-1.124223,-1.748922,1.268555,1.177042,1.323008,-0.286646,-1.047422,-1.60147,-0.694281,0.570521,1.584071,0.746065,0.756785,-1.713083,-1.642286,1.286932,1.093112,-1.361003,-0.834418,1.371894,-1.522751,-0.547038,-1.227694,1.483107,1.191465,-0.916633,0.775115,-1.241771,-0.346339,1.188051,-1.6183,0.138946,0.267548,1.051595,-1.061126,1.441885,-0.529336,-1.061807,-0.321427,-0.860087,0.94735,-1.043637,-0.488029,-0.769976,0.289841,0.952571,-1.300466,-0.725019,0.367978,0.113138,-0.523458,-0.191402,1.39286,-0.086416,1.254173,P
0.68587,0.135798,-0.924512,-1.280471,-0.739621,-1.525571,-1.131103,-0.287596,1.461771,-1.801522,-0.042334,-1.548299,-0.599471,-0.948634,1.05504,0.947499,-0.193956,0.879422,-0.395178,-1.306885,0.287148,1.34034,1.337219,0.579802,1.255773,0.332881,-1.232204,-0.162368,-0.415433,-0.461293,-1.306893,-1.036364,-0.174299,-1.330712,-1.298502,1.383218,-0.406711,-0.488275,1.27522,0.360755,-0.125678,-0.518742,-0.814648,1.706316,-0.252515,-1.056679,0.461186,1.282763,-1.639869,0.804608,-1.495677,0.801782,0.645474,-1.413775,0.32809,-1.499949,1.625432,0.302403,-0.137439,1.091441,-0.115524,1.143597,0.85438,1.34193,0.426048,0.563616,0.564439,-0.901762,1.47873,1.131288,0.524538,-1.666595,0.971511,0.903074,1.063322,0.580209,1.771989,1.220481,0.344354,0.961363,0.114451,-1.578939,-0.013782,-1.489147,0.060539,0.007276,-1.398669,0.841787,0.787981,1.654862,0.673048,-0.920155,-1.612088,-0.772156,0.897772,1.081208,-0.151452,0.568935,0.595656,-0.601913,P
-0.466652,-1.26191,-0.806648,-0.718342,-0.662574,-0.557896,0.639192,-1.607714,-0.834025,-1.334604,0.088385,-0.972668,1.561343,-1.421894,-1.134092,1.688769,0.391396,1.735038,0.721683,0.69215,0.207227,0.052752,0.895403,-0.411571,-0.901038,0.200267,0.150548,0.984311,0.260704,-0.877306,1.561166,-1.673876,1.010636,-0.321684,0.059798,-1.363956,0.244665,-1.159577,-0.377614,0.562788,-1.259607,-1.21971,-0.17684,-0.365808,0.403015,-1.113258,-0.990061,1.668327,-0.633471,-0.598494,0.888297,0.591439,0.840532,-1.462802,1.160117,0.033386,-1.608572,1.54394,1.247655,-1.054733,-0.340459,0.407808,-0.899705,-1.236309,-1.104194,1.335801,0.501439,1.420526,0.053215,0.498837,0.487446,1.415822,0.624863,0.931402,-1.467768,-0.259349,1.007226,0.750697,1.011308,0.223368,-1.189435,-1.626058,-0.526527,0.870288,-0.849569,-1.226555,-1.610604,-0.960957,-0.125665,0.708747,-0.61659,1.206344,-1.045033,-1.474676,0.008229,1.569401,-1.184642,-0.597441,-0.571888,-0.817616,N
1.37591,0.487628,2.490915,1.355761,2.644429,0.080446,1.046419,-0.640772,-0.199045,-0.867506,0.577967,-0.740962,1.546928,-1.588536,1.270397,0.109722,-0.732972,-0.6609,0.966875,-1.428716,0.716875,0.831516,-1.480557,-0.519837,0.312235,0.272146,0.933549,-0.521112,-0.740326,1.39924,-0.006257,-1.658727,-0.921062,-1.181054,1.489336,0.553778,1.493135,-1.486179,-0.944053,0.172407,1.016695,0.361985,1.667469,-0.09694,0.054594,-1.419134,-1.168705,-1.203513,-0.770676,0.554608,1.136107,-0.68046,0.190624,0.236416,0.178326,-0.880566,0.242382,-0.723299,0.62202,-0.518071,-0.379756,-0.571641,-0.748683,1.41126,-0.042563,-1.263128,-0.221484,1.308684,-0.480328,-0.184844,1.303184,1.36568,-1.685116,-0.199475,0.189916,1.622214,0.701274,1.041918,-1.586077,0.366125,1.462347,0.25329,-1.108392,0.508056,-1.638281,-0.25425,-1.237781,1.477575,-0.340138,-1.165046,1.189475,-1.425505,0.7193,0.473727,-0.011127,0.105223,0.191983,-0.537775,-0.496551,-0.304939,P
0.612196,0.274432,0.148566,-0.524114,-0.093033,0.020669,-0.303024,1.646827,-0.549519,-0.2062,1.270531,0.794002,1.329966,1.642122,0.001597,-1.673264,1.399768,-1.884535,-0.489298,1.221342,1.142374,0.646869,-0.281373,1.346753,1.609167,0.644129,-0.250476,0.600823,1.220038,0.843167,-0.631985,-1.430308,0.054623,-0.095372,-0.136913,-0.293296,-0.622748,-1.36301,0.833651,-1.181045,1.205381,-0.624868,1.214889,-1.483222,1.002951,1.449404,-0.096934,-0.708828,0.285584,0.942817,-0.782031,-0.439463,-0.764716,0.653289,1.494465,1.30082,0.445595,0.708716,-0.831911,-0.304951,1.091851,0.343042,-0.515987,0.938611,1.004882,0.185101,1.171895,0.548557,-0.162815,1.452415,-1.137066,-1.070356,0.224688,1.603334,0.288178,0.526693,-1.175242,-1.233962,-0.15776,-0.087421,1.50581,1.136976,1.410909,-0.832891,1.616987,1.41194,1.670442,-1.301372,-0.3978,-0.00495,1.045418,0.861132,0.007399,-0.30792,-1.502076,1.03201,0.710724,0.292336,1.188961,-1.419496,P
0.817636,0.052508,1.195672,-0.391264,1.434846,-0.534853,1.513034,-0.862697,1.324817,-1.755797,0.209661,-1.273568,-1.077196,1.557144,1.331847,-1.281727,1.428896,-0.127176,0.073823,-0.209542,-0.678257,-0.948097,-0.977973,-0.376944,0.119332,-0.851999,-1.353605,1.665451,0.542036,-0.868992,-1.609524,-0.299029,0.858816,-0.928999,0.760293,-1.572345,-0.873002,-0.271173,-0.289045,0.371863,1.070497,-1.37457,0.593189,0.545599,-1.009395,0.283542,-0.948825,0.592559,-0.103135,0.439951,1.436677,0.225785,-0.697765,-1.18815,0.026445,1.409433,-0.306052,0.862709,-0.613353,0.495546,-1.668319,-0.180563,0.447555,0.801924,-1.063716,1.152793,0.037922,-0.276026,-0.753552,1.334636,-1.716622,-1.037605,0.240763,0.331501,-0.816438,-0.436254,0.946148,0.054727,0.243352,0.392148,-0.908904,-0.390952,0.960854,-1.31745,0.251208,0.99907,0.960243,0.090562,-1.593364,-0.105453,-0.3709,0.271937,-1.856276,0.456858,0.098929,0.562202,-0.637823,0.398938,-0.846199,1.012236,P
