"Instances","feature_number_ex","feature_number_ftr","feature_ratio_ex_ftr","feature_skewness","feature_kurtosis","feature_multi_norm","feature_perc_out","feature_avg_pca","feature_ratio_pca","feature_avg_abs_cor","feature_low_dist","feature_high_dist","feature_eigen_cent","feature_net_dens","feature_clust_coef","feature_intr_dim","feature_contrast","feature_hub_score","feature_avg_nnd","feature_power_cent","algo_kmeans","algo_kmedians","algo_kmedoids","algo_single","algo_complete","algo_average","algo_ward","algo_closest","algo_mbkmeans","algo_fcmeans"
"2d-4c-no1.dat",3.2103,0.301,811.5,579.1019,0.676594726171313,133.028,0,811.5,1,0.5431,0.2338,0.1731,5.7726,0.178,0.8105,13.4027,286.4433,717523.3531,324.411,0.5078,0.748577694312855,0.757914585245921,0.769403091673151,0.679639518259092,0.730987827136321,0.779071867925234,0.746091160936452,0.823910905293276,0.785528557099279,0.763316580833678
"2d-4c-no2.dat",3.0269,0.301,532,121.4929,0.676638101894031,63.0726,9e-04,532,1,0.7199,0.1894,0.1633,9.2076,0.1796,0.7884,9.3492,242.1147,97320.3205,209.0277,0.4973,0.609909988428008,0.665811613007019,0.531264913571913,0.76240665835577,0.740777636711731,0.719631350202336,0.693409960121003,0.728714868298973,0.682599347560887,0.660492012319645
"2d-4c-no3.dat",3.0504,0.301,561.5,272.548,0.676610007888192,159.3825,0,561.5,1,0.699,0.2532,0.1569,9.3209,0.176,0.8158,6.8625,315.8003,109058.2061,214.24,0.5426,0.815450962605505,0.795180348184728,0.672149927477627,0.845861730013226,0.832691951936919,0.818109197566619,0.803242061088426,0.827472720834921,0.80149464639457,0.826799788596768
"2d-4c-no4.dat",2.936,0.301,431.5,575.7034,0.676797949276654,55.6267,0.0395,431.5,1,0.5055,0.1813,0.1515,8.4534,0.1863,0.8016,5.3793,346.8273,542656.8267,189.3623,0.5352,0.46600205348631,0.566845451955782,0.480116838037689,0.742535832442935,0.633515621535212,0.68559485199815,0.66106101831665,0.700289184968953,0.571291834154878,0.598556658232337
"2d-4c-no5.dat",3.2143,0.301,819,186.4266,0.67659585675277,84.085,9e-04,819,1,0.8578,0.1876,0.1894,8.0252,0.176,0.7975,8.8595,321.9416,697684.5677,310.6198,0.533,0.558155060517027,0.609261526475949,0.578140960311234,0.808936838755136,0.681212941576447,0.674677935139606,0.630850427161689,0.686143178845844,0.657107890857528,0.654077126620773
"2d-4c-no6.dat",3.2227,0.301,835,340.0246,0.676623880369391,133.3337,1e-04,835,1,0.6017,0.2149,0.1563,13.5459,0.1789,0.8212,8.5978,457.4999,943037.9194,410.8562,0.5118,0.758206685439577,0.480239744930171,0.786510172080432,0.61686357017108,0.685917750406996,0.773701804327995,0.754824342861332,0.801249007114575,0.776197983082158,0.773705187360359
"2d-4c-no7.dat",3.012,0.301,514,695.1498,0.676727930146513,131.4935,0,514,1,0.8317,0.2586,0.1755,12.715,0.1768,0.8352,7.4362,459.6523,58365.4318,197.3264,0.5485,0.806329452292076,0.754896001407881,0.811505147426931,0.914465401609435,0.851800564625334,0.892231284741765,0.837781395014066,0.902411773362056,0.807922791721595,0.813216227034507
"2d-4c-no8.dat",3.0326,0.301,539,98.7494,0.676602540100149,118.4768,0,539,1,0.7894,0.247,0.1888,11.0877,0.1779,0.8077,11.8155,345.1685,139214.9024,208.0164,0.5356,0.82783708924196,0.532913698358984,0.773411946744713,0.860892230476892,0.782673181368068,0.840989345599097,0.823927713524736,0.843556777287291,0.785577593112998,0.777958454625423
"2d-4c-no9.dat",2.9425,0.301,438,129.873,0.676617247092693,49.987,0,438,1,0.7342,0.2162,0.2144,7.1465,0.1692,0.7969,9.1361,267.8057,26366.8634,156.3863,0.565,0.740001197047046,0.7296295905502,0.705790460998823,0.80145248335823,0.702787736550534,0.758828032524018,0.74125284012727,0.767653896542372,0.758451657702079,0.647907061247319
"ellipsoid.100d10c.1.dat",3.4612,2,28.92,1755592.3034,0.696029006333909,3.3043,0.0029,262.9091,0.11,0.307,0.1641,0.1788,2.1914,0.2051,0.6237,1.3128,38.6939,268043.9622,790.9045,0.5306,0.294845570269379,0.227513735339516,0.225900187801094,0.18662550368531,0.279030736378933,0.291284258247962,0.295918055753374,0.422885098050291,0.292714022561784,0.316192819662286
"ellipsoid.100d10c.10.dat",3.4065,2,25.5,939519.7835,0.687963576823008,2.6894,4e-04,196.1538,0.13,0.2975,0.1798,0.172,3.0848,0.2096,0.6139,1.7794,26.5304,315361.1132,694.7245,0.4609,0.0593276236717711,0.447878412650298,0.277941604769867,0.178151650895387,0.269878979289018,0.187094487727332,0.183877240760118,0.17358981570917,0.291109378507373,0.283924765039113
"ellipsoid.100d10c.2.dat",3.4751,2,29.86,1592391.5208,0.695412218998945,3.7993,0.0051,248.8333,0.12,0.289,0.1649,0.1578,2.7055,0.2162,0.5557,1.6208,41.2788,526322.9262,960.3367,0.6114,0.138124340589961,0.511712968772932,0.337336311479871,0.19706662209877,0.250787095744903,0.339787591144621,0.288661360797768,0.268946956483805,0.422123245306889,0.239434898719202
"ellipsoid.100d10c.3.dat",3.4914,2,31,1475992.4743,0.694876310326535,4.9271,7e-04,221.4286,0.14,0.3068,0.1768,0.1784,3.5285,0.2158,0.5657,1.7126,37.0342,532939.6714,981.9084,0.4548,0.213769423861473,0.296859281071141,0.0294410750515858,0.190556779244845,0.321177474520069,0.264643691174292,0.209636926351588,0.236753435370595,0.279492336213434,0.304221914380999
"ellipsoid.100d10c.4.dat",3.3892,2,24.5,1192990.6552,0.690296380721277,2.6079,5e-04,245,0.1,0.2796,0.1824,0.1696,2.5438,0.2103,0.6067,1.8019,30.4775,399671.3726,680.6643,0.4806,0.283201727607766,0.474272020535645,0.333499185447337,0.175953311455975,0.311193061965661,0.348402507494313,0.256963060845747,0.394829344729513,0.205863584885189,0.228442848162002
"ellipsoid.100d10c.5.dat",3.4752,2,29.87,1601457.1194,0.694382072796715,3.3878,0.0036,248.9167,0.12,0.2999,0.1674,0.1724,2.6815,0.2115,0.5793,1.4676,39.3403,365279.8772,897.6491,0.5197,0.25810553623436,0.319837015356111,0.328262998441058,0.180685284398593,0.0993630380441446,0.0987947935188641,0,0.119084665318953,0.349667208439597,0.325851782850511
"ellipsoid.100d10c.6.dat",3.4476,2,28.03,1690758.8048,0.695320321158328,3.6926,0.0052,233.5833,0.12,0.2921,0.1581,0.1634,2.3508,0.2173,0.5472,1.3977,40.4842,394657.6961,953.2173,0.3716,0.236797660069645,0.205525243100475,0.291089003237003,0.179660416589486,0.142828493436073,0.302954516934788,0.32379004327506,0.176496344935962,0.319259180931756,0.29550400934336
"ellipsoid.100d10c.7.dat",3.4986,2,31.52,1134469.4832,0.691329348297515,2.9962,2e-04,315.2,0.1,0.2984,0.1838,0.1766,2.9567,0.2153,0.5667,2.0198,32.0474,726796.7423,1011.2657,0.5893,0.190098523801667,0.207242268423331,0.252156454707374,0.194756116621985,0.268295554287205,0.323160497182766,0.275118829645893,0.10141486258489,0.100183210831672,0.240938810885288
"ellipsoid.100d10c.8.dat",3.4339,2,27.16,1437433.5897,0.693282206437103,3.773,0.0013,208.9231,0.13,0.2957,0.1734,0.1758,3.4755,0.2097,0.5883,1.5759,39.4465,429416.4901,828.3656,0.4584,0.249035047959872,0.27038861269544,0.0325671765814724,0.171530767396212,0.206802091206083,0.018332620388572,0.345158649528812,0.0460407769981798,0.394277361715893,0.325541149173831
"ellipsoid.100d10c.9.dat",3.3228,2,21.03,1288077.6605,0.690564656525765,3.2934,9e-04,161.7692,0.13,0.3143,0.1797,0.1774,3.816,0.2134,0.5753,1.6798,35.3348,273010.3187,653.0189,0.5235,0.197459599171204,0.21736958362442,0.122579278321903,0.19108505135158,0.310689940793307,0.254184840639279,0.202482868119007,0.351719379978487,0.189788585851688,0.281675549752129
"ellipsoid.100d20c.1.dat",3.1265,2,13.38,1060937.6088,0.684353122268224,1.5306,0.0109,66.9,0.2,0.2274,0.1492,0.1677,2.6015,0.2439,0.4684,1.5896,30.6205,151845.7865,535.5,0.4737,0.124390508836525,0.254712923555495,0.166918447902323,0.187738054935552,0.164429647087054,0.14707739415772,0.146015117153043,0.0837264852220008,0.131983603135874,0.128877933348279
"ellipsoid.100d20c.10.dat",3.0864,2,12.2,790630.0143,0.682438405651067,1.2782,6e-04,64.2105,0.19,0.21,0.1712,0.1799,2.9727,0.2442,0.4576,2.0269,20.1769,171766.3632,544.1964,0.4352,0.086006745015195,0.188385860112369,0.205866468419136,0.158069013421235,0.177651669242299,0.0708043602505356,0.181548630702866,0.133863523671496,0.149067241084682,0.0805500833131378
"ellipsoid.100d20c.2.dat",3.003,2,10.07,770464.6991,0.682017562305531,1.2519,1e-04,55.9444,0.18,0.2322,0.1772,0.1842,2.9262,0.24,0.4811,2.0783,21.0566,118792.0103,408.6835,0.517,0.0221509805480382,0.326505867306445,0.162956154444849,0.176902332787035,0,0.00178377026462682,0.141735719401543,0.0216905436090654,0.0469687803930778,0.0686883814325906
"ellipsoid.100d20c.3.dat",3.033,2,10.79,808042.7884,0.682313130259305,1.3911,4e-04,59.9444,0.18,0.2113,0.1772,0.1709,2.3775,0.2417,0.4591,2.0045,22.5188,132751.6845,493.3909,0.4545,0.114960009753804,0.135962905688041,0.142416962403682,0.156675971270823,0.0956915003287123,0.0681267707525185,0.124020271747827,0.102798957289486,0.165769811277705,0.0666321055573846
"ellipsoid.100d20c.4.dat",3.0611,2,11.51,832955.2431,0.682771756650224,1.4905,7e-04,57.55,0.2,0.213,0.1719,0.1834,2.7509,0.2439,0.4651,1.7651,24.9066,123901.0718,485.7242,0.5555,0.134910422530316,0.190681599338751,0.158320913860804,0.190908934550751,0.0412869266291971,0.0823335389673488,0.223664240151134,0.113508909532437,0.194778922118347,0.145196224121994
"ellipsoid.100d20c.5.dat",3.0558,2,11.37,865803.6192,0.68279115504785,1.4154,0.0036,63.1667,0.18,0.2099,0.1628,0.1689,2.8477,0.2414,0.4713,1.6099,30.4779,105671.3929,442.9335,0.4721,0.128168292694332,0.192130705680795,0.0908703365342244,0.145958056899809,0.114807383715705,0.215458097198472,0.198978040188599,0.0435086696694383,0.232738913766701,0.105238650131165
"ellipsoid.100d20c.6.dat",3.0508,2,11.24,961764.8584,0.683640668004013,1.6095,0.0015,59.1579,0.19,0.2216,0.1682,0.1791,3.3372,0.2424,0.4662,1.8489,25.8933,141733.2464,480.8045,0.4222,0.166587407420086,0.23690898481917,0.19395017277868,0.180315001563988,0.0555041519917605,0.0387040849443497,0.135114989487797,0.0939414231499645,0.154739379069141,0.132148530150965
"ellipsoid.100d20c.7.dat",3.0124,2,10.29,847404.3926,0.682307332219613,1.2343,0.0015,57.1667,0.18,0.2178,0.1747,0.1682,3.0028,0.2403,0.4728,1.9423,22.2552,111561.705,431.3899,0.5657,0.0314546201025968,0.238508180093428,0.23647323771128,0.171406353496297,0.0935757235764748,0.115276446161284,0.194298491133879,0.128867314577852,0,0.0395888409335736
"ellipsoid.100d20c.8.dat",3.0056,2,10.13,855199.5914,0.682474828805789,1.3536,0.0056,50.65,0.2,0.2177,0.1521,0.1738,3.3399,0.239,0.4712,1.6129,25.9091,88744.2235,405.8525,0.4784,0.175602140495639,0.311418464922053,0.217802089788658,0.172178283277752,0.217492659566229,0.298386535056547,0.264692425425267,0.155850822264963,0.2638942414757,0.198118225968039
"ellipsoid.100d20c.9.dat",3.0611,2,11.51,791062.3178,0.682222697530345,1.3338,0.0041,60.5789,0.19,0.2094,0.1637,0.1654,3.1172,0.2421,0.4597,1.7627,25.5665,133033.3561,505.4475,0.5012,0.153991255508138,0.233435619512952,0.19226472826804,0.307319522140669,0.18305723775551,0.217548299798376,0.177890825272205,0.07627398322056,0.234143351751871,0.168483387264326
"ellipsoid.100d40c.1.dat",3.3446,2,22.11,1566800.5039,0.682867282801036,1.4313,0.0021,67,0.33,0.1555,0.1691,0.1717,2.3748,0.259,0.439,1.9878,25.1274,666376.7618,1049.8112,0.483,0.0424096361032192,0.252919926610314,0.147639254957276,0.200500567261102,0.106895484358095,0.0868020435628241,0.085126838435061,0.129777262350291,0.0755557233642141,0.0910409001415018
"ellipsoid.100d40c.10.dat",3.2936,2,19.66,1528353.4372,0.684233783517603,1.5642,0.0045,56.1714,0.35,0.1602,0.1614,0.1731,2.8868,0.2588,0.4406,1.7977,27.6682,474430.1599,910.5768,0.4518,0.0285111993964016,0.0954572825119036,0.0592323818855236,0.16478633433848,0.0739107519935194,0,0.0239451298733869,0.0438351596197431,0.0354993603295681,0.00780859456713871
"ellipsoid.100d40c.2.dat",3.2767,2,18.91,1466426.3414,0.683348271919011,1.56,0.0024,54.0286,0.35,0.148,0.1698,0.1707,2.806,0.2592,0.4329,1.9316,25.4691,476579.7874,943.8817,0.4729,0.00437405284285834,0.196822259082689,0.0462336909307292,0.20646563884781,0.0841273058462137,0.0310155396742968,0.103171453923152,0.0701779928212241,0.0345930802214549,0
"ellipsoid.100d40c.3.dat",3.2931,2,19.64,1464508.0093,0.682655894546432,1.3244,0.0051,57.7647,0.34,0.1589,0.1619,0.172,2.8574,0.258,0.4371,1.8283,23.9164,491690.0812,933.0729,0.5582,0.0283423425948543,0.135153069457196,0.141410604372632,0.156616174135031,0.0894226205553379,0.00460248875779631,0.0528477986935234,0.0484180934339625,0.118272086388326,0.0632496994968293
"ellipsoid.100d40c.4.dat",3.3844,2,24.23,1636180.6872,0.68352002959268,1.5701,0.0049,71.2647,0.34,0.1478,0.1635,0.1682,3.2628,0.2599,0.4368,1.9206,27.4238,810476.2148,1163.9862,0.472,0.0258370977223107,0.0948486428853723,0.0224577099902479,0.169745761970471,0.116012380295542,0.0982264865178444,0.0886177489133802,0.133288218196187,0.109957298040096,0.0377484825724272
"ellipsoid.100d40c.5.dat",3.3436,2,22.06,1683029.1808,0.684340111147865,1.5251,0.0036,64.8824,0.34,0.1612,0.1655,0.1772,2.9429,0.2589,0.4382,1.8951,26.7889,709847.9355,1052.1246,0.5619,0.0580318844221477,0.139042361009248,0.118577279098962,0.164129684986385,0.0494638635488936,0.0497522948847825,0.0612963790216146,0.095648517735298,0.0436752158236635,0.0315385323168046
"ellipsoid.100d40c.6.dat",3.3589,2,22.85,1642103.8093,0.684184409472471,1.6267,0.0022,67.2059,0.34,0.1471,0.1722,0.1703,2.8916,0.2596,0.4324,2.179,25.5592,862273.8386,1141.9662,0.5279,0.0751215782039949,0.072866286457451,0.103598916794746,0.179352882615186,0.0501845798336949,0.0236768068082541,0.071287789299651,0.0355735570814065,0.0408863030609663,0.00747100735206731
"ellipsoid.100d40c.7.dat",3.2622,2,18.29,1538422.7596,0.683302298326193,1.4028,0.0053,53.7941,0.34,0.1523,0.1654,0.1611,2.9259,0.2569,0.4396,2.0261,23.5899,459065.2386,875.5521,0.532,0.0444884501788427,0.0966879102448064,0.0395394267259912,0.208999772622213,0.0636284506080498,0.0559260502610026,0.108924385743601,0.0977280794359234,0.162059990801267,0.0974973659697747
"ellipsoid.100d40c.8.dat",3.3222,2,21,1473328.1435,0.682437067530267,1.3439,0.0021,60,0.35,0.1492,0.1725,0.1728,3.0081,0.2591,0.4363,2.0274,22.8821,611961.3371,1024.6241,0.4804,0.00284193696519467,0.0944668759232092,0.0530852841003617,0.223470008076812,0.0988823641512081,0.0714970834616309,0.0616578990558287,0.0678502857825297,0.0898020183112501,0.100784538268886
"ellipsoid.100d40c.9.dat",3.3398,2,21.87,1496369.5567,0.682552230095853,1.439,0.0032,66.2727,0.33,0.1656,0.1652,0.1734,2.344,0.2596,0.4393,1.909,26.5589,659349.1245,1045.569,0.5167,0.0314429362794616,0.133829796607254,0.101942163423763,0.167478854860482,0.059612174220433,0.0397471583905418,0.0985228484215741,0.0451696245966973,0.0961214906750662,0.0498220180807864
"ellipsoid.100d4c.1.dat",3.1092,2,12.86,1478646.6942,0.690025903258163,3.781,0.0037,49.4615,0.26,0.4681,0.157,0.1777,2.7458,0.176,0.7725,1.1406,36.8949,20368.4422,240.857,0.4887,0.533703063017176,0.556624436640596,0.472387266368467,0.175659159313702,0.560429022358269,0.535436758205543,0.589802163248973,0.376826324032741,0.525361307405397,0.576492131861475
"ellipsoid.100d4c.10.dat",2.9854,2,9.67,1264310.7082,0.687133632069389,3.7255,0,69.0714,0.14,0.518,0.1656,0.1829,1.7737,0.1835,0.7423,0.9663,40.057,8440.7306,195.8903,0.5014,0.526705875420602,0.589881899831381,0.555639489155766,0.163551997100001,0.454863816942477,0.733616314950051,0.716581091540563,0.740055210995694,0.363050314988165,0.547632345016797
"ellipsoid.100d4c.2.dat",3.0056,2,10.13,1036546.9212,0.685865628364021,3.313,8e-04,67.5333,0.15,0.4822,0.1792,0.1729,2.1063,0.1781,0.7673,1.2425,34.4902,10021.4415,191.0195,0.4248,0.658710856321586,0.59319001281874,0.566130742796872,0.172009740938537,0.593727009993065,0.645945838972808,0.615126587165778,0.492524118186592,0.613366884328173,0.55084596403314
"ellipsoid.100d4c.3.dat",3.1242,2,13.31,1570631.3965,0.691802737556955,9.5452,2e-04,66.55,0.2,0.4854,0.178,0.1857,2.5332,0.1861,0.754,1.1581,42.7013,21493.1744,273.2224,0.4686,0.486822435047236,0.75055212661619,0.543737247884534,0.173261409285523,0.580615030146869,0.735985037189238,0.73878252241505,0.618073054787596,0.476565960458898,0.500315640118911
"ellipsoid.100d4c.4.dat",3.1778,2,15.06,1360547.0181,0.690670850634212,7.4697,0,125.5,0.12,0.4747,0.1944,0.1852,2.695,0.1831,0.756,1.5873,42.5611,67294.1508,302.8243,0.5574,0.581140976408682,0.641681455928155,0.648978418615219,0.17140484772336,0.562069250252046,0.675650663975656,0.614668662317222,0.710167011540219,0.633543007919154,0.619360862696035
"ellipsoid.100d4c.5.dat",3.0481,2,11.17,1184694.1917,0.68708392131707,3.3082,0,159.5714,0.07,0.4418,0.1897,0.1802,1.6211,0.1748,0.7718,0.9742,35.9716,18842.0154,215.6236,0.6843,0.503609850876902,0.588802367470185,0.432801233062917,0.228215881151447,0.571876505817668,0.595678877311858,0.52421136993549,0.484517220042599,0.413997311519333,0.504884332150883
"ellipsoid.100d4c.6.dat",2.9289,2,8.49,894471.7733,0.684330146356746,3.0374,0,49.9412,0.17,0.4564,0.1939,0.1962,2.4178,0.1824,0.7583,1.3307,32.4207,12623.5545,165.7564,0.4723,0.42809624779604,0.529917616114607,0.597472775688586,0.158314575193975,0.434156677628675,0.569700292079438,0.536215487904631,0.587604284659867,0.461351937446573,0.45111560611472
"ellipsoid.100d4c.7.dat",3.1176,2,13.11,1296461.1164,0.689319743386478,5.1657,0,109.25,0.12,0.455,0.1947,0.1858,2.5975,0.1806,0.7704,1.4711,36.2918,21046.2562,253.5134,0.4359,0.581100393484234,0.667212123668916,0.621571286522244,0.162866573013865,0.519878808106476,0.614759987104378,0.495621966161553,0.627613833903304,0.672946561648478,0.610773586429418
"ellipsoid.100d4c.8.dat",3.0667,2,11.66,917438.7206,0.685712562293152,3.5946,0,58.3,0.2,0.4727,0.1942,0.1898,2.9698,0.1745,0.776,1.6481,29.2097,16879.8465,218.0571,0.5281,0.529488097714969,0.648322453017554,0.585079037825902,0.18097629513444,0.576856192431321,0.504460006640429,0.486023489297554,0.637169620327634,0.560576487647076,0.557099135407206
"ellipsoid.100d4c.9.dat",2.7987,2,6.29,1106914.9976,0.684594544223297,3.3199,0,62.9,0.1,0.4181,0.1992,0.198,1.591,0.1875,0.7406,0.777,34.1367,7039.5977,136.2532,0.5919,0.603478526426657,0.350086616744876,0.397507236927314,0.210708615895224,0.553073893641434,0.647864591775469,0.605075333952923,0.677509984990869,0.518368930109752,0.66905403315567
"ellipsoid.50d10c.1.dat",3.431,1.699,53.96,208356.246,0.682139919810234,5.0161,9e-04,269.8,0.2,0.3201,0.1781,0.1788,3.0644,0.2099,0.6089,1.7697,34.2691,407532.7147,751.0547,0.4574,0.361599973151321,0.188540806775986,0.14232626951125,0.168385695028861,0.130396126255541,0.271006674847925,0.234082024560223,0.161665047534669,0.21030831923243,0.23904371780563
"ellipsoid.50d10c.10.dat",3.5176,1.699,65.86,255007.7495,0.683305644353855,5.7463,0.0017,299.3636,0.22,0.2764,0.1798,0.1745,2.5509,0.2178,0.5669,1.5356,33.8188,521450.5536,973.2025,0.5782,0.239804618918614,0.39632651373525,0.15853851380743,0.175758705276959,0.290953264521835,0.234769099105995,0.180886740509328,0.240529942221623,0.206853510943053,0.268256861692494
"ellipsoid.50d10c.2.dat",3.5077,1.699,64.38,252260.9758,0.683147772948964,7.5403,0.0031,292.6364,0.22,0.3046,0.1695,0.1672,2.1275,0.2161,0.5799,1.5289,40.4397,441115.2426,907.7715,0.5726,0.0476771550398576,0.293522394721111,0.357595157200367,0.181111267442039,0.249762650226953,0.1727885152325,0.233162135592926,0.136181413050335,0.0784082806550848,0.289355196930369
"ellipsoid.50d10c.3.dat",3.4652,1.699,58.38,280729.8245,0.684459443367528,6.0468,0.0023,243.25,0.24,0.2998,0.1628,0.1857,2.6745,0.2142,0.5659,1.4743,36.3961,347276.2436,789.1404,0.4895,0.133840212971795,0.397159005835321,0.117692765835967,0.19161975464802,0.276481110970773,0.276122291754243,0.16424796855609,0.290401624593112,0.233163285817192,0.196545911286104
"ellipsoid.50d10c.4.dat",3.4334,1.699,54.26,215541.0205,0.681747219815556,4.9307,0.0024,246.6364,0.22,0.3198,0.1746,0.1776,2.3373,0.2081,0.6303,1.719,35.1213,308234.2851,674.7583,0.4949,0.167208649480026,0.304538513502913,0.109482066508709,0.168688608782837,0.134574181888673,0.218164352408861,0.166480891554146,0.180730273830181,0.123309103938387,0.312425427199374
"ellipsoid.50d10c.5.dat",3.3913,1.699,49.24,401597.399,0.687036201055724,9.5032,0.0074,246.2,0.2,0.3403,0.1617,0.1663,2.5047,0.2032,0.6577,1.4066,43.1618,237704.9899,604.3677,0.5288,0.32989917839857,0.289684669705154,0.132331063860326,0.169872427021533,0.344988376715749,0.183653975768253,0.317208031400775,0.236372801952489,0.302778159265133,0.309465655081683
"ellipsoid.50d10c.6.dat",3.4698,1.699,59,221801.5074,0.68240906350652,5.8228,4e-04,268.1818,0.22,0.2958,0.1749,0.1774,2.1843,0.2116,0.5863,1.608,32.4204,384821.2888,888.9621,0.555,0.164386523795621,0.33699596426908,0.215483965677129,0.171288497621494,0.279451785030757,0.317451316587653,0.21292825959197,0.32149070920052,0.256297096517824,0.264888219864672
"ellipsoid.50d10c.7.dat",3.367,1.699,46.56,356601.7232,0.686096633440525,6.4027,0.0031,211.6364,0.22,0.3717,0.1634,0.1753,2.6191,0.2083,0.6072,1.4212,45.9014,210043.792,664.9063,0.5675,0.347652189928372,0.207475540309859,0.261352175971126,0.16681980798085,0.304216511446423,0.245473275028239,0.194100590471676,0.271929070948474,0.262799517588542,0.285838261338701
"ellipsoid.50d10c.8.dat",3.4969,1.699,62.8,272309.7334,0.683544358138199,7.0857,0.0046,285.4545,0.22,0.3273,0.1644,0.1703,2.2679,0.2136,0.5807,1.3693,38.4785,335152.0283,874.7143,0.5137,0.23663663093664,0.539628189783,0.260214127127622,0.166680745085834,0.189974879013641,0.418121487910141,0.351732245108225,0.333590537914786,0.39036488353636,0.259275713578243
"ellipsoid.50d10c.9.dat",3.3506,1.699,44.84,239277.6146,0.682470132321073,4.9983,0.0071,203.8182,0.22,0.3071,0.1581,0.1697,2.5279,0.2094,0.5978,1.2875,35.5721,176527.7384,627.9295,0.5272,0.260376793237717,0.409849137167716,0.0496049788921545,0.207233142871839,0.239192000778638,0.4331467400253,0.352201760764542,0.255991653886439,0.354130010929025,0.288770127932079
"ellipsoid.50d20c.1.dat",3.0983,1.699,25.08,198468.2779,0.678764349721214,2.1791,0.0045,69.6667,0.36,0.2134,0.1678,0.1644,2.1641,0.2443,0.4857,1.7182,26.7732,122785.4331,434.5934,0.4833,0.0954181310997407,0.219372896899898,0.037771430077902,0.184875315972362,0.157722233016521,0.105083359978272,0.150621442556881,0.0603088561804318,0.200106759543222,0.103740163338453
"ellipsoid.50d20c.10.dat",3.0577,1.699,22.84,184693.7737,0.678787068748331,2.2881,0.0017,63.4444,0.36,0.2224,0.1754,0.1691,2.6288,0.2436,0.4844,1.9248,25.1522,124037.6914,402.0285,0.475,0.0657398350974216,0.385737134150118,0.189654288221423,0.167858822004069,0.109301192331328,0.0938690394137361,0.0585932827455168,0.087954718458581,0.112398041311516,0.0392842303400514
"ellipsoid.50d20c.2.dat",3.0618,1.699,23.06,237933.5564,0.679684849840678,2.5929,0.0032,64.0556,0.36,0.216,0.1626,0.1845,2.9964,0.2408,0.4871,1.6131,26.7965,100288.1908,407.5333,0.5417,0.141167106683438,0.263702948073402,0.206595517252232,0.163502387622139,0.155216536442492,0.018070177454013,0.206667769125492,0.116676873828474,0.173891301045082,0.107150434776292
"ellipsoid.50d20c.3.dat",3.1166,1.699,26.16,208614.843,0.679315800623175,2.6214,8e-04,76.9412,0.34,0.218,0.1835,0.1766,2.9551,0.2449,0.4836,2.009,26.5168,189359.014,465.3895,0.5158,0.128783680708062,0.167864125198809,0.24167317313761,0.17335353805041,0.051777974956185,0.0896483380225912,0.159611538444738,0.0368685006928545,0.195939774421318,0.161550294407051
"ellipsoid.50d20c.4.dat",3.0955,1.699,24.92,252535.2575,0.679645744639059,2.4335,0.0016,69.2222,0.36,0.2147,0.1757,0.1778,3.0495,0.2421,0.4821,1.9734,25.7811,165239.9212,456.1908,0.4788,0.137005740468139,0.240599148156531,0.176577225554503,0.189657674687367,0.0982050822470136,0.115260557565534,0.14495642883524,0.0298687252499504,0.116189428149412,0.0924598965907076
"ellipsoid.50d20c.5.dat",3.0945,1.699,24.86,204911.2865,0.679294613468622,2.1911,0.0023,69.0556,0.36,0.2172,0.1718,0.1796,2.6172,0.246,0.4799,1.6967,27.684,128997.2453,444.397,0.4739,0.112721938495796,0.236326512695834,0.0497406806418497,0.168777711739746,0.150734502798019,0.139056047971239,0.143962150600115,0.191122571577855,0.232267683777328,0.0984493265518209
"ellipsoid.50d20c.6.dat",3.0261,1.699,21.24,170617.5703,0.678458380127773,1.8321,0.0011,62.4706,0.34,0.2153,0.1774,0.1756,2.8547,0.2416,0.4785,2.1875,21.6412,139422.6169,412.1599,0.4894,0.150243081624238,0.213849637712353,0.143120239343252,0.18132108743224,0.198745733265679,0.148816783225479,0.219063694407767,0.237935576550729,0.221636891381417,0.158466382321653
"ellipsoid.50d20c.7.dat",3.003,1.699,20.14,168805.5895,0.678515867074502,1.5995,0.0021,59.2353,0.34,0.2221,0.1725,0.1626,2.3843,0.2419,0.4787,2.1382,19.3423,113790.871,390.8489,0.4385,0.113114311084764,0,0.190546813132509,0.208936835056474,0.211540413362909,0.236381697793312,0.160117609722717,0.186250851285225,0.223352200209854,0.0838012298832477
"ellipsoid.50d20c.8.dat",3.0722,1.699,23.62,196521.3287,0.678883370631862,1.9034,0.0043,65.6111,0.36,0.2167,0.168,0.1736,2.7141,0.2439,0.4751,1.8779,26.2063,135045.1396,432.9709,0.4832,0.117598963142528,0.24152252998549,0.0435997350625217,0.152881481777634,0.100591391658067,0.220094207492174,0.125435354519328,0.0390909857128129,0.194324712666539,0.129931857912023
"ellipsoid.50d20c.9.dat",3.0473,1.699,22.3,206054.0995,0.679356259184496,2.2917,0.0048,58.6842,0.38,0.2198,0.1553,0.1774,3.0304,0.2418,0.4802,1.6666,26.3723,99109.8108,409.5741,0.484,0.153546478978983,0.238337448403877,0.0942129051156293,0.161136006572594,0.217712599311053,0.176945378302302,0.188769554229681,0,0.229353325905956,0.159671614099739
