"Instances","feature_number_ex","feature_number_ftr","feature_ratio_ex_ftr","feature_skewness","feature_kurtosis","feature_multi_norm","feature_perc_out","feature_avg_pca","feature_ratio_pca","feature_avg_abs_cor","feature_low_dist","feature_high_dist","feature_eigen_cent","feature_net_dens","feature_clust_coef","feature_intr_dim","feature_contrast","feature_hub_score","feature_avg_nnd","feature_power_cent","algo_kmeans","algo_kmedians","algo_kmedoids","algo_single","algo_complete","algo_average","algo_ward","algo_closest","algo_mbkmeans","algo_fcmeans"
"2d-4c-no2.dat",3.0269,0.301,532,121.4929,0.676638101894031,63.0726,9e-04,532,1,0.7199,0.1894,0.1633,9.2076,0.1796,0.7884,9.3492,242.1147,97320.3205,209.0277,0.4973,8.44980415105378,6.60379105538554,7.59356252342972,8.73535356588052,11.9345114996799,5.29456737279943,11.9690771598124,8.73604266189238,11.6667421160155,8.14917717532772
"2d-4c-no3.dat",3.0504,0.301,561.5,272.548,0.676610007888192,159.3825,0,561.5,1,0.699,0.2532,0.1569,9.3209,0.176,0.8158,6.8625,315.8003,109058.2061,214.24,0.5426,4.28237149111714,3.06933399485709,7.69710199501362,2.32106518777009,4.06703962610052,4.13348020098961,4.20107574196545,4.13926673088761,8.3955802675762,4.50841537706823
"2d-4c-no4.dat",2.936,0.301,431.5,575.7034,0.676797949276654,55.6267,0.0395,431.5,1,0.5055,0.1813,0.1515,8.4534,0.1863,0.8016,5.3793,346.8273,542656.8267,189.3623,0.5352,6.50843892778052,15.0454395863122,5.5508649356535,10.8059758239138,4.61363074134269,4.72189154391131,10.0234705492301,4.40755024480893,5.00569565647686,4.78195986031789
"2d-4c-no5.dat",3.2143,0.301,819,186.4266,0.67659585675277,84.085,9e-04,819,1,0.8578,0.1876,0.1894,8.0252,0.176,0.7975,8.8595,321.9416,697684.5677,310.6198,0.533,9.69453568558767,5.11784504277835,6.25455509219434,6.75276088368315,8.57382598921177,8.13729953824092,7.35889763801162,6.74676405625127,7.77682790070558,7.45323138946564
"2d-4c-no6.dat",3.2227,0.301,835,340.0246,0.676623880369391,133.3337,1e-04,835,1,0.6017,0.2149,0.1563,13.5459,0.1789,0.8212,8.5978,457.4999,943037.9194,410.8562,0.5118,8.07238553105121,1.71925898898584,8.18157507588715,15.2612057274731,2.89629027751311,7.14988566753202,8.25967211591277,9.75431445243878,8.09161911751843,8.07541957860648
"2d-4c-no7.dat",3.012,0.301,514,695.1498,0.676727930146513,131.4935,0,514,1,0.8317,0.2586,0.1755,12.715,0.1768,0.8352,7.4362,459.6523,58365.4318,197.3264,0.5485,6.9305516034108,5.60862222966619,6.9902040168943,5.47149731975396,7.59951844402731,7.35496385749104,6.93751540452509,7.85379143090788,7.59344493704257,6.94028073029707
"2d-4c-no8.dat",3.0326,0.301,539,98.7494,0.676602540100149,118.4768,0,539,1,0.7894,0.247,0.1888,11.0877,0.1779,0.8077,11.8155,345.1685,139214.9024,208.0164,0.5356,15.3157879762181,5.17232858434753,15.8279189249069,3.2129586080995,12.0607036388186,14.7537819843101,16.0671326791289,12.4032599508266,14.1826184131119,13.4420593279088
"2d-4c-no9.dat",2.9425,0.301,438,129.873,0.676617247092693,49.987,0,438,1,0.7342,0.2162,0.2144,7.1465,0.1692,0.7969,9.1361,267.8057,26366.8634,156.3863,0.565,6.57528010396069,5.15693819830996,4.38634259845342,8.95195376086464,9.58429563431629,5.17571427098996,6.61425849271615,4.28095774244446,6.78118042163156,9.88025241859935
"ellipsoid.100d10c.1.dat",3.4612,2,28.92,1755592.3034,0.696029006333909,3.3043,0.0029,262.9091,0.11,0.307,0.1641,0.1788,2.1914,0.2051,0.6237,1.3128,38.6939,268043.9622,790.9045,0.5306,0.156653771063086,0.191047809624076,0.242678080758213,0.180146008343797,0.291161069666047,0.247159257957775,0.129580679926943,0.260979614782326,0.134932047211402,0.122793134466657
"ellipsoid.100d10c.10.dat",3.4065,2,25.5,939519.7835,0.687963576823008,2.6894,4e-04,196.1538,0.13,0.2975,0.1798,0.172,3.0848,0.2096,0.6139,1.7794,26.5304,315361.1132,694.7245,0.4609,0.248345893418623,0.393579708670295,0.279547632775094,0.316859707807255,0.232019268994837,0.238640749305012,0.268586596131231,0.258808672365562,0.266536096495355,0.277906852138125
"ellipsoid.100d10c.2.dat",3.4751,2,29.86,1592391.5208,0.695412218998945,3.7993,0.0051,248.8333,0.12,0.289,0.1649,0.1578,2.7055,0.2162,0.5557,1.6208,41.2788,526322.9262,960.3367,0.6114,0.299404424935313,0.236100146523223,0.0847874333157186,0.315332906260841,0.233433516095851,0.120340758798322,0.164906978267408,0.0683862185131012,0.327907420632393,0.638757194811566
"ellipsoid.100d10c.3.dat",3.4914,2,31,1475992.4743,0.694876310326535,4.9271,7e-04,221.4286,0.14,0.3068,0.1768,0.1784,3.5285,0.2158,0.5657,1.7126,37.0342,532939.6714,981.9084,0.4548,0.178058047561376,0.32795515180687,0.48018764968368,0.358135658027467,0.345041995173682,0.356027075423445,0.37124728359459,0.522578501708434,0.198941906670864,0.169775990611376
"ellipsoid.100d10c.4.dat",3.3892,2,24.5,1192990.6552,0.690296380721277,2.6079,5e-04,245,0.1,0.2796,0.1824,0.1696,2.5438,0.2103,0.6067,1.8019,30.4775,399671.3726,680.6643,0.4806,0.426847587653454,0.451486168355418,0.23835121786362,0.284474796094649,0.267445504806669,0.286851891457335,0.239323863711068,0.224455689806259,0.3523488808934,0.311841502339184
"ellipsoid.100d10c.5.dat",3.4752,2,29.87,1601457.1194,0.694382072796715,3.3878,0.0036,248.9167,0.12,0.2999,0.1674,0.1724,2.6815,0.2115,0.5793,1.4676,39.3403,365279.8772,897.6491,0.5197,0.168414373796948,0.307070996249608,0.299375040834127,0.249875703359376,0.268583195221656,0.286060076533562,0.259651548079618,0.213179663656827,0.172199367594146,0.183923171711022
"ellipsoid.100d10c.6.dat",3.4476,2,28.03,1690758.8048,0.695320321158328,3.6926,0.0052,233.5833,0.12,0.2921,0.1581,0.1634,2.3508,0.2173,0.5472,1.3977,40.4842,394657.6961,953.2173,0.3716,0.111721601868565,0.338823160023196,0.283344375668375,0.254578965872747,0.388522732134731,0.144341186826507,0.19409293170147,0.272953360636771,0.131505899409834,0.130615959270797
"ellipsoid.100d10c.7.dat",3.4986,2,31.52,1134469.4832,0.691329348297515,2.9962,2e-04,315.2,0.1,0.2984,0.1838,0.1766,2.9567,0.2153,0.5667,2.0198,32.0474,726796.7423,1011.2657,0.5893,0.282320956046892,0.476564170087715,0.372613834452498,0.438237816197868,0.342802570435231,0.353823280082736,0.378909934843911,0.347303147371366,0.311195860217656,0.345023840221966
"ellipsoid.100d10c.8.dat",3.4339,2,27.16,1437433.5897,0.693282206437103,3.773,0.0013,208.9231,0.13,0.2957,0.1734,0.1758,3.4755,0.2097,0.5883,1.5759,39.4465,429416.4901,828.3656,0.4584,0.178826339817048,0.164172374824553,0.511307854470231,0.214417119103411,0.283442808315347,0.321528850534617,0.196456798813517,0.473994165424034,0.199762234212622,0.167605058338511
"ellipsoid.100d10c.9.dat",3.3228,2,21.03,1288077.6605,0.690564656525765,3.2934,9e-04,161.7692,0.13,0.3143,0.1797,0.1774,3.816,0.2134,0.5753,1.6798,35.3348,273010.3187,653.0189,0.5235,0.398288045874587,0.449586605226386,0.523097147756771,0.285411011415035,0.278300801166235,0.308417438787528,0.305911283313245,0.445755724358841,0.42781665343622,0.780114818006391
"ellipsoid.100d20c.1.dat",3.1265,2,13.38,1060937.6088,0.684353122268224,1.5306,0.0109,66.9,0.2,0.2274,0.1492,0.1677,2.6015,0.2439,0.4684,1.5896,30.6205,151845.7865,535.5,0.4737,0.147711940380793,0.412522930641273,0.654530963653959,0.26724220882703,0.466391177457453,0.126733447970043,0.13742138928027,0.314124679811738,0.17212906146631,0.179220736616512
"ellipsoid.100d20c.10.dat",3.0864,2,12.2,790630.0143,0.682438405651067,1.2782,6e-04,64.2105,0.19,0.21,0.1712,0.1799,2.9727,0.2442,0.4576,2.0269,20.1769,171766.3632,544.1964,0.4352,0.164950422305359,0.50574257623457,0.485690771479127,0.392062189518172,0.143023082908746,0.256121444744155,0.185737476529306,0.286852697646131,0.155009977064648,0.2354382710436
"ellipsoid.100d20c.2.dat",3.003,2,10.07,770464.6991,0.682017562305531,1.2519,1e-04,55.9444,0.18,0.2322,0.1772,0.1842,2.9262,0.24,0.4811,2.0783,21.0566,118792.0103,408.6835,0.517,0.244000569898198,0.333339567818772,0.43342267462185,0.427395495158976,0.335129419960402,0.349322478703071,0.271925136591796,0.290605165582003,0.264271165548582,0.287172663581264
"ellipsoid.100d20c.3.dat",3.033,2,10.79,808042.7884,0.682313130259305,1.3911,4e-04,59.9444,0.18,0.2113,0.1772,0.1709,2.3775,0.2417,0.4591,2.0045,22.5188,132751.6845,493.3909,0.4545,0.206516483959905,0.350744404636446,0.228858776302439,0.204482234231972,0.239689857579836,0.250959451163572,0.190620690741064,0.242046243075571,0.205528163928062,0.21152987121074
"ellipsoid.100d20c.4.dat",3.0611,2,11.51,832955.2431,0.682771756650224,1.4905,7e-04,57.55,0.2,0.213,0.1719,0.1834,2.7509,0.2439,0.4651,1.7651,24.9066,123901.0718,485.7242,0.5555,0.155691520948945,0.307407485921804,0.674410311088085,0.300343002937969,0.27231797733485,0.282053936885488,0.188676053709387,0.401235981792697,0.157537646481933,0.164341276719303
"ellipsoid.100d20c.5.dat",3.0558,2,11.37,865803.6192,0.68279115504785,1.4154,0.0036,63.1667,0.18,0.2099,0.1628,0.1689,2.8477,0.2414,0.4713,1.6099,30.4779,105671.3929,442.9335,0.4721,0.0967944604285213,0.355124308192718,0.760892792221565,0.318515128542721,0.164131037237237,0.103380199106412,0.143398761008636,0.360998157140588,0.123864608172586,0.122617874546467
"ellipsoid.100d20c.6.dat",3.0508,2,11.24,961764.8584,0.683640668004013,1.6095,0.0015,59.1579,0.19,0.2216,0.1682,0.1791,3.3372,0.2424,0.4662,1.8489,25.8933,141733.2464,480.8045,0.4222,0.163186900493076,0.471153264676096,0.485578240170463,0.254850153791171,0.271908760130693,0.409763282490277,0.234420412040804,0.357888729110834,0.17656174647709,0.179340611294436
"ellipsoid.100d20c.7.dat",3.0124,2,10.29,847404.3926,0.682307332219613,1.2343,0.0015,57.1667,0.18,0.2178,0.1747,0.1682,3.0028,0.2403,0.4728,1.9423,22.2552,111561.705,431.3899,0.5657,0.234802264558008,0.36305703672954,0.126346745872055,0.470542867792949,0.151112891458482,0.163857042010012,0.128346801024116,0.0809521239377504,0.215572517440862,0.253717240134078
"ellipsoid.100d20c.8.dat",3.0056,2,10.13,855199.5914,0.682474828805789,1.3536,0.0056,50.65,0.2,0.2177,0.1521,0.1738,3.3399,0.239,0.4712,1.6129,25.9091,88744.2235,405.8525,0.4784,0.129768280477398,0.389539106216852,0.441481002803408,0.27618170779858,0.118729982015373,0.105597685573283,0.229813116173967,0.270447662374524,0.164755627489808,0.171751266449791
"ellipsoid.100d20c.9.dat",3.0611,2,11.51,791062.3178,0.682222697530345,1.3338,0.0041,60.5789,0.19,0.2094,0.1637,0.1654,3.1172,0.2421,0.4597,1.7627,25.5665,133033.3561,505.4475,0.5012,0.132870192687358,0.469990613401149,0.449773234458111,0.411467086858935,0.12406461475338,0.141328797446854,0.149308014383079,0.287526263986194,0.133588204928435,0.145058227301373
"ellipsoid.100d40c.1.dat",3.3446,2,22.11,1566800.5039,0.682867282801036,1.4313,0.0021,67,0.33,0.1555,0.1691,0.1717,2.3748,0.259,0.439,1.9878,25.1274,666376.7618,1049.8112,0.483,0.218617190883004,0.469391285746553,0.372095735989706,0.349393030924541,0.205395553378636,0.219060936694035,0.233677607242558,0.214931822602889,0.240089642504009,0.247115906361745
"ellipsoid.100d40c.10.dat",3.2936,2,19.66,1528353.4372,0.684233783517603,1.5642,0.0045,56.1714,0.35,0.1602,0.1614,0.1731,2.8868,0.2588,0.4406,1.7977,27.6682,474430.1599,910.5768,0.4518,0.203492619696676,0.485896482242103,0.448035327966237,0.350225374048865,0.378428475825985,0.174694465824571,0.207559472905981,0.317036243879663,0.193358355691208,0.240768954312834
"ellipsoid.100d40c.2.dat",3.2767,2,18.91,1466426.3414,0.683348271919011,1.56,0.0024,54.0286,0.35,0.148,0.1698,0.1707,2.806,0.2592,0.4329,1.9316,25.4691,476579.7874,943.8817,0.4729,0.292554634069867,0.723821542652474,1.25674511431553,0.420047591146892,0.241625708476086,0.218865273299685,0.232394301989123,0.379756945878775,0.303747461881332,0.383094467944504
"ellipsoid.100d40c.3.dat",3.2931,2,19.64,1464508.0093,0.682655894546432,1.3244,0.0051,57.7647,0.34,0.1589,0.1619,0.172,2.8574,0.258,0.4371,1.8283,23.9164,491690.0812,933.0729,0.5582,0.190838781184092,0.577667525804907,1.27461730931715,0.383651900350563,0.172939172518349,0.384950298040373,0.223628885381048,0.399963143803348,0.204714264371091,0.250177538358137
"ellipsoid.100d40c.4.dat",3.3844,2,24.23,1636180.6872,0.68352002959268,1.5701,0.0049,71.2647,0.34,0.1478,0.1635,0.1682,3.2628,0.2599,0.4368,1.9206,27.4238,810476.2148,1163.9862,0.472,0.290563502189492,0.499964442411066,0.997349053505346,0.27407539096193,0.201042168068614,0.190539081701439,0.241610193872012,0.418764373937966,0.239769096891464,0.348881972870778
"ellipsoid.100d40c.5.dat",3.3436,2,22.06,1683029.1808,0.684340111147865,1.5251,0.0036,64.8824,0.34,0.1612,0.1655,0.1772,2.9429,0.2589,0.4382,1.8951,26.7889,709847.9355,1052.1246,0.5619,0.346046800427761,0.610751458959064,0.487217884322137,0.255355986205086,0.332315338179771,0.381583739497977,0.236998707996251,0.332264085768223,0.258994865453108,0.370321207933332
"ellipsoid.100d40c.6.dat",3.3589,2,22.85,1642103.8093,0.684184409472471,1.6267,0.0022,67.2059,0.34,0.1471,0.1722,0.1703,2.8916,0.2596,0.4324,2.179,25.5592,862273.8386,1141.9662,0.5279,0.299212523334053,0.789166566973891,0.46032729074681,0.398991027229847,0.266439855510926,0.247551355317326,0.279613770970438,0.261294093689206,0.289518250312646,0.257981058362076
"ellipsoid.100d40c.7.dat",3.2622,2,18.29,1538422.7596,0.683302298326193,1.4028,0.0053,53.7941,0.34,0.1523,0.1654,0.1611,2.9259,0.2569,0.4396,2.0261,23.5899,459065.2386,875.5521,0.532,0.289022140158084,0.654777380667331,0.856581846540745,0.402000968840194,0.216840559120208,0.232631501855514,0.258426778199831,0.395016468996206,0.304158865654653,0.308659538613891
"ellipsoid.100d40c.8.dat",3.3222,2,21,1473328.1435,0.682437067530267,1.3439,0.0021,60,0.35,0.1492,0.1725,0.1728,3.0081,0.2591,0.4363,2.0274,22.8821,611961.3371,1024.6241,0.4804,0.246081525630142,0.858019077482948,0.91130689252264,0.378168149284265,0.209619521808191,0.203758015034702,0.214679667601857,0.421848274274187,0.291251581689376,0.328734506708588
"ellipsoid.100d40c.9.dat",3.3398,2,21.87,1496369.5567,0.682552230095853,1.439,0.0032,66.2727,0.33,0.1656,0.1652,0.1734,2.344,0.2596,0.4393,1.909,26.5589,659349.1245,1045.569,0.5167,0.200087068331209,0.353222842327094,0.568318650696479,0.35928903730131,0.198873874639586,0.166870158873534,0.196071390467421,0.254154227249086,0.178807103394122,0.21648235277447
"ellipsoid.100d4c.1.dat",3.1092,2,12.86,1478646.6942,0.690025903258163,3.781,0.0037,49.4615,0.26,0.4681,0.157,0.1777,2.7458,0.176,0.7725,1.1406,36.8949,20368.4422,240.857,0.4887,0.120279115386078,0.279003303725439,0.0359732585186997,0.255532245477169,0.125951790115419,0.0299469054574583,0.126343289473192,0.0194303226820626,0.139459999094383,0.123803031571684
"ellipsoid.100d4c.10.dat",2.9854,2,9.67,1264310.7082,0.687133632069389,3.7255,0,69.0714,0.14,0.518,0.1656,0.1829,1.7737,0.1835,0.7423,0.9663,40.057,8440.7306,195.8903,0.5014,0.121472934436556,0.0679607852552777,0.0496725903552145,0.213781163094341,0.107096185955789,0.108378521992208,0.108955690347677,0.0423860249119085,0.116047491276331,0.118844584484399
"ellipsoid.100d4c.2.dat",3.0056,2,10.13,1036546.9212,0.685865628364021,3.313,8e-04,67.5333,0.15,0.4822,0.1792,0.1729,2.1063,0.1781,0.7673,1.2425,34.4902,10021.4415,191.0195,0.4248,0.197241708346926,0.0619488162055368,0.231952477191493,0.182334266583582,0.167902619486908,0.242968621198591,0.243703400219301,0.205438884689179,0.186572008211836,0.173457657756003
"ellipsoid.100d4c.3.dat",3.1242,2,13.31,1570631.3965,0.691802737556955,9.5452,2e-04,66.55,0.2,0.4854,0.178,0.1857,2.5332,0.1861,0.754,1.1581,42.7013,21493.1744,273.2224,0.4686,0.159754195998585,0.354953500116811,0.252937579568067,0.284416775384965,0.218593163494975,0.17175372306227,0.182229212467687,0.225125027425862,0.176654416096324,0.159365032218215
"ellipsoid.100d4c.4.dat",3.1778,2,15.06,1360547.0181,0.690670850634212,7.4697,0,125.5,0.12,0.4747,0.1944,0.1852,2.695,0.1831,0.756,1.5873,42.5611,67294.1508,302.8243,0.5574,0.388418189290429,0.358977926179666,0.377984007688793,0.459026459298029,0.367432770961305,0.415160597272623,0.404231165079183,0.370877135864943,0.360373531200116,0.366694804874129
"ellipsoid.100d4c.5.dat",3.0481,2,11.17,1184694.1917,0.68708392131707,3.3082,0,159.5714,0.07,0.4418,0.1897,0.1802,1.6211,0.1748,0.7718,0.9742,35.9716,18842.0154,215.6236,0.6843,0.181753089804179,0.205080402325614,0.162155041324342,0.154334274502684,0.116812203771804,0.175264930266608,0.160334202377774,0.143968888590169,0.157406300297209,0.155127893958534
"ellipsoid.100d4c.6.dat",2.9289,2,8.49,894471.7733,0.684330146356746,3.0374,0,49.9412,0.17,0.4564,0.1939,0.1962,2.4178,0.1824,0.7583,1.3307,32.4207,12623.5545,165.7564,0.4723,0.254740636393897,0.397300233666739,0.295015496680134,0.146389155566863,0.224873514885993,0.284128295594893,0.287372667117403,0.288693808441001,0.246662170615209,0.259338820450404
"ellipsoid.100d4c.7.dat",3.1176,2,13.11,1296461.1164,0.689319743386478,5.1657,0,109.25,0.12,0.455,0.1947,0.1858,2.5975,0.1806,0.7704,1.4711,36.2918,21046.2562,253.5134,0.4359,0.291215932032157,0.308294417329403,0.298450376206169,0.354366414040492,0.261545869555674,0.292176713673532,0.277931049054902,0.298673959481616,0.311987783316209,0.290925476715135
"ellipsoid.100d4c.8.dat",3.0667,2,11.66,917438.7206,0.685712562293152,3.5946,0,58.3,0.2,0.4727,0.1942,0.1898,2.9698,0.1745,0.776,1.6481,29.2097,16879.8465,218.0571,0.5281,0.322225557800406,0.358650250958588,0.152811842943985,0.39870136265315,0.314891011821965,0.308012998008532,0.320869488660033,0.151774650528579,0.314760076818624,0.320848020955926
"ellipsoid.100d4c.9.dat",2.7987,2,6.29,1106914.9976,0.684594544223297,3.3199,0,62.9,0.1,0.4181,0.1992,0.198,1.591,0.1875,0.7406,0.777,34.1367,7039.5977,136.2532,0.5919,0.148815452142677,0.0957373901942034,0.156906717644568,0.123606045434192,0.119815807867132,0.159442159034627,0.153302261613602,0.170986098736157,0.138047125251707,0.154209056573485
"ellipsoid.50d10c.1.dat",3.431,1.699,53.96,208356.246,0.682139919810234,5.0161,9e-04,269.8,0.2,0.3201,0.1781,0.1788,3.0644,0.2099,0.6089,1.7697,34.2691,407532.7147,751.0547,0.4574,0.369099732449299,0.445957418232591,0.331682702736329,0.300781850668604,0.417818292168879,0.261792796789823,0.320311287161134,0.330029227917578,0.489413382559225,0.371533096583862
"ellipsoid.50d10c.10.dat",3.5176,1.699,65.86,255007.7495,0.683305644353855,5.7463,0.0017,299.3636,0.22,0.2764,0.1798,0.1745,2.5509,0.2178,0.5669,1.5356,33.8188,521450.5536,973.2025,0.5782,0.190558225950667,0.226732439155177,0.301142610416628,0.289133495883583,0.238186349880892,0.238302082354926,0.214401851671778,0.319670067121831,0.226788597426877,0.217756952797287
"ellipsoid.50d10c.2.dat",3.5077,1.699,64.38,252260.9758,0.683147772948964,7.5403,0.0031,292.6364,0.22,0.3046,0.1695,0.1672,2.1275,0.2161,0.5799,1.5289,40.4397,441115.2426,907.7715,0.5726,0.290292455343217,0.464427075283963,0.192385694056988,0.203546494302492,0.135895089444931,0.159369419189322,0.148392755696702,0.1712023652965,0.217845277003894,0.265588160567994
"ellipsoid.50d10c.3.dat",3.4652,1.699,58.38,280729.8245,0.684459443367528,6.0468,0.0023,243.25,0.24,0.2998,0.1628,0.1857,2.6745,0.2142,0.5659,1.4743,36.3961,347276.2436,789.1404,0.4895,0.267309112564167,0.397816524664258,0.492015413464784,0.299056306148064,0.348142578215681,0.432251253294971,0.425712448360215,0.378501320209885,0.308362631611396,0.347220048859835
"ellipsoid.50d10c.4.dat",3.4334,1.699,54.26,215541.0205,0.681747219815556,4.9307,0.0024,246.6364,0.22,0.3198,0.1746,0.1776,2.3373,0.2081,0.6303,1.719,35.1213,308234.2851,674.7583,0.4949,0.273994996275316,0.397824777919152,0.388941128568156,0.389212663689297,0.46046315376844,0.317852623761045,0.474248975154579,0.421067492220292,0.300128183567665,0.388424235797409
"ellipsoid.50d10c.5.dat",3.3913,1.699,49.24,401597.399,0.687036201055724,9.5032,0.0074,246.2,0.2,0.3403,0.1617,0.1663,2.5047,0.2032,0.6577,1.4066,43.1618,237704.9899,604.3677,0.5288,0.198436899535736,0.343075932889154,0.306081720057909,0.230443400629525,0.203364540241046,0.441936899660068,0.185490832621975,0.323609950920526,0.188120758846577,0.16907975205688
"ellipsoid.50d10c.6.dat",3.4698,1.699,59,221801.5074,0.68240906350652,5.8228,4e-04,268.1818,0.22,0.2958,0.1749,0.1774,2.1843,0.2116,0.5863,1.608,32.4204,384821.2888,888.9621,0.555,0.181403946888835,0.318873922401487,0.325398146463898,0.288704879943743,0.232921860001388,0.263502875817916,0.218177853773591,0.327990437657552,0.183930717009054,0.223903779578604
"ellipsoid.50d10c.7.dat",3.367,1.699,46.56,356601.7232,0.686096633440525,6.4027,0.0031,211.6364,0.22,0.3717,0.1634,0.1753,2.6191,0.2083,0.6072,1.4212,45.9014,210043.792,664.9063,0.5675,0.144976799836516,0.390433113757851,0.343363339001867,0.312153459334874,0.40508043921439,0.383038812797864,0.365464296191783,0.392854976398581,0.139787087783765,0.153876187926878
"ellipsoid.50d10c.8.dat",3.4969,1.699,62.8,272309.7334,0.683544358138199,7.0857,0.0046,285.4545,0.22,0.3273,0.1644,0.1703,2.2679,0.2136,0.5807,1.3693,38.4785,335152.0283,874.7143,0.5137,0.13423833626899,0.446258326536769,0.238703980896935,0.244963770084757,0.26462116121672,0.128514845341082,0.145413164549706,0.203113446262843,0.199341684210145,0.149313232386631
"ellipsoid.50d10c.9.dat",3.3506,1.699,44.84,239277.6146,0.682470132321073,4.9983,0.0071,203.8182,0.22,0.3071,0.1581,0.1697,2.5279,0.2094,0.5978,1.2875,35.5721,176527.7384,627.9295,0.5272,0.143715706102375,0.302670364123167,0.388169845347382,0.231559984500683,0.163524079394524,0.361871706207947,0.124674591194433,0.390108857257388,0.151638091399182,0.158380788507409
"ellipsoid.50d20c.1.dat",3.0983,1.699,25.08,198468.2779,0.678764349721214,2.1791,0.0045,69.6667,0.36,0.2134,0.1678,0.1644,2.1641,0.2443,0.4857,1.7182,26.7732,122785.4331,434.5934,0.4833,0.0944505165652685,0.319097927934433,0.425791283334652,0.200239177780583,0.115111744042633,0.151705570129098,0.163920902759348,0.23055852486864,0.120799927465609,0.114902455673708
"ellipsoid.50d20c.10.dat",3.0577,1.699,22.84,184693.7737,0.678787068748331,2.2881,0.0017,63.4444,0.36,0.2224,0.1754,0.1691,2.6288,0.2436,0.4844,1.9248,25.1522,124037.6914,402.0285,0.475,0.35525803393717,0.585830107178505,0.483921763298416,0.300032709118658,0.254418034168886,0.28678799893067,0.367324379624282,0.223097473884443,0.238827245478972,0.380019414904628
"ellipsoid.50d20c.2.dat",3.0618,1.699,23.06,237933.5564,0.679684849840678,2.5929,0.0032,64.0556,0.36,0.216,0.1626,0.1845,2.9964,0.2408,0.4871,1.6131,26.7965,100288.1908,407.5333,0.5417,0.179400212214067,0.373025301391838,0.95371180086353,0.241407367857584,0.126698344598548,0.470810262942929,0.216117099685911,0.422003951067979,0.225082996125943,0.204571648431801
"ellipsoid.50d20c.3.dat",3.1166,1.699,26.16,208614.843,0.679315800623175,2.6214,8e-04,76.9412,0.34,0.218,0.1835,0.1766,2.9551,0.2449,0.4836,2.009,26.5168,189359.014,465.3895,0.5158,0.148942070205307,1.05657493530776,0.545637629492765,0.355861883611426,0.270118131005054,0.299878807184714,0.252112575921336,0.326521797700215,0.16260526999777,0.171512122868946
"ellipsoid.50d20c.4.dat",3.0955,1.699,24.92,252535.2575,0.679645744639059,2.4335,0.0016,69.2222,0.36,0.2147,0.1757,0.1778,3.0495,0.2421,0.4821,1.9734,25.7811,165239.9212,456.1908,0.4788,0.296600758340483,0.607885696560196,0.340237817843549,0.281590298183281,0.185516117682259,0.173403409471681,0.31119014939758,0.270436545124024,0.329065210464852,0.312027251225605
"ellipsoid.50d20c.5.dat",3.0945,1.699,24.86,204911.2865,0.679294613468622,2.1911,0.0023,69.0556,0.36,0.2172,0.1718,0.1796,2.6172,0.246,0.4799,1.6967,27.684,128997.2453,444.397,0.4739,0.13126958020363,0.474218366950567,0.594438087202469,0.320216203409179,0.289942337122538,0.317445796186849,0.186896575588258,0.379718071798277,0.156233320933969,0.189781800975824
"ellipsoid.50d20c.6.dat",3.0261,1.699,21.24,170617.5703,0.678458380127773,1.8321,0.0011,62.4706,0.34,0.2153,0.1774,0.1756,2.8547,0.2416,0.4785,2.1875,21.6412,139422.6169,412.1599,0.4894,0.186059898226351,0.981699812519859,0.405035219041066,0.59492925867165,0.174670833411203,0.184990485371715,0.242112553302046,0.267564882194431,0.198736172048501,0.233005790811086
"ellipsoid.50d20c.7.dat",3.003,1.699,20.14,168805.5895,0.678515867074502,1.5995,0.0021,59.2353,0.34,0.2221,0.1725,0.1626,2.3843,0.2419,0.4787,2.1382,19.3423,113790.871,390.8489,0.4385,0.181526610223673,0.578969655377299,0.268928488614793,0.435764198183736,0.231753008500907,0.227806509104632,0.318384697268564,0.217505094106173,0.21922947916319,0.247054700114809
"ellipsoid.50d20c.8.dat",3.0722,1.699,23.62,196521.3287,0.678883370631862,1.9034,0.0043,65.6111,0.36,0.2167,0.168,0.1736,2.7141,0.2439,0.4751,1.8779,26.2063,135045.1396,432.9709,0.4832,0.191608986557912,0.549914834810878,0.846264460162228,0.173673854651785,0.229489543898929,0.114602009908507,0.203258813725746,0.495410809227559,0.220657323411927,0.209818708889548
"ellipsoid.50d20c.9.dat",3.0473,1.699,22.3,206054.0995,0.679356259184496,2.2917,0.0048,58.6842,0.38,0.2198,0.1553,0.1774,3.0304,0.2418,0.4802,1.6666,26.3723,99109.8108,409.5741,0.484,0.127661635361275,0.435814667529639,0.48052090437639,0.36838820023811,0.12359884768308,0.133259220620599,0.197944901581781,0.319131012917399,0.167629239650447,0.134417733931752
"ellipsoid.50d40c.1.dat",3.3681,1.699,46.68,666580.2599,0.679184467404711,2.8049,0.0049,86.4444,0.54,0.1605,0.1707,0.1618,2.9263,0.2589,0.4536,2.0547,26.8201,660925.5221,929.7313,0.4763,0.257017186841128,0.824156682429107,0.280415722699482,0.282403051044512,0.18984200334837,0.176538737850203,0.207325850275616,0.147289565936501,0.252068567519098,0.256346308930529
"ellipsoid.50d40c.10.dat",3.3731,1.699,47.22,774748.4906,0.679945858139846,3.1776,0.0038,84.3214,0.56,0.166,0.1671,0.1709,2.6012,0.2579,0.4554,1.8757,26.4361,615319.4374,945.3485,0.5388,0.254152996066829,0.45624055805574,1.15393205089399,0.457263735317239,0.205059650674423,0.167287704264089,0.169759773182048,0.471844070906888,0.206596005986865,0.344700134135219
